time,SplyExpFut10yr
2017-11-03,20245587.5
2017-11-04,20245993.75
2017-11-05,20246434.375
2017-11-06,20246850.0
2017-11-07,20247337.5
2017-11-08,20247787.5
2017-11-09,20248265.625
2017-11-10,20248640.625
2017-11-11,20248890.625
2017-11-12,20249140.625
2017-11-13,20249578.125
2017-11-14,20249978.125
2017-11-15,20250453.125
2017-11-16,20250928.125
2017-11-17,20251450.0
2017-11-18,20251875.0
2017-11-19,20252375.0
2017-11-20,20252921.875
2017-11-21,20253462.5
2017-11-22,20253925.0
2017-11-23,20254415.625
2017-11-24,20254881.25
2017-11-25,20255368.75
2017-11-26,20255846.875
2017-11-27,20256378.125
2017-11-28,20256865.625
2017-11-29,20257406.25
2017-11-30,20257928.125
2017-12-01,20258500.0
2017-12-02,20259003.125
2017-12-03,20259553.125
2017-12-04,20260118.75
2017-12-05,20260675.0
2017-12-06,20261262.5
2017-12-07,20261737.5
2017-12-08,20262225.0
2017-12-09,20262768.75
2017-12-10,20263281.25
2017-12-11,20263815.625
2017-12-12,20264303.125
2017-12-13,20264884.375
2017-12-14,20265462.5
2017-12-15,20265990.625
2017-12-16,20266525.0
2017-12-17,20267103.125
2017-12-18,20267671.875
2017-12-19,20268109.375
2017-12-20,20268534.375
2017-12-21,20268946.875
2017-12-22,20269431.25
2017-12-23,20269865.625
2017-12-24,20270340.625
2017-12-25,20270762.5
2017-12-26,20271206.25
2017-12-27,20271693.75
2017-12-28,20272159.375
2017-12-29,20272675.0
2017-12-30,20273134.375
2017-12-31,20273643.75
2018-01-01,20274131.25
2018-01-02,20274665.625
2018-01-03,20275156.25
2018-01-04,20275681.25
2018-01-05,20276128.125
2018-01-06,20276653.125
2018-01-07,20277159.375
2018-01-08,20277678.125
2018-01-09,20278190.625
2018-01-10,20278709.375
2018-01-11,20279312.5
2018-01-12,20279868.75
2018-01-13,20280334.375
2018-01-14,20280818.75
2018-01-15,20281287.5
2018-01-16,20281784.375
2018-01-17,20282306.25
2018-01-18,20282846.875
2018-01-19,20283362.5
2018-01-20,20283918.75
2018-01-21,20284503.125
2018-01-22,20285025.0
2018-01-23,20285578.125
2018-01-24,20286128.125
2018-01-25,20286621.875
2018-01-26,20287106.25
2018-01-27,20287596.875
2018-01-28,20288090.625
2018-01-29,20288553.125
2018-01-30,20289075.0
2018-01-31,20289440.625
2018-02-01,20289940.625
2018-02-02,20290465.625
2018-02-03,20290959.375
2018-02-04,20291515.625
2018-02-05,20292093.75
2018-02-06,20292625.0
2018-02-07,20293065.625
2018-02-08,20293475.0
2018-02-09,20293896.875
2018-02-10,20294343.75
2018-02-11,20294815.625
2018-02-12,20295334.375
2018-02-13,20295846.875
2018-02-14,20296406.25
2018-02-15,20296815.625
2018-02-16,20297306.25
2018-02-17,20297771.875
2018-02-18,20298278.125
2018-02-19,20298784.375
2018-02-20,20299225.0
2018-02-21,20299753.125
2018-02-22,20300218.75
2018-02-23,20300681.25
2018-02-24,20301134.375
2018-02-25,20301668.75
2018-02-26,20302109.375
2018-02-27,20302609.375
2018-02-28,20303093.75
2018-03-01,20303609.375
2018-03-02,20304096.875
2018-03-03,20304659.375
2018-03-04,20305121.875
2018-03-05,20305587.5
2018-03-06,20306075.0
2018-03-07,20306565.625
2018-03-08,20307071.875
2018-03-09,20307528.125
2018-03-10,20307965.625
2018-03-11,20308443.75
2018-03-12,20308946.875
2018-03-13,20309440.625
2018-03-14,20309890.625
2018-03-15,20310340.625
2018-03-16,20310828.125
2018-03-17,20311293.75
2018-03-18,20311765.625
2018-03-19,20312250.0
2018-03-20,20312646.875
2018-03-21,20313121.875
2018-03-22,20313568.75
2018-03-23,20313984.375
2018-03-24,20314471.875
2018-03-25,20314893.75
2018-03-26,20315362.5
2018-03-27,20315837.5
2018-03-28,20316259.375
2018-03-29,20316734.375
2018-03-30,20317240.625
2018-03-31,20317640.625
2018-04-01,20318146.875
2018-04-02,20318634.375
2018-04-03,20319143.75
2018-04-04,20319603.125
2018-04-05,20320090.625
2018-04-06,20320521.875
2018-04-07,20321084.375
2018-04-08,20321587.5
2018-04-09,20322046.875
2018-04-10,20322559.375
2018-04-11,20323062.5
2018-04-12,20323543.75
2018-04-13,20324059.375
2018-04-14,20324487.5
2018-04-15,20324996.875
2018-04-16,20325437.5
2018-04-17,20325943.75
2018-04-18,20326443.75
2018-04-19,20327000.0
2018-04-20,20327428.125
2018-04-21,20327925.0
2018-04-22,20328425.0
2018-04-23,20328903.125
2018-04-24,20329400.0
2018-04-25,20329784.375
2018-04-26,20330225.0
2018-04-27,20330668.75
2018-04-28,20331068.75
2018-04-29,20331562.5
2018-04-30,20332046.875
2018-05-01,20332540.625
2018-05-02,20332978.125
2018-05-03,20333450.0
2018-05-04,20333881.25
2018-05-05,20334384.375
2018-05-06,20334812.5
2018-05-07,20335281.25
2018-05-08,20335715.625
2018-05-09,20336215.625
2018-05-10,20336696.875
2018-05-11,20337093.75
2018-05-12,20337609.375
2018-05-13,20338071.875
2018-05-14,20338484.375
2018-05-15,20338940.625
2018-05-16,20339500.0
2018-05-17,20339912.5
2018-05-18,20340375.0
2018-05-19,20340856.25
2018-05-20,20341306.25
2018-05-21,20341796.875
2018-05-22,20342268.75
2018-05-23,20342775.0
2018-05-24,20343221.875
2018-05-25,20343760.9375
2018-05-26,20344014.0625
2018-05-27,20344270.3125
2018-05-28,20344514.0625
2018-05-29,20344731.25
2018-05-30,20345003.125
2018-05-31,20345268.75
2018-06-01,20345528.125
2018-06-02,20345765.625
2018-06-03,20346020.3125
2018-06-04,20346306.25
2018-06-05,20346579.6875
2018-06-06,20346809.375
2018-06-07,20347032.8125
2018-06-08,20347259.375
2018-06-09,20347482.8125
2018-06-10,20347681.25
2018-06-11,20347900.0
2018-06-12,20348126.5625
2018-06-13,20348350.0
2018-06-14,20348589.0625
2018-06-15,20348828.125
2018-06-16,20349087.5
2018-06-17,20349332.8125
2018-06-18,20349589.0625
2018-06-19,20349831.25
2018-06-20,20350073.4375
2018-06-21,20350339.0625
2018-06-22,20350575.0
2018-06-23,20350825.0
2018-06-24,20351092.1875
2018-06-25,20351337.5
2018-06-26,20351565.625
2018-06-27,20351754.6875
2018-06-28,20352000.0
2018-06-29,20352235.9375
2018-06-30,20352456.25
2018-07-01,20352685.9375
2018-07-02,20352906.25
2018-07-03,20353087.5
2018-07-04,20353296.875
2018-07-05,20353510.9375
2018-07-06,20353760.9375
2018-07-07,20354004.6875
2018-07-08,20354251.5625
2018-07-09,20354464.0625
2018-07-10,20354696.875
2018-07-11,20354907.8125
2018-07-12,20355128.125
2018-07-13,20355351.5625
2018-07-14,20355559.375
2018-07-15,20355767.1875
2018-07-16,20355954.6875
2018-07-17,20356203.125
2018-07-18,20356475.0
2018-07-19,20356742.1875
2018-07-20,20356982.8125
2018-07-21,20357196.875
2018-07-22,20357481.25
2018-07-23,20357740.625
2018-07-24,20357989.0625
2018-07-25,20358265.625
2018-07-26,20358523.4375
2018-07-27,20358784.375
2018-07-28,20359010.9375
2018-07-29,20359276.5625
2018-07-30,20359485.9375
2018-07-31,20359715.625
2018-08-01,20359950.0
2018-08-02,20360189.0625
2018-08-03,20360448.4375
2018-08-04,20360723.4375
2018-08-05,20360973.4375
2018-08-06,20361178.125
2018-08-07,20361414.0625
2018-08-08,20361659.375
2018-08-09,20361892.1875
2018-08-10,20362167.1875
2018-08-11,20362432.8125
2018-08-12,20362675.0
2018-08-13,20362909.375
2018-08-14,20363121.875
2018-08-15,20363373.4375
2018-08-16,20363620.3125
2018-08-17,20363857.8125
2018-08-18,20364107.8125
2018-08-19,20364334.375
2018-08-20,20364568.75
2018-08-21,20364800.0
2018-08-22,20365050.0
2018-08-23,20365282.8125
2018-08-24,20365510.9375
2018-08-25,20365721.875
2018-08-26,20365992.1875
2018-08-27,20366281.25
2018-08-28,20366520.3125
2018-08-29,20366737.5
2018-08-30,20366978.125
2018-08-31,20367220.3125
2018-09-01,20367456.25
2018-09-02,20367681.25
2018-09-03,20367906.25
2018-09-04,20368103.125
2018-09-05,20368309.375
2018-09-06,20368543.75
2018-09-07,20368781.25
2018-09-08,20369015.625
2018-09-09,20369270.3125
2018-09-10,20369481.25
2018-09-11,20369701.5625
2018-09-12,20369964.0625
2018-09-13,20370195.3125
2018-09-14,20370401.5625
2018-09-15,20370620.3125
2018-09-16,20370837.5
2018-09-17,20371048.4375
2018-09-18,20371270.3125
2018-09-19,20371514.0625
2018-09-20,20371754.6875
2018-09-21,20371979.6875
2018-09-22,20372221.875
2018-09-23,20372456.25
2018-09-24,20372687.5
2018-09-25,20372951.5625
2018-09-26,20373168.75
2018-09-27,20373392.1875
2018-09-28,20373632.8125
2018-09-29,20373870.3125
2018-09-30,20374125.0
2018-10-01,20374371.875
2018-10-02,20374585.9375
2018-10-03,20374812.5
2018-10-04,20375046.875
2018-10-05,20375250.0
2018-10-06,20375445.3125
2018-10-07,20375667.1875
2018-10-08,20375878.125
2018-10-09,20376081.25
2018-10-10,20376306.25
2018-10-11,20376554.6875
2018-10-12,20376760.9375
2018-10-13,20376981.25
2018-10-14,20377159.375
2018-10-15,20377412.5
2018-10-16,20377623.4375
2018-10-17,20377839.0625
2018-10-18,20378054.6875
2018-10-19,20378276.5625
2018-10-20,20378500.0
2018-10-21,20378715.625
2018-10-22,20378957.8125
2018-10-23,20379198.4375
2018-10-24,20379375.0
2018-10-25,20379589.0625
2018-10-26,20379812.5
2018-10-27,20380025.0
2018-10-28,20380243.75
2018-10-29,20380471.875
2018-10-30,20380712.5
2018-10-31,20380967.1875
2018-11-01,20381207.8125
2018-11-02,20381431.25
2018-11-03,20381682.8125
2018-11-04,20381875.0
2018-11-05,20382100.0
2018-11-06,20382300.0
2018-11-07,20382503.125
2018-11-08,20382692.1875
2018-11-09,20382890.625
2018-11-10,20383095.3125
2018-11-11,20383323.4375
2018-11-12,20383542.1875
2018-11-13,20383729.6875
2018-11-14,20383940.625
2018-11-15,20384139.0625
2018-11-16,20384335.9375
2018-11-17,20384562.5
2018-11-18,20384754.6875
2018-11-19,20384951.5625
2018-11-20,20385157.8125
2018-11-21,20385321.875
2018-11-22,20385512.5
2018-11-23,20385707.8125
2018-11-24,20385931.25
2018-11-25,20386129.6875
2018-11-26,20386303.125
2018-11-27,20386507.8125
2018-11-28,20386692.1875
2018-11-29,20386856.25
2018-11-30,20387014.0625
2018-12-01,20387207.8125
2018-12-02,20387385.9375
2018-12-03,20387564.0625
2018-12-04,20387779.6875
2018-12-05,20387982.8125
2018-12-06,20388193.75
2018-12-07,20388371.875
2018-12-08,20388570.3125
2018-12-09,20388770.3125
2018-12-10,20388964.0625
2018-12-11,20389159.375
2018-12-12,20389346.875
2018-12-13,20389551.5625
2018-12-14,20389779.6875
2018-12-15,20390012.5
2018-12-16,20390192.1875
2018-12-17,20390442.1875
2018-12-18,20390642.1875
2018-12-19,20390875.0
2018-12-20,20391085.9375
2018-12-21,20391304.6875
2018-12-22,20391578.125
2018-12-23,20391853.125
2018-12-24,20392090.625
2018-12-25,20392339.0625
2018-12-26,20392584.375
2018-12-27,20392856.25
2018-12-28,20393117.1875
2018-12-29,20393332.8125
2018-12-30,20393607.8125
2018-12-31,20393850.0
2019-01-01,20394082.8125
2019-01-02,20394318.75
2019-01-03,20394560.9375
2019-01-04,20394793.75
2019-01-05,20395048.4375
2019-01-06,20395268.75
2019-01-07,20395489.0625
2019-01-08,20395753.125
2019-01-09,20396009.375
2019-01-10,20396253.125
2019-01-11,20396484.375
2019-01-12,20396700.0
2019-01-13,20396914.0625
2019-01-14,20397146.875
2019-01-15,20397353.125
2019-01-16,20397560.9375
2019-01-17,20397759.375
2019-01-18,20397975.0
2019-01-19,20398182.8125
2019-01-20,20398428.125
2019-01-21,20398662.5
2019-01-22,20398865.625
2019-01-23,20399093.75
2019-01-24,20399346.875
2019-01-25,20399562.5
2019-01-26,20399796.875
2019-01-27,20400010.9375
2019-01-28,20400237.5
2019-01-29,20400465.625
2019-01-30,20400678.125
2019-01-31,20400920.3125
2019-02-01,20401167.1875
2019-02-02,20401392.1875
2019-02-03,20401607.8125
2019-02-04,20401837.5
2019-02-05,20402067.1875
2019-02-06,20402323.4375
2019-02-07,20402595.3125
2019-02-08,20402850.0
2019-02-09,20403084.375
2019-02-10,20403303.125
2019-02-11,20403529.6875
2019-02-12,20403729.6875
2019-02-13,20403968.75
2019-02-14,20404189.0625
2019-02-15,20404387.5
2019-02-16,20404621.875
2019-02-17,20404870.3125
2019-02-18,20405112.5
2019-02-19,20405356.25
2019-02-20,20405559.375
2019-02-21,20405745.3125
2019-02-22,20405998.4375
2019-02-23,20406221.875
2019-02-24,20406435.9375
2019-02-25,20406659.375
2019-02-26,20406910.9375
2019-02-27,20407131.25
2019-02-28,20407365.625
2019-03-01,20407618.75
2019-03-02,20407825.0
2019-03-03,20408053.125
2019-03-04,20408267.1875
2019-03-05,20408500.0
2019-03-06,20408700.0
2019-03-07,20408921.875
2019-03-08,20409150.0
2019-03-09,20409365.625
2019-03-10,20409578.125
2019-03-11,20409800.0
2019-03-12,20410023.4375
2019-03-13,20410234.375
2019-03-14,20410476.5625
2019-03-15,20410715.625
2019-03-16,20410970.3125
2019-03-17,20411198.4375
2019-03-18,20411450.0
2019-03-19,20411721.875
2019-03-20,20411973.4375
2019-03-21,20412196.875
2019-03-22,20412448.4375
2019-03-23,20412675.0
2019-03-24,20412909.375
2019-03-25,20413140.625
2019-03-26,20413350.0
2019-03-27,20413582.8125
2019-03-28,20413810.9375
2019-03-29,20414040.625
2019-03-30,20414257.8125
2019-03-31,20414475.0
2019-04-01,20414687.5
2019-04-02,20414932.8125
2019-04-03,20415154.6875
2019-04-04,20415373.4375
2019-04-05,20415620.3125
2019-04-06,20415837.5
2019-04-07,20416057.8125
2019-04-08,20416289.0625
2019-04-09,20416495.3125
2019-04-10,20416726.5625
2019-04-11,20416971.875
2019-04-12,20417207.8125
2019-04-13,20417418.75
2019-04-14,20417609.375
2019-04-15,20417835.9375
2019-04-16,20418062.5
2019-04-17,20418278.125
2019-04-18,20418510.9375
2019-04-19,20418748.4375
2019-04-20,20418953.125
2019-04-21,20419206.25
2019-04-22,20419415.625
2019-04-23,20419596.875
2019-04-24,20419851.5625
2019-04-25,20420075.0
2019-04-26,20420310.9375
2019-04-27,20420525.0
2019-04-28,20420779.6875
2019-04-29,20421034.375
2019-04-30,20421253.125
2019-05-01,20421520.3125
2019-05-02,20421807.8125
2019-05-03,20422045.3125
2019-05-04,20422251.5625
2019-05-05,20422453.125
2019-05-06,20422689.0625
2019-05-07,20422887.5
2019-05-08,20423125.0
2019-05-09,20423359.375
2019-05-10,20423554.6875
2019-05-11,20423757.8125
2019-05-12,20424004.6875
2019-05-13,20424265.625
2019-05-14,20424503.125
2019-05-15,20424735.9375
2019-05-16,20424964.0625
2019-05-17,20425200.0
2019-05-18,20425439.0625
2019-05-19,20425693.75
2019-05-20,20425945.3125
2019-05-21,20426184.375
2019-05-22,20426445.3125
2019-05-23,20426692.1875
2019-05-24,20426931.25
2019-05-25,20427150.0
2019-05-26,20427407.8125
2019-05-27,20427668.75
2019-05-28,20427925.0
2019-05-29,20428196.875
2019-05-30,20428446.875
2019-05-31,20428629.6875
2019-06-01,20428865.625
2019-06-02,20429070.3125
2019-06-03,20429256.25
2019-06-04,20429496.875
2019-06-05,20429746.875
2019-06-06,20429992.1875
2019-06-07,20430239.0625
2019-06-08,20430432.8125
2019-06-09,20430662.5
2019-06-10,20430907.8125
2019-06-11,20431131.25
2019-06-12,20431335.9375
2019-06-13,20431571.875
2019-06-14,20431835.9375
2019-06-15,20432064.0625
2019-06-16,20432267.1875
2019-06-17,20432475.0
2019-06-18,20432729.6875
2019-06-19,20433006.25
2019-06-20,20433231.25
2019-06-21,20433439.0625
2019-06-22,20433659.375
2019-06-23,20433942.1875
2019-06-24,20434218.75
2019-06-25,20434446.875
2019-06-26,20434704.6875
2019-06-27,20434926.5625
2019-06-28,20435181.25
2019-06-29,20435453.125
2019-06-30,20435690.625
2019-07-01,20435914.0625
2019-07-02,20436160.9375
2019-07-03,20436429.6875
2019-07-04,20436690.625
2019-07-05,20436985.9375
2019-07-06,20437264.0625
2019-07-07,20437503.125
2019-07-08,20437781.25
2019-07-09,20438021.875
2019-07-10,20438223.4375
2019-07-11,20438425.0
2019-07-12,20438681.25
2019-07-13,20438901.5625
2019-07-14,20439128.125
2019-07-15,20439356.25
2019-07-16,20439609.375
2019-07-17,20439817.1875
2019-07-18,20440006.25
2019-07-19,20440190.625
2019-07-20,20440467.1875
2019-07-21,20440700.0
2019-07-22,20440946.875
2019-07-23,20441170.3125
2019-07-24,20441387.5
2019-07-25,20441621.875
2019-07-26,20441881.25
2019-07-27,20442118.75
2019-07-28,20442392.1875
2019-07-29,20442654.6875
2019-07-30,20442876.5625
2019-07-31,20443143.75
2019-08-01,20443365.625
2019-08-02,20443629.6875
2019-08-03,20443900.0
2019-08-04,20444160.9375
2019-08-05,20444384.375
2019-08-06,20444635.9375
2019-08-07,20444875.0
2019-08-08,20445096.875
2019-08-09,20445326.5625
2019-08-10,20445562.5
2019-08-11,20445801.5625
2019-08-12,20446009.375
2019-08-13,20446254.6875
2019-08-14,20446492.1875
2019-08-15,20446737.5
2019-08-16,20446967.1875
2019-08-17,20447167.1875
2019-08-18,20447364.0625
2019-08-19,20447618.75
2019-08-20,20447857.8125
2019-08-21,20448070.3125
2019-08-22,20448290.625
2019-08-23,20448529.6875
2019-08-24,20448779.6875
2019-08-25,20449021.875
2019-08-26,20449235.9375
2019-08-27,20449446.875
2019-08-28,20449682.8125
2019-08-29,20449940.625
2019-08-30,20450190.625
2019-08-31,20450450.0
2019-09-01,20450673.4375
2019-09-02,20450906.25
2019-09-03,20451162.5
2019-09-04,20451375.0
2019-09-05,20451632.8125
2019-09-06,20451879.6875
2019-09-07,20452114.0625
2019-09-08,20452390.625
2019-09-09,20452618.75
2019-09-10,20452903.125
2019-09-11,20453190.625
2019-09-12,20453437.5
2019-09-13,20453671.875
2019-09-14,20453914.0625
2019-09-15,20454143.75
2019-09-16,20454398.4375
2019-09-17,20454629.6875
2019-09-18,20454901.5625
2019-09-19,20455132.8125
2019-09-20,20455368.75
2019-09-21,20455628.125
2019-09-22,20455887.5
2019-09-23,20456065.625
2019-09-24,20456310.9375
2019-09-25,20456554.6875
2019-09-26,20456821.875
2019-09-27,20457028.125
2019-09-28,20457276.5625
2019-09-29,20457489.0625
2019-09-30,20457692.1875
2019-10-01,20457915.625
2019-10-02,20458146.875
2019-10-03,20458376.5625
2019-10-04,20458606.25
2019-10-05,20458853.125
2019-10-06,20459085.9375
2019-10-07,20459328.125
2019-10-08,20459581.25
2019-10-09,20459796.875
2019-10-10,20460050.0
2019-10-11,20460293.75
2019-10-12,20460501.5625
2019-10-13,20460723.4375
2019-10-14,20460934.375
2019-10-15,20461173.4375
2019-10-16,20461396.875
2019-10-17,20461631.25
2019-10-18,20461881.25
2019-10-19,20462103.125
2019-10-20,20462331.25
2019-10-21,20462579.6875
2019-10-22,20462843.75
2019-10-23,20463106.25
2019-10-24,20463314.0625
2019-10-25,20463529.6875
2019-10-26,20463748.4375
2019-10-27,20463928.125
2019-10-28,20464137.5
2019-10-29,20464345.3125
2019-10-30,20464554.6875
2019-10-31,20464760.9375
2019-11-01,20464964.0625
2019-11-02,20465173.4375
2019-11-03,20465389.0625
2019-11-04,20465595.3125
2019-11-05,20465820.3125
2019-11-06,20466026.5625
2019-11-07,20466237.5
2019-11-08,20466437.5
2019-11-09,20466662.5
2019-11-10,20466921.875
2019-11-11,20467157.8125
2019-11-12,20467368.75
2019-11-13,20467579.6875
2019-11-14,20467843.75
2019-11-15,20468090.625
2019-11-16,20468321.875
2019-11-17,20468562.5
2019-11-18,20468781.25
2019-11-19,20469010.9375
2019-11-20,20469232.8125
2019-11-21,20469446.875
2019-11-22,20469653.125
2019-11-23,20469923.4375
2019-11-24,20470128.125
2019-11-25,20470323.4375
2019-11-26,20470514.0625
2019-11-27,20470731.25
2019-11-28,20470985.9375
2019-11-29,20471198.4375
2019-11-30,20471395.3125
2019-12-01,20471612.5
2019-12-02,20471839.0625
2019-12-03,20472085.9375
2019-12-04,20472346.875
2019-12-05,20472573.4375
2019-12-06,20472800.0
2019-12-07,20473042.1875
2019-12-08,20473273.4375
2019-12-09,20473504.6875
2019-12-10,20473735.9375
2019-12-11,20473942.1875
2019-12-12,20474150.0
2019-12-13,20474387.5
2019-12-14,20474623.4375
2019-12-15,20474817.1875
2019-12-16,20475062.5
2019-12-17,20475282.8125
2019-12-18,20475492.1875
2019-12-19,20475737.5
2019-12-20,20475981.25
2019-12-21,20476256.25
2019-12-22,20476520.3125
2019-12-23,20476743.75
2019-12-24,20476939.0625
2019-12-25,20477139.0625
2019-12-26,20477400.0
2019-12-27,20477626.5625
2019-12-28,20477859.375
2019-12-29,20478101.5625
2019-12-30,20478360.9375
2019-12-31,20478587.5
2020-01-01,20478859.375
2020-01-02,20479079.6875
2020-01-03,20479343.75
2020-01-04,20479606.25
2020-01-05,20479860.9375
2020-01-06,20480071.875
2020-01-07,20480346.875
2020-01-08,20480568.75
2020-01-09,20480814.0625
2020-01-10,20481046.875
2020-01-11,20481301.5625
2020-01-12,20481537.5
2020-01-13,20481760.9375
2020-01-14,20481987.5
2020-01-15,20482223.4375
2020-01-16,20482471.875
2020-01-17,20482720.3125
2020-01-18,20482926.5625
2020-01-19,20483160.9375
2020-01-20,20483398.4375
2020-01-21,20483637.5
2020-01-22,20483881.25
2020-01-23,20484129.6875
2020-01-24,20484367.1875
2020-01-25,20484623.4375
2020-01-26,20484846.875
2020-01-27,20485048.4375
2020-01-28,20485270.3125
2020-01-29,20485520.3125
2020-01-30,20485764.0625
2020-01-31,20485989.0625
2020-02-01,20486225.0
2020-02-02,20486448.4375
2020-02-03,20486679.6875
2020-02-04,20486885.9375
2020-02-05,20487134.375
2020-02-06,20487345.3125
2020-02-07,20487562.5
2020-02-08,20487779.6875
2020-02-09,20488018.75
2020-02-10,20488209.375
2020-02-11,20488440.625
2020-02-12,20488662.5
2020-02-13,20488882.8125
2020-02-14,20489093.75
2020-02-15,20489315.625
2020-02-16,20489537.5
2020-02-17,20489782.8125
2020-02-18,20490017.1875
2020-02-19,20490237.5
2020-02-20,20490434.375
2020-02-21,20490675.0
2020-02-22,20490906.25
2020-02-23,20491128.125
2020-02-24,20491348.4375
2020-02-25,20491573.4375
2020-02-26,20491785.9375
2020-02-27,20492015.625
2020-02-28,20492262.5
2020-02-29,20492479.6875
2020-03-01,20492756.25
2020-03-02,20492989.0625
2020-03-03,20493228.125
2020-03-04,20493489.0625
2020-03-05,20493743.75
2020-03-06,20493985.9375
2020-03-07,20494231.25
2020-03-08,20494478.125
2020-03-09,20494712.5
2020-03-10,20494918.75
2020-03-11,20495104.6875
2020-03-12,20495340.625
2020-03-13,20495535.9375
2020-03-14,20495735.9375
2020-03-15,20495921.875
2020-03-16,20496107.8125
2020-03-17,20496300.0
2020-03-18,20496456.25
2020-03-19,20496623.4375
2020-03-20,20496793.75
2020-03-21,20496987.5
2020-03-22,20497185.9375
2020-03-23,20497360.9375
2020-03-24,20497567.1875
2020-03-25,20497710.9375
2020-03-26,20497960.9375
2020-03-27,20498203.125
2020-03-28,20498414.0625
2020-03-29,20498650.0
2020-03-30,20498879.6875
2020-03-31,20499128.125
2020-04-01,20499367.1875
2020-04-02,20499606.25
2020-04-03,20499812.5
2020-04-04,20500057.8125
2020-04-05,20500331.25
2020-04-06,20500531.25
2020-04-07,20500793.75
2020-04-08,20501018.75
2020-04-09,20501259.375
2020-04-10,20501514.0625
2020-04-11,20501762.5
2020-04-12,20502001.5625
2020-04-13,20502268.75
2020-04-14,20502531.25
2020-04-15,20502795.3125
2020-04-16,20503035.9375
2020-04-17,20503234.375
2020-04-18,20503481.25
2020-04-19,20503718.75
2020-04-20,20503970.3125
2020-04-21,20504203.125
2020-04-22,20504407.8125
2020-04-23,20504629.6875
2020-04-24,20504854.6875
2020-04-25,20505067.1875
2020-04-26,20505281.25
2020-04-27,20505501.5625
2020-04-28,20505742.1875
2020-04-29,20505968.75
2020-04-30,20506179.6875
2020-05-01,20506400.0
2020-05-02,20506631.25
2020-05-03,20506893.75
2020-05-04,20507140.625
2020-05-05,20507387.5
2020-05-06,20507628.125
2020-05-07,20507857.8125
2020-05-08,20508071.875
2020-05-09,20508284.375
2020-05-10,20508550.0
2020-05-11,20508795.3125
2020-05-12,20509023.4375
2020-05-13,20509209.375
2020-05-14,20509387.5
2020-05-15,20509582.8125
2020-05-16,20509779.6875
2020-05-17,20509939.0625
2020-05-18,20510139.0625
2020-05-19,20510318.75
2020-05-20,20510498.4375
2020-05-21,20510703.125
2020-05-22,20510876.5625
2020-05-23,20511062.5
2020-05-24,20511243.75
2020-05-25,20511439.0625
2020-05-26,20511632.8125
2020-05-27,20511848.4375
2020-05-28,20512053.125
2020-05-29,20512251.5625
2020-05-30,20512495.3125
2020-05-31,20512729.6875
2020-06-01,20512939.0625
2020-06-02,20513140.625
2020-06-03,20513357.8125
2020-06-04,20513593.75
2020-06-05,20513873.4375
2020-06-06,20514179.6875
2020-06-07,20514428.125
2020-06-08,20514681.25
2020-06-09,20514931.25
2020-06-10,20515187.5
2020-06-11,20515476.5625
2020-06-12,20515731.25
2020-06-13,20515978.125
2020-06-14,20516243.75
2020-06-15,20516459.375
2020-06-16,20516693.75
2020-06-17,20516909.375
2020-06-18,20517101.5625
2020-06-19,20517325.0
2020-06-20,20517539.0625
2020-06-21,20517767.1875
2020-06-22,20517990.625
2020-06-23,20518237.5
2020-06-24,20518454.6875
2020-06-25,20518675.0
2020-06-26,20518931.25
2020-06-27,20519146.875
2020-06-28,20519381.25
2020-06-29,20519607.8125
2020-06-30,20519837.5
2020-07-01,20520090.625
2020-07-02,20520346.875
2020-07-03,20520601.5625
2020-07-04,20520846.875
2020-07-05,20521101.5625
2020-07-06,20521342.1875
2020-07-07,20521593.75
2020-07-08,20521829.6875
2020-07-09,20522085.9375
2020-07-10,20522337.5
2020-07-11,20522581.25
2020-07-12,20522818.75
2020-07-13,20523048.4375
2020-07-14,20523273.4375
2020-07-15,20523489.0625
2020-07-16,20523701.5625
2020-07-17,20523885.9375
2020-07-18,20524089.0625
2020-07-19,20524293.75
2020-07-20,20524514.0625
2020-07-21,20524709.375
2020-07-22,20524934.375
2020-07-23,20525146.875
2020-07-24,20525398.4375
2020-07-25,20525620.3125
2020-07-26,20525867.1875
2020-07-27,20526100.0
2020-07-28,20526326.5625
2020-07-29,20526557.8125
2020-07-30,20526768.75
2020-07-31,20527007.8125
2020-08-01,20527221.875
2020-08-02,20527442.1875
2020-08-03,20527695.3125
2020-08-04,20527921.875
2020-08-05,20528123.4375
2020-08-06,20528367.1875
2020-08-07,20528604.6875
2020-08-08,20528826.5625
2020-08-09,20529070.3125
2020-08-10,20529284.375
2020-08-11,20529525.0
2020-08-12,20529770.3125
2020-08-13,20530000.0
2020-08-14,20530260.9375
2020-08-15,20530504.6875
2020-08-16,20530742.1875
2020-08-17,20530937.5
2020-08-18,20531156.25
2020-08-19,20531371.875
2020-08-20,20531600.0
2020-08-21,20531842.1875
2020-08-22,20532054.6875
2020-08-23,20532300.0
2020-08-24,20532532.8125
2020-08-25,20532732.8125
2020-08-26,20532954.6875
2020-08-27,20533156.25
2020-08-28,20533410.9375
2020-08-29,20533639.0625
2020-08-30,20533837.5
2020-08-31,20534071.875
2020-09-01,20534312.5
2020-09-02,20534537.5
2020-09-03,20534739.0625
2020-09-04,20534950.0
2020-09-05,20535170.3125
2020-09-06,20535404.6875
2020-09-07,20535678.125
2020-09-08,20535920.3125
2020-09-09,20536153.125
2020-09-10,20536400.0
2020-09-11,20536615.625
