time,HashRate
2022-03-05,168452736.32210043
2022-03-06,179409010.7168614
2022-03-07,202691097.01043913
2022-03-08,202691097.01043913
2022-03-09,188995751.55182588
2022-03-10,198582492.38679036
2022-03-11,188995751.55182588
2022-03-12,213647371.40520012
2022-03-13,206799699.66195828
2022-03-14,209538768.7536809
2022-03-15,190365287.083752
2022-03-16,212277837.8454036
2022-03-17,217498770.49195015
2022-03-18,195149455.6100258
2022-03-19,211525632.9748357
2022-03-20,210160950.38143575
2022-03-21,208796269.75317717
2022-03-22,203337543.30986008
2022-03-23,197878816.86654297
2022-03-24,195149455.6100258
2022-03-25,212890313.60309428
2022-03-26,219713722.63981137
2022-03-27,178773276.2800745
2022-03-28,216984359.4181528
2022-03-29,206066906.5315186
2022-03-30,184232002.7233916
2022-03-31,194529355.7761953
2022-04-01,200371606.9667937
2022-04-02,191845154.9534147
2022-04-03,197529456.29566735
2022-04-04,224529884.601845
2022-04-05,206055906.26269805
2022-04-06,213161283.963688
2022-04-07,196108379.93693003
2022-04-08,190424080.6410257
2022-04-09,217424508.94720337
2022-04-10,198950530.60805637
2022-04-11,194687305.62454104
2022-04-12,217424508.94720337
2022-04-13,198950530.60805637
2022-04-14,194402491.26414412
2022-04-15,221692722.38403672
2022-04-16,188017879.75639227
2022-04-17,231514551.65214056
2022-04-18,188017879.75639227
2022-04-19,173986693.6444649
2022-04-20,224498959.60642216
2022-04-21,237127026.0969115
2022-04-22,189420997.35733968
2022-04-23,228708314.42975503
2022-04-24,239933263.31929696
2022-04-25,227305196.82880765
2022-04-26,196436589.40305808
2022-04-27,243520196.02683353
2022-04-28,195503621.29393408
2022-04-29,222163205.91889024
2022-04-30,222163205.91889024
2022-05-01,247341701.3242562
2022-05-02,236974085.31819177
2022-05-03,222163205.91889024
2022-05-04,216238853.3060629
2022-05-05,232530821.92495465
2022-05-06,210314500.6932356
2022-05-07,211795589.91282585
2022-05-08,229568645.618541
2022-05-09,229568645.618541
2022-05-10,227185770.43526816
2022-05-11,225257596.8970556
2022-05-12,209722591.14017215
2022-05-13,236132103.61132315
2022-05-14,219043595.9365268
2022-05-15,189527081.86659092
2022-05-16,254774110.96699148
2022-05-17,228364598.4958405
2022-05-18,208169091.4593002
2022-05-19,189527081.86659092
2022-05-20,198848086.66294557
2022-05-21,209722591.14017215
2022-05-22,189527081.86659092
2022-05-23,248560107.76942173
2022-05-24,186420080.26780605
2022-05-25,219464677.3862468
2022-05-26,209555370.5705583
2022-05-27,205096744.25322008
2022-05-28,219958828.4107809
2022-05-29,221445035.75646704
2022-05-30,228876076.7651775
2022-05-31,216986411.57926875
2022-06-01,202124327.42170793
2022-06-02,185776038.05860093
2022-06-03,212527787.4020705
2022-06-04,206582953.73904616
2022-06-05,216986411.57926875
2022-06-06,222931245.24229312
2022-06-07,240765744.09122616
2022-06-08,266501680.44994769
2022-06-09,219787040.62041968
2022-06-10,221292430.34450084
2022-06-11,231830164.91635683
2022-06-12,191184616.35301408
2022-06-13,200216961.2007889
2022-06-14,219787040.62041968
2022-06-15,248389462.72006267
2022-06-16,179141492.05707693
2022-06-17,162582194.25337103
2022-06-18,234840946.53228176
2022-06-19,200216961.2007889
2022-06-20,198711571.47670767
2022-06-21,225808603.85226953
2022-06-22,193096459.39267665
2022-06-23,223431041.43862215
2022-06-24,189622395.5064278
2022-06-25,221961099.2067623
2022-06-26,202851865.00959057
2022-06-27,199911982.66258603
2022-06-28,214611394.39760864
2022-06-29,221961099.2067623
2022-06-30,251359920.56009236
2022-07-01,196972102.43229663
2022-07-02,202851865.00959057
2022-07-03,227840863.90077135
2022-07-04,210201571.9354594
2022-07-05,173453043.65626052
2022-07-06,186599522.89308375
2022-07-07,227523378.27089575
2022-07-08,214480636.8679379
2022-07-09,194191928.48263425
2022-07-10,221726603.85028368
2022-07-11,178250799.8693703
2022-07-12,218828216.6399776
2022-07-13,159411284.0458004
2022-07-14,179699992.43110403
2022-07-15,205785475.23701975
2022-07-16,214480636.8679379
2022-07-17,179699992.43110403
2022-07-18,189844346.62375584
2022-07-19,199988700.81640768
2022-07-20,182598379.64141008
2022-07-21,198824710.56678495
2022-07-22,181711863.2994958
2022-07-23,211997172.19748577
2022-07-24,216126988.5789976
2022-07-25,195477912.61837205
2022-07-26,220256802.97819823
2022-07-27,227139827.63763633
2022-07-28,194101308.4794089
2022-07-29,200984333.13884705
2022-07-30,177582046.91798395
2022-07-31,209243963.91955948
2022-08-01,187218281.83765957
2022-08-02,213373778.31876013
2022-08-03,199607727.01757264
2022-08-04,183293576.20328617
2022-08-05,210085555.71182236
2022-08-06,225491829.9721472
2022-08-07,222690689.0141953
2022-08-08,201682132.83796665
2022-08-09,200281563.36740136
2022-08-10,207284414.7538705
2022-08-11,196079850.92206284
2022-08-12,215687835.61090487
2022-08-13,194679281.45149755
2022-08-14,186275858.57764184
2022-08-15,203082702.3085319
2022-08-16,207284414.7538705
2022-08-17,180673576.661738
2022-08-18,202447354.27677864
2022-08-19,250867150.56061095
2022-08-20,209995535.8811957
2022-08-21,205767438.51073447
2022-08-22,204358071.36758935
2022-08-23,242410953.7902015
2022-08-24,205767438.51073447
2022-08-25,224089197.16521153
2022-08-26,248048418.3038078
2022-08-27,204358071.36758935
2022-08-28,226907929.42201468
2022-08-29,221270464.90840837
2022-08-30,228317294.53567272
2022-08-31,220515247.03199777
2022-09-01,212503107.41825655
2022-09-02,198644209.06016544
2022-09-03,226362005.77634776
2022-09-04,258699436.75684297
2022-09-05,235601272.08754975
2022-09-06,218662618.29239127
2022-09-07,224822129.16652593
2022-09-08,195564453.62309808
2022-09-09,226362005.77634776
2022-09-10,241760782.96168444
2022-09-11,281797599.2087124
2022-09-12,235601272.08754975
2022-09-13,212237771.6665518
2022-09-14,202308898.9554361
2022-09-15,234168568.49770647
2022-09-16,203901883.69419256
2022-09-17,270807189.9623499
2022-09-18,245319452.49341664
2022-09-19,207087850.8778092
2022-09-20,242133487.6036962
2022-09-21,224610669.24075273
2022-09-22,203901883.69419256
2022-09-23,215052767.68990272
2022-09-24,232575586.05284625
2022-09-25,234168568.49770647
2022-09-26,238947520.42007953
2022-09-27,205494866.13905275
2022-09-28,234113533.83376324
2022-09-29,222928607.6727852
2022-09-30,263461080.36655265
2022-10-01,282168375.28330106
2022-10-02,244753785.44980425
2022-10-03,240076960.03696057
2022-10-04,254107431.78574073
2022-10-05,272814728.9473646
2022-10-06,247871668.31007487
2022-10-07,266578963.22682327
2022-10-08,272814728.9473646
2022-10-09,246312725.75750184
2022-10-10,282818946.6660149
2022-10-11,277924882.76934755
2022-10-12,242520438.89338887
2022-10-13,253141772.82091248
2022-10-14,276154659.1735337
2022-10-15,269073772.43763787
2022-10-16,254911993.86760643
2022-10-17,265533327.79513
2022-10-18,251371549.22509855
2022-10-19,267303548.841824
2022-10-20,256682214.9143004
2022-10-21,276154659.1735337
2022-10-22,240750215.297575
2022-10-23,274810664.8495725
2022-10-24,249031191.57743752
2022-10-25,223395628.20390147
2022-10-26,283822315.5587801
2022-10-27,247200081.03795677
2022-10-28,291146762.99030495
2022-10-29,261848975.90100643
2022-10-30,247200081.03795677
2022-10-31,316782326.363841
2022-11-01,263680086.4404872
2022-11-02,223395628.20390147
2022-11-03,300302320.96131057
2022-11-04,236213409.89066952
2022-11-05,276497868.12725526
2022-11-06,250862304.7537192
2022-11-07,263168681.007737
2022-11-08,297875785.7478076
2022-11-09,272291362.9163776
2022-11-10,268636444.99309605
2022-11-11,244879482.43907723
2022-11-12,305185621.59437066
2022-11-13,235742186.31510308
2022-11-14,224777435.1767992
2022-11-15,283256116.68622214
2022-11-16,274118823.1937887
2022-11-17,252189315.6540996
2022-11-18,254016775.9315107
2022-11-19,268636444.99309605
2022-11-20,272422405.82229453
2022-11-21,236949653.0891525
2022-11-22,231439196.90173665
2022-11-23,258991483.1288546
2022-11-24,236949653.0891525
2022-11-25,225928740.7143208
2022-11-26,200213272.3346683
2022-11-27,249807385.956469
2022-11-28,255317844.78890425
2022-11-29,240623291.4291028
2022-11-30,253481024.29641935
2022-12-01,281033310.52353734
2022-12-02,229602379.05427116
2022-12-03,240623291.4291028
2022-12-04,257154662.6363697
2022-12-05,268175577.6562208
2022-12-06,230616963.69146737
2022-12-07,292794731.64825046
2022-12-08,284283257.4040977
2022-12-09,258748834.6716393
2022-12-10,262153422.4082566
2022-12-11,250237357.97618172
2022-12-12,243428180.05164233
2022-12-13,280878667.2161756
2022-12-14,251939654.2957951
2022-12-15,236618999.6757982
2022-12-16,221298345.05580127
2022-12-17,234916703.3561848
2022-12-18,246832767.78825969
2022-12-19,234239565.5288072
2022-12-20,246114014.5930937
2022-12-21,251387888.03406775
2022-12-22,237324228.9000814
2022-12-23,232050357.99056575
2022-12-24,156458196.4740352
2022-12-25,247871973.2505712
2022-12-26,226776484.54959163
2022-12-27,202165083.59657395
2022-12-28,295336819.03058743
2022-12-29,247871973.2505712
2022-12-30,277757245.1131045
2022-12-31,274241330.3296079
2023-01-01,272483374.2035889
2023-01-02,274241330.3296079
2023-01-03,261567697.33085105
2023-01-04,242356483.09554735
2023-01-05,266083690.58224788
2023-01-06,305064103.230472
2023-01-07,260999287.23473144
2023-01-08,259304487.7459012
2023-01-09,257609688.25707096
2023-01-10,286421296.6507751
2023-01-11,249135683.4913812
2023-01-12,255914886.32772788
2023-01-13,269473292.0004212
2023-01-14,289810898.0689484
2023-01-15,281119760.7470869
2023-01-16,274688842.3501408
2023-01-17,291506526.6305745
2023-01-18,261608421.54211783
2023-01-19,270951578.87773
2023-01-20,246659370.34330428
2023-01-21,257871158.06970707
2023-01-22,282163369.29496235
2023-01-23,295243790.10298526
2023-01-24,241053473.78927335
2023-01-25,327010528.27306205
2023-01-26,289637896.2397839
2023-01-27,287769263.1581638
2023-01-28,313930107.46503913
2023-01-29,311438925.8972278
2023-01-30,269948141.5759668
2023-01-31,224956785.116114
2023-02-01,267991996.86764717
2023-02-02,283641162.98475456
2023-02-03,260167412.40066835
2023-02-04,266035849.34247735
2023-02-05,297334187.21039253
2023-02-06,289509602.74341375
2023-02-07,277772726.0429455
2023-02-08,269948141.5759668
2023-02-09,316895645.56098926
2023-02-10,287553455.2182439
2023-02-11,289509602.74341375
2023-02-12,315851203.95835894
2023-02-13,303650130.99469703
2023-02-14,299757180.2739148
2023-02-15,317275457.1159728
2023-02-16,348419062.8822308
2023-02-17,321168407.83675504
2023-02-18,327007835.31939054
2023-02-19,315328983.1570438
2023-02-20,286131854.15263903
2023-02-21,325061358.55753726
2023-02-22,272506528.0313633
2023-02-23,332847259.9991018
2023-02-24,262774152.63086984
2023-02-25,228809606.14131212
2023-02-26,359556659.2106422
2023-02-27,299630547.8012448
2023-02-28,293209894.21813273
2023-03-01,363837095.9600217
2023-03-02,308191421.3000036
2023-03-03,359556659.2106422
2023-03-04,325313168.2975212
2023-03-05,331733821.8806332
2023-03-06,282508803.88564134
2023-03-07,353136002.54561603
2023-03-08,284649020.71937394
2023-03-09,288929457.46875334
2023-03-10,291688415.56457573
2023-03-11,357219694.8827461
2023-03-12,348559825.89122087
2023-03-13,339899953.782142
2023-03-14,316085307.0409517
2023-03-15,318250273.5094446
2023-03-16,290105693.8312686
2023-03-17,318250273.5094446
2023-03-18,350724792.35971373
2023-03-19,320415243.0954912
2023-03-20,333405048.1415559
2023-03-21,313920337.4549051
2023-03-22,344229889.8366814
2023-03-23,398970829.72571325
2023-03-24,377232885.4931153
2023-03-25,337646717.00662136
2023-03-26,335318120.43832463
2023-03-27,344632513.417874
2023-03-28,312032141.34263265
2023-03-29,342303913.49639606
2023-03-30,360932699.4554946
2023-03-31,328332327.38025326
2023-04-01,326003727.45877534
2023-04-02,346961109.9861707
2023-04-03,305046344.9313801
2023-04-04,377232885.4931153
2023-04-05,323675130.8904786
2023-04-06,375586794.88083017
2023-04-07,338032941.7856073
2023-04-08,349935509.4099869
2023-04-09,347554997.25628686
2023-04-10,292803183.44178885
2023-04-11,366599104.7697063
2023-04-12,380882187.97572565
2023-04-13,338032941.7856073
2023-04-14,333271914.0502675
2023-04-15,376121160.24038595
2023-04-16,295183695.5954889
2023-04-17,368979620.3513461
2023-04-18,395165271.18174505
2023-04-19,330891401.89656746
2023-04-20,319518832.834664
2023-04-21,351118489.414672
2023-04-22,360804517.52650416
2023-04-23,355961503.4705881
2023-04-24,341432464.7898097
2023-04-25,302688355.8294509
2023-04-26,314795889.2257562
2023-04-27,314795889.2257562
2023-04-28,355961503.4705881
2023-04-29,331746436.67797756
2023-04-30,358383012.24203104
2023-05-01,440714244.2186647
2023-05-02,312374380.4543132
2023-05-03,341432464.7898097
2023-05-04,351712781.63476974
2023-05-05,283977798.860469
2023-05-06,355568839.3482855
2023-05-07,331705160.33113664
2023-05-08,326932423.8404329
2023-05-09,360341575.83898926
2023-05-10,405682570.78249
2023-05-11,360341575.83898926
2023-05-12,336477896.82184047
2023-05-13,346023366.366878
2023-05-14,415228040.3275275
2023-05-15,350796102.85758173
2023-05-16,365114312.329693
2023-05-17,381818888.3289712
2023-05-18,345151895.57295674
2023-05-19,369469366.94369566
2023-05-20,322669911.9767492
2023-05-21,371932494.472369
2023-05-22,354690591.130938
2023-05-23,379321880.60529494
2023-05-24,347301204.99801207
2023-05-25,371932494.472369
2023-05-26,376858753.0766216
2023-05-27,357153718.65961134
2023-05-28,394100656.4180526
2023-05-29,399026915.0223052
2023-05-30,379321880.60529494
2023-05-31,350148490.60783935
2023-06-01,336187210.7165766
2023-06-02,417687139.4758991
2023-06-03,331093464.71068186
2023-06-04,376937175.09623784
2023-06-05,351468445.06676406
2023-06-06,384577792.2713316
2023-06-07,343827827.89167035
2023-06-08,392218409.44642526
2023-06-09,430421502.6568876
2023-06-10,392218409.44642526
2023-06-11,415140264.63920337
2023-06-12,399859030.2890158
2023-06-13,374390300.2595421
2023-06-14,312665624.1002991
2023-06-15,385148460.99591213
2023-06-16,398160232.46596813
2023-06-17,364329623.64591026
2023-06-18,392955523.1284677
2023-06-19,369534332.9834107
2023-06-20,353920204.9709093
2023-06-21,314884890.5607413
2023-06-22,356522561.5133547
2023-06-23,325294309.2357422
2023-06-24,379943751.6584117
2023-06-25,398160232.46596813
2023-06-26,379943751.6584117
2023-06-27,364329623.64591026
2023-06-28,280122385.0259662
2023-06-29,367574940.7040657
2023-06-30,397786578.4244694
2023-07-01,334845664.3921468
2023-07-02,430515854.7363883
2023-07-03,344916211.5074136
2023-07-04,354986758.6226805
2023-07-05,392751304.8668361
2023-07-06,349951485.065047
2023-07-07,440586401.8516551
2023-07-08,448139310.37540686
2023-07-09,425480581.17875487
2023-07-10,387716031.3092026
2023-07-11,339880937.9497802
2023-07-12,383801277.4233714
2023-07-13,321592672.2254732
2023-07-14,369831573.2522498
2023-07-15,369831573.2522498
2023-07-16,415390537.04825526
2023-07-17,364471694.9315955
2023-07-18,434150109.24098927
2023-07-19,396630964.85552126
2023-07-20,343032185.5080904
2023-07-21,300153162.8019681
2023-07-22,359111820.47005326
2023-07-23,393951023.76563805
2023-07-24,401990843.1761756
2023-07-25,369831573.2522498
2023-07-26,380796719.35454816
2023-07-27,358973120.0187306
2023-07-28,364175629.4388057
2023-07-29,343365595.50431174
2023-07-30,437010757.5740507
2023-07-31,366776886.02174646
2023-08-01,361574376.60167134
2023-08-02,400593191.63352495
2023-08-03,392789429.37631553
2023-08-04,314751795.5668019
2023-08-05,400593191.63352495
2023-08-06,426605738.7339005
2023-08-07,379783157.69903105
2023-08-08,325156814.40695214
2023-08-09,421665740.3548995
2023-08-10,330756211.7722732
2023-08-11,393261324.2234606
2023-08-12,434931397.9408168
2023-08-13,351591250.5061046
2023-08-14,445348917.30773246
2023-08-15,445348917.30773246
2023-08-16,424513878.57390106
2023-08-17,406283221.55695194
2023-08-18,362008769.87302023
2023-08-19,364613147.83959585
2023-08-20,421909500.60732543
2023-08-21,429722638.2573589
2023-08-22,381739775.69656736
2023-08-23,392623891.4787874
2023-08-24,384329021.8498855
2023-08-25,373269193.0236576
2023-08-26,378799107.4367715
2023-08-27,320735012.0713819
2023-08-28,326264922.5029578
2023-08-29,436863202.8021611
2023-08-30,348384580.15541375
2023-08-31,398153805.89190143
2023-09-01,417508504.3470313
2023-09-02,420273463.5443573
2023-09-03,436863202.8021611
2023-09-04,411978589.9339173
2023-09-05,342854665.74229974
2023-09-06,364053703.2546238
2023-09-07,393005454.3704645
2023-09-08,358011817.1993768
2023-09-09,406464544.397431
2023-09-10,395697270.82537055
2023-09-11,427999091.5415522
2023-09-12,379546364.34349793
2023-09-13,395697270.82537055
2023-09-14,436074544.78248847
2023-09-15,506061819.12466383
2023-09-16,417231817.9694916
2023-09-17,401080907.6114008
2023-09-18,419923634.4243977
2023-09-19,386415687.751435
2023-09-20,414558854.2037332
2023-09-21,391843298.7563836
2023-09-22,366288300.9225151
2023-09-23,442953294.42412055
2023-09-24,414558854.2037332
2023-09-25,411719407.7284147
2023-09-26,386164409.89454615
2023-09-27,445792740.8994391
2023-09-28,414558854.2037332
2023-09-29,417398296.5902521
2023-09-30,391843298.7563836
2023-10-01,400361634.09353954
2023-10-02,445792740.8994391
2023-10-03,466801496.99817747
2023-10-04,373280258.5727724
2023-10-05,401774937.14888096
2023-10-06,455914820.2886373
2023-10-07,487258964.67074
2023-10-08,421721210.10054034
2023-10-09,444516948.8581938
2023-10-10,461613756.003859
2023-10-11,455914820.2886373
2023-10-12,470162157.5250749
2023-10-13,393226531.5244317
2023-10-14,416022274.3853186
2023-10-15,475861093.24029666
2023-10-16,417078811.47604144
2023-10-17,491483968.44434166
2023-10-18,439908488.33259135
2023-10-19,424739231.01810473
2023-10-20,406536123.98821926
2023-10-21,455077750.0158244
2023-10-22,464179303.53076714
2023-10-23,476314711.12985504
2023-10-24,382265308.79004353
2023-10-25,436874638.61719257
2023-10-26,455077750.0158244
2023-10-27,467213153.24616593
2023-10-28,485416264.64479774
2023-10-29,415637677.503162
2023-10-30,482896145.81756824
2023-10-31,481286783.3729944
2023-11-01,462656325.7712218
2023-11-02,447130946.6720661
2023-11-03,422290336.5363694
2023-11-04,521652772.607847
2023-11-05,506127389.03738177
2023-11-06,394344652.3693652
2023-11-07,412975109.97113776
2023-11-08,462656325.7712218
2023-11-09,444025872.6407587
2023-11-10,478181704.8703776
2023-11-11,496812162.47215015
2023-11-12,506634196.247056
2023-11-13,389037995.7448952
2023-11-14,443696223.8353265
2023-11-15,475848126.79723346
2023-11-16,475848126.79723346
2023-11-17,482278507.3896148
2023-11-18,479063314.77848727
2023-11-19,546582308.683555
2023-11-20,533721547.49879223
2023-11-21,488708887.9819962
2023-11-22,456556985.02008927
2023-11-23,472632934.1861059
2023-11-24,540151928.0911736
2023-11-25,511704247.86252016
2023-11-26,493217212.10255015
2023-11-27,439166011.3759895
2023-11-28,496595410.01969415
2023-11-29,459435208.60806966
2023-11-30,452678812.77378166
2023-12-01,570915812.8429431
2023-12-02,429031407.8953413
2023-12-03,557403011.4451509
2023-12-04,523621012.8152786
2023-12-05,466191609.30696577
2023-12-06,459435208.60806966
2023-12-07,388493008.5665728
2023-12-08,456057010.69092566
2023-12-09,530377413.51417464
2023-12-10,469156589.98176646
2023-12-11,528635574.13248897
2023-12-12,481794448.28640914
2023-12-13,498523421.1145884
2023-12-14,488486038.38126975
2023-12-15,545364546.9606683
2023-12-16,508560808.6658516
2023-12-17,501869218.570991
2023-12-18,562093524.6067922
2023-12-19,542018754.3222102
2023-12-20,485140240.9248672
2023-12-21,488486038.38126975
2023-12-22,562093524.6067922
2023-12-23,561495983.9886068
2023-12-24,612085087.5512701
2023-12-25,497542850.09060687
2023-12-26,497542850.09060687
2023-12-27,461748397.6626491
2023-12-28,433112840.8746837
2023-12-29,540496187.8497554
2023-12-30,519019516.3929808
2023-12-31,558393411.4865339
2024-01-01,554813968.8209385
2024-01-02,468907288.14824075
2024-01-03,565552301.9721254
2024-01-04,608505644.8856747
2024-01-05,493963402.27061075
2024-01-06,509355148.231043
2024-01-07,429363545.3243671
2024-01-08,447556920.0629499
2024-01-09,553078470.4920906
2024-01-10,483943659.0607339
2024-01-11,629490625.5312515
2024-01-12,611297256.0323595
2024-01-13,578549188.8384776
2024-01-14,465750289.5618419
2024-01-15,414808852.869068
2024-01-16,454834268.91044486
2024-01-17,440279571.21545494
2024-01-18,516691726.25461584
2024-01-19,480304987.2568318
2024-01-20,512668948.5237081
2024-01-21,489551346.64456606
2024-01-22,559487254.0274163
2024-01-23,538506480.3019456
2024-01-24,524519302.8536838
2024-01-25,632919954.5134856
2024-01-26,531512894.0955074
2024-01-27,597952003.3397532
2024-01-28,559487254.0274163
2024-01-29,545500071.5437692
2024-01-30,503538529.1282132
2024-01-31,458080188.5740528
2024-02-01,535009687.1987265
2024-02-02,677399664.675745
2024-02-03,566738184.0279739
2024-02-04,581751117.2721473
2024-02-05,585504347.8808628
2024-02-06,638049614.2354698
2024-02-07,600517281.1250364
2024-02-08,517946153.6867381
2024-02-09,623036680.9912964
2024-02-10,570491420.041345
2024-02-11,514192923.07802254
2024-02-12,671828711.3325322
2024-02-13,506686456.45593584
2024-02-14,521699389.7001092
2024-02-15,606890743.6292629
2024-02-16,544386619.0220116
2024-02-17,609388005.4074552
2024-02-18,491572990.7556747
2024-02-19,552511787.2013328
2024-02-20,572824725.2000104
2024-02-21,560636961.2307789
2024-02-22,548449203.1116723
2024-02-23,645951285.6149
2024-02-24,556574377.1411183
2024-02-25,666264217.7634528
2024-02-26,540324029.0822262
2024-02-27,524073681.0233341
2024-02-28,605325415.4676697
2024-02-29,540324029.0822262
2024-03-01,607463923.1349978
2024-03-02,500960507.5972892
2024-03-03,611408497.2364957
2024-03-04,508849650.1201027
2024-03-05,658743346.6931943
2024-03-06,552239931.1554856
2024-03-07,710022770.2513908
2024-03-08,607463923.1349978
2024-03-09,642965061.6475674
2024-03-10,564073647.779797
2024-03-11,670577063.3175056
2024-03-12,556184505.2569835
2024-03-13,631131350.7034383
2024-03-14,580862770.2919041
2024-03-15,529980319.0136911
2024-03-16,600922569.4689919
2024-03-17,609268716.934864
2024-03-18,600922569.4689919
2024-03-19,655172524.9925482
2024-03-20,621787935.1290596
2024-03-21,500768805.88775134
2024-03-22,563364908.8771799
2024-03-23,650999448.2549994
2024-03-24,709422480.5161047
2024-03-25,550845690.6829845
2024-03-26,559191838.1488566
2024-03-27,567537979.6055031
2024-03-28,630471212.2216165
2024-03-29,595046224.9834744
2024-03-30,640501145.6086524
2024-03-31,566120367.485718
2024-04-01,619839819.6746067
2024-04-02,611575288.1108959
2024-04-03,586781693.4197637
2024-04-04,570252630.2923422
2024-04-05,611575288.1108959
2024-04-06,640501145.6086524
2024-04-07,702485129.3612517
2024-04-08,652897939.9789873
2024-04-09,603310756.5471851
2024-04-10,627214744.5940204
2024-04-11,566860611.5965838
2024-04-12,584038201.0151991
2024-04-13,704281364.049109
2024-04-14,674220574.8366151
2024-04-15,605510198.6103525
2024-04-16,708575759.8577794
2024-04-17,588332603.0078033
2024-04-18,622687788.0289677
2024-04-19,648454181.4327914
2024-04-20,558271813.7953093
2024-04-21,601215796.6177483
2024-04-22,652748583.4253956
2024-04-23,721458959.6516583
2024-04-24,672198686.5397469
2024-04-25,626294685.533232
2024-04-26,582497851.0693291
2024-04-27,613155632.0406892
2024-04-28,613155632.0406892
2024-04-29,573738484.1765486
2024-04-30,617535318.6404513
2024-05-01,578118170.7763107
2024-05-02,635054046.1192688
2024-05-03,564979117.283768
2024-05-04,617535318.6404513
2024-05-05,608775951.7476709
2024-05-06,534321336.312408
2024-05-07,534321336.312408
2024-05-08,556219750.3909875
2024-05-09,612635655.6510732
2024-05-10,599332434.9336824
2024-05-11,657199019.7430514
2024-05-12,545599186.5386837
2024-05-13,607599089.9064493
2024-05-14,562132490.5322264
2024-05-15,582799130.9401395
2024-05-16,586932455.4505274
2024-05-17,640665709.7975174
2024-05-18,529065876.5931496
2024-05-19,636532379.3351383
2024-05-20,644799034.3079053
2024-05-21,570399145.5049934
2024-05-22,632399054.8247503
2024-05-23,706501036.6485612
2024-05-24,671140034.0912752
2024-05-25,671140034.0912752
2024-05-26,704697038.5139561
2024-05-27,515938903.7370268
2024-05-28,562079781.7980828
2024-05-29,574663655.4364581
2024-05-30,515938903.7370268
2024-05-31,620804533.4975141
2024-06-01,591442157.6477985
2024-06-02,587247529.0748333
2024-06-03,658556160.4529
2024-06-04,562079781.7980828
2024-06-05,515938903.7370268
2024-06-06,554745618.7245225
2024-06-07,590944002.2950455
2024-06-08,715791324.8666921
2024-06-09,636721355.3029393
2024-06-10,578459271.8356823
2024-06-11,511874032.7312927
2024-06-12,607590313.5693108
2024-06-13,603428732.7544087
2024-06-14,532681918.82778853
2024-06-15,557651385.7391865
2024-06-16,678337127.4959309
2024-06-17,582620846.6579129
2024-06-18,632559780.4807088
2024-06-19,570136116.1985496
2024-06-20,553312848.2609437
2024-06-21,582332777.6713909
2024-06-22,632247019.8647388
2024-06-23,465866224.5329962
2024-06-24,632247019.8647388
2024-06-25,515780460.7366355
2024-06-26,503301903.1831528
2024-06-27,540737581.8333095
2024-06-28,561535179.7523502
2024-06-29,653044617.7837795
2024-06-30,503301903.1831528
2024-07-01,586492300.8490242
2024-07-02,615608939.1336229
2024-07-03,603130375.5904316
2024-07-04,582332777.6713909
2024-07-05,480652547.19206446
2024-07-06,652035051.0748852
2024-07-07,557193592.6181126
2024-07-08,628324689.305936
2024-07-09,608566046.9111612
2024-07-10,537434950.2233379
2024-07-11,553241861.8629626
2024-07-12,592759140.9620242
2024-07-13,608566046.9111612
2024-07-14,659938506.8946975
2024-07-15,604614321.8464988
2024-07-16,580903954.3870618
2024-07-17,628324689.305936
2024-07-18,515736551.86932254
2024-07-19,599556359.5658232
2024-07-20,672971424.2421772
2024-07-21,689285884.3643016
2024-07-22,730072034.6696123
2024-07-23,689285884.3643016
2024-07-24,571006057.2887083
2024-07-25,664814194.1811152
2024-07-26,652578352.0261246
2024-07-27,628106661.8429382
2024-07-28,603634977.5329568
2024-07-29,725993416.7024788
2024-07-30,611792207.594019
2024-07-31,615358184.0246311
2024-08-01,630987878.5179508
2024-08-02,563382038.5632738
2024-08-03,608452598.5330584
2024-08-04,644509051.7010149
2024-08-05,703100778.3637028
2024-08-06,630987878.5179508
2024-08-07,549860865.3802096
2024-08-08,581410258.657091
2024-08-09,585917318.548166
2024-08-10,581410258.657091
2024-08-11,725636064.838756
2024-08-12,617466711.8250475
2024-08-13,671551385.0868213
2024-08-14,593799520.5910221
2024-08-15,690944705.1107434
2024-08-16,613213425.7080535
2024-08-17,643442255.8959327
2024-08-18,673671086.0838118
2024-08-19,561392574.845761
2024-08-20,647760663.7619168
2024-08-21,634805446.3824669
2024-08-22,690944705.1107434
2024-08-23,708218324.137675
2024-08-24,660715874.9228642
2024-08-25,574347786.0067085
2024-08-26,578666193.8726926
2024-08-27,613213425.7080535
2024-08-28,704440301.0132378
2024-08-29,587091198.731184
2024-08-30,631567801.6874318
2024-08-31,653806103.1655557
2024-09-01,631567801.6874318
2024-09-02,742759315.4826823
2024-09-03,662701425.0377314
2024-09-04,671596746.9099072
2024-09-05,689387390.6542588
2024-09-06,644910781.2933798
2024-09-07,702730370.2602069
2024-09-08,742759315.4826823
2024-09-09,644910781.2933798
2024-09-10,609329500.2093079
2024-09-11,496254188.9565946
2024-09-12,700222817.5061857
2024-09-13,566627674.5179347
2024-09-14,640335338.4711611
2024-09-15,695616084.7776585
2024-09-16,575841133.3412993
2024-09-17,691009358.6828212
2024-09-18,635728605.742634
2024-09-19,562020941.7894075
2024-09-20,667975708.307565
2024-09-21,621908420.8244321
2024-09-22,626515146.9192694
2024-09-23,672582441.036092
2024-09-24,667975708.307565
2024-09-25,655944699.4434932
2024-09-26,571298869.5864017
