time,SplyCur
2017-01-07,16088698.60031227
2017-01-08,16090786.10018194
2017-01-09,16092486.10014191
2017-01-10,16094486.10013187
2017-01-11,16096398.60011181
2017-01-12,16098548.59994176
2017-01-13,16100423.59975171
2017-01-14,16102573.59962168
2017-01-15,16104661.09960157
2017-01-16,16106773.59950151
2017-01-17,16108748.59939031
2017-01-18,16110623.59934002
2017-01-19,16112798.59919661
2017-01-20,16115161.09903648
2017-01-21,16117423.59895642
2017-01-22,16119598.59895609
2017-01-23,16121323.598956
2017-01-24,16123186.09895584
2017-01-25,16125048.59893561
2017-01-26,16126986.09884539
2017-01-27,16129111.098835
2017-01-28,16131011.09882497
2017-01-29,16133098.59882495
2017-01-30,16134898.59882487
2017-01-31,16136711.09882471
2017-02-01,16139111.09878458
2017-02-02,16141073.5987845
2017-02-03,16142936.09878438
2017-02-04,16144736.09878436
2017-02-05,16146723.59878433
2017-02-06,16148286.09878432
2017-02-07,16150173.59878425
2017-02-08,16151998.5987822
2017-02-09,16154111.0987711
2017-02-10,16155948.59873996
2017-02-11,16157686.09873994
2017-02-12,16159436.09873789
2017-02-13,16161473.59868583
2017-02-14,16163586.09868578
2017-02-15,16165323.59868566
2017-02-16,16167211.09868552
2017-02-17,16169098.59868544
2017-02-18,16170986.09868541
2017-02-19,16172661.09868541
2017-02-20,16174511.09868534
2017-02-21,16176236.09868522
2017-02-22,16177961.09868515
2017-02-23,16179836.0986851
2017-02-24,16181873.59868503
2017-02-25,16183961.09866502
2017-02-26,16186186.09866499
2017-02-27,16187986.09866491
2017-02-28,16189898.59866475
2017-03-01,16191698.59866461
2017-03-02,16193661.09866456
2017-03-03,16195548.59866437
2017-03-04,16197198.59866431
2017-03-05,16199036.09866426
2017-03-06,16200811.09866417
2017-03-07,16202723.59866404
2017-03-08,16204498.59866386
2017-03-09,16206348.59860357
2017-03-10,16208298.59860345
2017-03-11,16210161.09860343
2017-03-12,16212098.59860341
2017-03-13,16213911.09854876
2017-03-14,16215861.09854864
2017-03-15,16217636.09854854
2017-03-16,16219548.5984084
2017-03-17,16221473.59840831
2017-03-18,16223436.09840687
2017-03-19,16225498.59840686
2017-03-20,16227198.59840683
2017-03-21,16228973.59840678
2017-03-22,16230961.09840667
2017-03-23,16232811.09840638
2017-03-24,16235011.09840637
2017-03-25,16236673.59840636
2017-03-26,16238748.59840634
2017-03-27,16240398.59840625
2017-03-28,16242336.09840615
2017-03-29,16244061.09840603
2017-03-30,16246111.09840588
2017-03-31,16247798.59840576
2017-04-01,16249448.59840573
2017-04-02,16251423.59840571
2017-04-03,16253623.59827566
2017-04-04,16255186.09827559
2017-04-05,16257211.09827556
2017-04-06,16259048.5982755
2017-04-07,16261073.59827543
2017-04-08,16262786.09827542
2017-04-09,16264773.59827541
2017-04-10,16266611.09827534
2017-04-11,16268698.59801882
2017-04-12,16270473.59800866
2017-04-13,16272061.09800859
2017-04-14,16273798.59800848
2017-04-15,16275673.59776844
2017-04-16,16277498.59776841
2017-04-17,16279223.59776834
2017-04-18,16281048.59776821
2017-04-19,16282836.09776807
2017-04-20,16284561.09776791
2017-04-21,16286648.59776784
2017-04-22,16288461.09776778
2017-04-23,16290373.59776771
2017-04-24,16291923.59776769
2017-04-25,16293773.59776745
2017-04-26,16295686.09776734
2017-04-27,16297523.59576723
2017-04-28,16299223.59576713
2017-04-29,16301386.09567707
2017-04-30,16303273.59567704
2017-05-01,16305148.59567638
2017-05-02,16307123.59567634
2017-05-03,16308773.59566627
2017-05-04,16310873.59557622
2017-05-05,16312486.09551617
2017-05-06,16314586.09551609
2017-05-07,16316673.59551607
2017-05-08,16318923.59549604
2017-05-09,16320861.095476
2017-05-10,16322711.09546587
2017-05-11,16324398.59546586
2017-05-12,16326323.59546569
2017-05-13,16328298.59546552
2017-05-14,16330348.59546548
2017-05-15,16332473.59546544
2017-05-16,16334123.59546538
2017-05-17,16336061.09544538
2017-05-18,16337836.09543524
2017-05-19,16339886.09543516
2017-05-20,16341948.5954349
2017-05-21,16343786.09543484
2017-05-22,16345611.09543484
2017-05-23,16347711.09543468
2017-05-24,16349636.09443461
2017-05-25,16351673.59443457
2017-05-26,16353586.09443452
2017-05-27,16355686.09443448
2017-05-28,16357748.59443447
2017-05-29,16359636.09443446
2017-05-30,16361873.59443444
2017-05-31,16363923.59443441
2017-06-01,16366048.5944344
2017-06-02,16367873.59440437
2017-06-03,16370273.59440434
2017-06-04,16372286.09440431
2017-06-05,16374336.09440428
2017-06-06,16376223.59440426
2017-06-07,16378286.09440422
2017-06-08,16380348.5937442
2017-06-09,16382236.09373987
2017-06-10,16383998.59373957
2017-06-11,16385823.59373957
2017-06-12,16387661.09373894
2017-06-13,16389423.59373871
2017-06-14,16391173.59373857
2017-06-15,16393086.09373833
2017-06-16,16394936.09373818
2017-06-17,16396748.59373815
2017-06-18,16398561.09373267
2017-06-19,16400448.59373263
2017-06-20,16402173.59373259
2017-06-21,16403923.59373245
2017-06-22,16405661.09373232
2017-06-23,16407661.09373219
2017-06-24,16409486.09373217
2017-06-25,16411011.09373217
2017-06-26,16412786.09373207
2017-06-27,16414423.59373195
2017-06-28,16416386.09373182
2017-06-29,16417886.09372168
2017-06-30,16419811.09372154
2017-07-01,16421861.09362143
2017-07-02,16424211.09362141
2017-07-03,16426336.09362129
2017-07-04,16428248.59362107
2017-07-05,16430111.09361094
2017-07-06,16431886.09361081
2017-07-07,16433736.09361069
2017-07-08,16435798.59361057
2017-07-09,16437523.59361045
2017-07-10,16439986.09361043
2017-07-11,16442148.5936104
2017-07-12,16444361.09361037
2017-07-13,16446323.59361033
2017-07-14,16448061.09361031
2017-07-15,16449648.5936103
2017-07-16,16451686.09361029
2017-07-17,16453536.09361026
2017-07-18,16455598.59361023
2017-07-19,16457461.09361021
2017-07-20,16459486.09361018
2017-07-21,16461411.09361016
2017-07-22,16463411.09361014
2017-07-23,16465561.09361012
2017-07-24,16467786.0936101
2017-07-25,16469636.09360999
2017-07-26,16471473.59360997
2017-07-27,16473398.59360995
2017-07-28,16475273.59357994
2017-07-29,16477236.09357981
2017-07-30,16479073.5935797
2017-07-31,16480886.0935797
2017-08-01,16482748.59357968
2017-08-02,16484648.59357967
2017-08-03,16486373.59356965
2017-08-04,16488611.09356963
2017-08-05,16490823.59356962
2017-08-06,16492573.59356961
2017-08-07,16494486.0935696
2017-08-08,16496536.09356959
2017-08-09,16498261.09356956
2017-08-10,16499936.09356953
2017-08-11,16501736.09356403
2017-08-12,16503423.59356403
2017-08-13,16505273.59356402
2017-08-14,16506898.59356402
2017-08-15,16508798.59356402
2017-08-16,16510423.59356402
2017-08-17,16512661.09356396
2017-08-18,16514523.59356395
2017-08-19,16516411.09356393
2017-08-20,16518036.09356391
2017-08-21,16519473.59356389
2017-08-22,16520586.09356387
2017-08-23,16522573.59356305
2017-08-24,16523836.09274545
2017-08-25,16525098.59274545
2017-08-26,16526411.09274545
2017-08-27,16528348.59274539
2017-08-28,16529961.09274537
2017-08-29,16531823.59274533
2017-08-30,16533923.59274531
2017-08-31,16535961.09271528
2017-09-01,16538136.09270525
2017-09-02,16540186.09270522
2017-09-03,16542111.09270519
2017-09-04,16544298.59268517
2017-09-05,16546761.09268515
2017-09-06,16548786.09268512
2017-09-07,16550986.0926851
2017-09-08,16553173.59268506
2017-09-09,16555286.09268504
2017-09-10,16557011.09268503
2017-09-11,16559186.092685
2017-09-12,16561536.09268497
2017-09-13,16563911.09268494
2017-09-14,16566086.09268491
2017-09-15,16568336.09267488
2017-09-16,16570448.59267485
2017-09-17,16572648.59267484
2017-09-18,16574236.09267484
2017-09-19,16576186.09266477
2017-09-20,16577648.59265475
2017-09-21,16579848.59263472
2017-09-22,16581586.09263471
2017-09-23,16583661.09263469
2017-09-24,16585473.59263468
2017-09-25,16587036.09263466
2017-09-26,16588761.09263465
2017-09-27,16590598.59263461
2017-09-28,16592811.09263458
2017-09-29,16594923.59260456
2017-09-30,16596648.59260453
2017-10-01,16598273.59260452
2017-10-02,16600148.5926045
2017-10-03,16602436.09260447
2017-10-04,16604111.09260444
2017-10-05,16605673.59260441
2017-10-06,16607661.09260439
2017-10-07,16609636.09260439
2017-10-08,16611911.09260439
2017-10-09,16613923.59260437
2017-10-10,16615923.59260434
2017-10-11,16617661.0923043
2017-10-12,16619573.59180429
2017-10-13,16621273.59180429
2017-10-14,16623036.09170422
2017-10-15,16625473.59160422
2017-10-16,16627648.59150419
2017-10-17,16629698.59149415
2017-10-18,16631586.09149411
2017-10-19,16633811.09059408
2017-10-20,16636048.59039406
2017-10-21,16637961.08969403
2017-10-22,16640236.08909403
2017-10-23,16642373.58899401
2017-10-24,16644461.088794
2017-10-25,16646773.58867213
2017-10-26,16649023.58847211
2017-10-27,16650323.58847211
2017-10-28,16651386.08847207
2017-10-29,16653311.08737205
2017-10-30,16655148.58693202
2017-10-31,16656873.58692201
2017-11-01,16658823.58659198
2017-11-02,16660698.58659196
2017-11-03,16662186.08629195
2017-11-04,16663811.08629192
2017-11-05,16665573.5862919
2017-11-06,16667236.08625459
2017-11-07,16669186.08625456
2017-11-08,16670986.08625455
2017-11-09,16672898.58625453
2017-11-10,16674398.58625451
2017-11-11,16675398.58625451
2017-11-12,16676398.58625451
2017-11-13,16678148.58625446
2017-11-14,16679748.58625443
2017-11-15,16681648.58622711
2017-11-16,16683548.58622709
2017-11-17,16685636.08622707
2017-11-18,16687336.08622705
2017-11-19,16689336.08622703
2017-11-20,16691523.58622701
2017-11-21,16693686.08622699
2017-11-22,16695536.08622697
2017-11-23,16697498.58622695
2017-11-24,16699361.08622693
2017-11-25,16701311.08622691
2017-11-26,16703223.58622689
2017-11-27,16705348.58622688
2017-11-28,16707298.58622686
2017-11-29,16709461.08622612
2017-11-30,16711548.5862061
2017-12-01,16713836.08620608
2017-12-02,16715848.58620607
2017-12-03,16718048.58620606
2017-12-04,16720311.08620604
2017-12-05,16722536.08620602
2017-12-06,16724886.086206
2017-12-07,16726786.086206
2017-12-08,16728736.08620599
2017-12-09,16730911.08620595
2017-12-10,16732961.08620594
2017-12-11,16735098.58620594
2017-12-12,16737048.58620593
2017-12-13,16739373.58620592
2017-12-14,16741686.08620591
2017-12-15,16743798.58620511
2017-12-16,16745936.08620509
2017-12-17,16748248.58620507
2017-12-18,16750523.58620507
2017-12-19,16752273.58620507
2017-12-20,16753973.58620506
2017-12-21,16755623.58620505
2017-12-22,16757561.08620503
2017-12-23,16759298.586205
2017-12-24,16761198.58618499
2017-12-25,16762886.08618499
2017-12-26,16764661.08618497
2017-12-27,16766611.08618495
2017-12-28,16768473.58618493
2017-12-29,16770536.08618492
2017-12-30,16772361.08618491
2017-12-31,16774398.58618491
2018-01-01,16776348.58618491
2018-01-02,16778486.0861849
2018-01-03,16780448.58618488
2018-01-04,16782548.58618486
2018-01-05,16784336.08618409
2018-01-06,16786436.08618407
2018-01-07,16788461.08618405
2018-01-08,16790536.08612404
2018-01-09,16792586.08610402
2018-01-10,16794661.086094
2018-01-11,16797073.58609399
2018-01-12,16799298.58608398
2018-01-13,16801161.08608397
2018-01-14,16803098.58608395
2018-01-15,16804973.58608393
2018-01-16,16806961.08608391
2018-01-17,16809048.58608389
2018-01-18,16811211.08608388
2018-01-19,16813273.58608387
2018-01-20,16815498.58608385
2018-01-21,16817836.08608383
2018-01-22,16819923.58608351
2018-01-23,16822136.08608349
2018-01-24,16824336.08608348
2018-01-25,16826311.08608316
2018-01-26,16828248.58598315
2018-01-27,16830211.08598303
2018-01-28,16832186.08598302
2018-01-29,16834036.08598281
2018-01-30,16836123.58598251
2018-01-31,16837586.0859825
2018-02-01,16839586.08598229
2018-02-02,16841686.08598227
2018-02-03,16843661.08598225
2018-02-04,16845886.08598194
2018-02-05,16848198.58598108
2018-02-06,16850323.58598086
2018-02-07,16852086.08598064
2018-02-08,16853723.58598053
2018-02-09,16855411.08598012
2018-02-10,16857198.5859795
2018-02-11,16859086.0859795
2018-02-12,16861161.08597948
2018-02-13,16863211.08594926
2018-02-14,16865448.58594924
2018-02-15,16867086.08594922
2018-02-16,16869048.5859492
2018-02-17,16870911.08594919
2018-02-18,16872936.08594919
2018-02-19,16874961.08594907
2018-02-20,16876723.58594906
2018-02-21,16878836.08594893
2018-02-22,16880698.58592881
2018-02-23,16882548.58592879
2018-02-24,16884361.08591877
2018-02-25,16886498.58591876
2018-02-26,16888261.08591856
2018-02-27,16890261.08591844
2018-02-28,16892198.58589749
2018-03-01,16894261.08589657
2018-03-02,16896211.08589546
2018-03-03,16898461.08589524
2018-03-04,16900311.08589442
2018-03-05,16902173.5858937
2018-03-06,16904123.58589279
2018-03-07,16906086.08589167
2018-03-08,16908111.0858914
2018-03-09,16909936.0858902
2018-03-10,16911686.085889
2018-03-11,16913598.5858879
2018-03-12,16915611.0858879
2018-03-13,16917586.0858879
2018-03-14,16919386.0858879
2018-03-15,16921186.0858876
2018-03-16,16923136.0858872
2018-03-17,16924998.5858872
2018-03-18,16926886.0858871
2018-03-19,16928823.5858871
2018-03-20,16930411.0858871
2018-03-21,16932311.0858871
2018-03-22,16934098.5858868
2018-03-23,16935761.08588536
2018-03-24,16937711.08588536
2018-03-25,16939398.58588536
2018-03-26,16941273.58588535
2018-03-27,16943173.58588535
2018-03-28,16944861.08588535
2018-03-29,16946761.08586535
2018-03-30,16948786.08586535
2018-03-31,16950386.08586535
2018-04-01,16952411.08586535
2018-04-02,16954361.08586515
2018-04-03,16956398.58586515
2018-04-04,16958236.08586475
2018-04-05,16960186.08586455
2018-04-06,16961911.08586455
2018-04-07,16964161.08586455
2018-04-08,16966173.58586455
2018-04-09,16968011.08584445
2018-04-10,16970061.08584425
2018-04-11,16972073.58584425
2018-04-12,16973998.58584425
2018-04-13,16976061.08584425
2018-04-14,16977773.58584425
2018-04-15,16979811.08584425
2018-04-16,16981573.58584425
2018-04-17,16983598.58584425
2018-04-18,16985598.58584425
2018-04-19,16987823.58584425
2018-04-20,16989536.08584415
2018-04-21,16991523.58584415
2018-04-22,16993523.58583415
2018-04-23,16995436.08582415
2018-04-24,16997423.58582415
2018-04-25,16998961.08582415
2018-04-26,17000723.58582405
2018-04-27,17002498.58582395
2018-04-28,17004098.58582395
2018-04-29,17006073.58582395
2018-04-30,17008011.08582395
2018-05-01,17009986.08581849
2018-05-02,17011736.08581839
2018-05-03,17013623.58581839
2018-05-04,17015348.58581839
2018-05-05,17017361.08579839
2018-05-06,17019073.58579839
2018-05-07,17020948.58579819
2018-05-08,17022686.08579735
2018-05-09,17024686.08579735
2018-05-10,17026611.08579735
2018-05-11,17028198.58579735
2018-05-12,17030261.08579735
2018-05-13,17032111.08579735
2018-05-14,17033761.08579735
2018-05-15,17035586.08576995
2018-05-16,17037823.58576985
2018-05-17,17039473.58576975
2018-05-18,17041323.58574245
2018-05-19,17043248.58574245
2018-05-20,17045048.58574235
2018-05-21,17047011.08574235
2018-05-22,17048898.58574225
2018-05-23,17050923.58574225
2018-05-24,17052711.08574215
2018-05-25,17054911.08574205
2018-05-26,17056936.08574205
2018-05-27,17058986.08574135
2018-05-28,17060936.08571405
2018-05-29,17062673.58571395
2018-05-30,17064848.58568665
2018-05-31,17066973.58565935
2018-06-01,17069048.58565935
2018-06-02,17070948.58565935
2018-06-03,17072986.08565935
2018-06-04,17075273.58563205
2018-06-05,17077461.08560475
2018-06-06,17079298.58557668
2018-06-07,17081086.08554928
2018-06-08,17082892.33552198
2018-06-09,17084679.83552127
2018-06-10,17086267.33552127
2018-06-11,17088017.33549324
2018-06-12,17089829.83546594
2018-06-13,17091617.33543784
2018-06-14,17093529.83540978
2018-06-15,17095442.33540832
2018-06-16,17097517.33540832
2018-06-17,17099479.83540756
2018-06-18,17101529.83538026
2018-06-19,17103467.33537952
2018-06-20,17105404.83537873
2018-06-21,17107529.83412755
2018-06-22,17109417.33410025
2018-06-23,17111417.33410025
2018-06-24,17113554.83409953
2018-06-25,17115517.33409953
2018-06-26,17117342.33409953
2018-06-27,17118854.83407223
2018-06-28,17120817.33404493
2018-06-29,17122704.83401763
2018-06-30,17124467.33401689
2018-07-01,17126304.83401612
2018-07-02,17128067.33401612
2018-07-03,17129517.33390629
2018-07-04,17131192.33390629
2018-07-05,17132904.83387826
2018-07-06,17134904.83379718
2018-07-07,17136854.83379718
2018-07-08,17138829.83379718
2018-07-09,17140529.83376909
2018-07-10,17142392.33368776
2018-07-11,17144079.83366046
2018-07-12,17145842.33363316
2018-07-13,17147629.83349486
2018-07-14,17149292.33349486
2018-07-15,17150954.83349486
2018-07-16,17152454.83346756
2018-07-17,17154442.33344026
2018-07-18,17156617.33341148
2018-07-19,17158754.83338348
2018-07-20,17160679.83335618
2018-07-21,17162392.33335618
2018-07-22,17164667.33335618
2018-07-23,17166742.33332888
2018-07-24,17168729.83330082
2018-07-25,17170942.3332728
2018-07-26,17173004.8332728
2018-07-27,17175092.33327127
2018-07-28,17176904.83327054
2018-07-29,17179029.83316199
2018-07-30,17180704.83316199
2018-07-31,17182542.33315121
2018-08-01,17184417.33311234
2018-08-02,17186329.83261354
2018-08-03,17188404.83253624
2018-08-04,17190604.83253624
2018-08-05,17192604.83229624
2018-08-06,17194242.33226815
2018-08-07,17196129.83224085
2018-08-08,17198092.33222845
2018-08-09,17199954.83222299
2018-08-10,17202154.83203226
2018-08-11,17204279.83203226
2018-08-12,17206217.33203152
2018-08-13,17208092.33203076
2018-08-14,17209792.33203076
2018-08-15,17211804.83202991
2018-08-16,17213779.83202991
2018-08-17,17215679.83202445
2018-08-18,17217679.83181445
2018-08-19,17219492.33156289
2018-08-20,17221367.33110289
2018-08-21,17223217.33110221
2018-08-22,17225217.33110071
2018-08-23,17227079.83107268
2018-08-24,17228904.83104538
2018-08-25,17230592.33104538
2018-08-26,17232754.83104323
2018-08-27,17235067.33088593
2018-08-28,17236979.83085863
2018-08-29,17238717.33083133
2018-08-30,17240642.33080327
2018-08-31,17242579.83077441
2018-09-01,17244467.33077441
2018-09-02,17246267.33077364
2018-09-03,17248067.33074558
2018-09-04,17249642.33071828
2018-09-05,17251292.3304288
2018-09-06,17253167.33040071
2018-09-07,17255067.33037341
2018-09-08,17256942.33037341
2018-09-09,17258979.83037341
2018-09-10,17260667.33034611
2018-09-11,17262429.83034611
2018-09-12,17264529.8303345
2018-09-13,17266379.8303337
2018-09-14,17268029.8303064
2018-09-15,17269779.8303064
2018-09-16,17271517.33030562
2018-09-17,17273204.8302947
2018-09-18,17274979.8302474
2018-09-19,17276929.8302201
2018-09-20,17278854.8301928
2018-09-21,17280654.83016477
2018-09-22,17282592.330164
2018-09-23,17284467.330164
2018-09-24,17286317.3301367
2018-09-25,17288429.8301094
2018-09-26,17290167.3300821
2018-09-27,17291954.83005479
2018-09-28,17293879.82997749
2018-09-29,17295779.82996749
2018-09-30,17297817.32996749
2018-10-01,17299792.32994019
2018-10-02,17301504.82991289
2018-10-03,17303317.32988559
2018-10-04,17305192.32985829
2018-10-05,17306817.32985829
2018-10-06,17308379.82985829
2018-10-07,17310154.82985759
2018-10-08,17311842.32985759
2018-10-09,17313467.32983029
2018-10-10,17315267.32979299
2018-10-11,17317254.82976569
2018-10-12,17318904.82973839
2018-10-13,17320667.32973839
2018-10-14,17322092.32973839
2018-10-15,17324117.32971109
2018-10-16,17325804.82968379
2018-10-17,17327529.82965649
2018-10-18,17329254.82962919
2018-10-19,17331029.82960189
2018-10-20,17332817.32960189
2018-10-21,17334542.32960189
2018-10-22,17336479.82957459
2018-10-23,17338404.82954649
2018-10-24,17339817.32951919
2018-10-25,17341529.82949189
2018-10-26,17343317.32946459
2018-10-27,17345017.32946459
2018-10-28,17346767.32946459
2018-10-29,17348592.32943729
2018-10-30,17350517.32943729
2018-10-31,17352554.82940999
2018-11-01,17354479.82940999
2018-11-02,17356267.32940999
2018-11-03,17358279.82940925
2018-11-04,17359817.32940925
2018-11-05,17361617.32940925
2018-11-06,17363217.32938195
2018-11-07,17364842.32935391
2018-11-08,17366354.82932661
2018-11-09,17367942.32929931
2018-11-10,17369579.82929931
2018-11-11,17371404.82929931
2018-11-12,17373154.82927201
2018-11-13,17374654.82924471
2018-11-14,17376342.32924471
2018-11-15,17377929.8291894
2018-11-16,17379504.8291621
2018-11-17,17381317.3291621
2018-11-18,17382854.8291621
2018-11-19,17384429.8291348
2018-11-20,17386079.8291075
2018-11-21,17387392.3290802
2018-11-22,17388917.3290529
2018-11-23,17390479.8290256
2018-11-24,17392267.3290256
2018-11-25,17393854.8290256
2018-11-26,17395242.3289983
2018-11-27,17396879.8289983
2018-11-28,17398354.82796581
2018-11-29,17399667.32793851
2018-11-30,17400929.82791121
2018-12-01,17402479.82791121
2018-12-02,17403904.82791121
2018-12-03,17405329.82788391
2018-12-04,17407054.82785661
2018-12-05,17408679.82782931
2018-12-06,17410367.32780201
2018-12-07,17411792.32777471
2018-12-08,17413379.82777471
2018-12-09,17414979.82777471
2018-12-10,17416529.82774741
2018-12-11,17418092.32771934
2018-12-12,17419592.32769204
2018-12-13,17421229.82766474
2018-12-14,17423054.82763744
2018-12-15,17424917.32763744
2018-12-16,17426354.82763744
2018-12-17,17428354.82761014
2018-12-18,17429954.82758283
2018-12-19,17431817.32755549
2018-12-20,17433504.82752819
2018-12-21,17435254.82750089
2018-12-22,17437442.32750089
2018-12-23,17439642.32750089
2018-12-24,17441542.32747359
2018-12-25,17443529.82747359
2018-12-26,17445492.32747359
2018-12-27,17447667.32744629
2018-12-28,17449754.8274135
2018-12-29,17451479.82740804
2018-12-30,17453679.82740804
2018-12-31,17455617.32738074
2019-01-01,17457479.82738074
2019-01-02,17459367.32735344
2019-01-03,17461304.82732614
2019-01-04,17463167.32729884
2019-01-05,17465204.82729884
2019-01-06,17466967.32729884
2019-01-07,17468729.82727154
2019-01-08,17470842.32724424
2019-01-09,17472892.32720693
2019-01-10,17474842.32717963
2019-01-11,17476692.32715233
2019-01-12,17478417.32715233
2019-01-13,17480129.82715233
2019-01-14,17481992.32712503
2019-01-15,17483642.32709773
2019-01-16,17485304.82707043
2019-01-17,17486892.32704313
2019-01-18,17488617.32701583
2019-01-19,17490279.82701583
2019-01-20,17492242.32701583
2019-01-21,17494117.32701583
2019-01-22,17495742.32701583
2019-01-23,17497567.32701583
2019-01-24,17499592.32701504
2019-01-25,17501317.32701504
2019-01-26,17503192.32701504
2019-01-27,17504904.82701504
2019-01-28,17506717.32701504
2019-01-29,17508542.32699504
2019-01-30,17510242.32699504
2019-01-31,17512179.82699504
2019-02-01,17514154.82699504
2019-02-02,17515954.82699504
2019-02-03,17517679.82699504
2019-02-04,17519517.32699504
2019-02-05,17521354.82699504
2019-02-06,17523404.82699504
2019-02-07,17525579.82699504
2019-02-08,17527617.32698958
2019-02-09,17529492.32698958
2019-02-10,17531242.32698958
2019-02-11,17533054.82698958
2019-02-12,17534654.82698412
2019-02-13,17536567.32697866
2019-02-14,17538329.8269732
2019-02-15,17539917.32696774
2019-02-16,17541792.32696774
2019-02-17,17543779.82696774
2019-02-18,17545717.32696228
2019-02-19,17547667.32695682
2019-02-20,17549292.32695136
2019-02-21,17550779.8269459
2019-02-22,17552804.82694044
2019-02-23,17554592.32694044
2019-02-24,17556304.82694044
2019-02-25,17558092.32693498
2019-02-26,17560104.82692952
2019-02-27,17561867.32692331
2019-02-28,17563742.32691785
2019-03-01,17565767.32691239
2019-03-02,17567417.32691239
2019-03-03,17569242.32691239
2019-03-04,17570954.82690693
2019-03-05,17572817.32690147
2019-03-06,17574417.32690147
2019-03-07,17576192.32689601
2019-03-08,17578017.32689601
2019-03-09,17579742.32687417
2019-03-10,17581442.32687417
2019-03-11,17583217.32686871
2019-03-12,17585004.82686871
2019-03-13,17586692.32686325
2019-03-14,17588629.82685724
2019-03-15,17590542.32685178
2019-03-16,17592579.82685178
2019-03-17,17594404.82685178
2019-03-18,17596417.32684577
2019-03-19,17598592.32684031
2019-03-20,17600604.82683485
2019-03-21,17602392.32682939
2019-03-22,17604404.82670847
2019-03-23,17606217.32670847
2019-03-24,17608092.32670847
2019-03-25,17609942.32670301
2019-03-26,17611617.32669209
2019-03-27,17613479.82668663
2019-03-28,17615304.82666117
2019-03-29,17617142.32664571
2019-03-30,17618879.82664571
2019-03-31,17620617.32664461
2019-04-01,17622317.32663915
2019-04-02,17624279.82663369
2019-04-03,17626054.82662823
2019-04-04,17627804.82662823
2019-04-05,17629779.82661731
2019-04-06,17631517.32661731
2019-04-07,17633279.82661731
2019-04-08,17635129.82661185
2019-04-09,17636779.82660639
2019-04-10,17638629.82460093
2019-04-11,17640592.32459547
2019-04-12,17642479.82459001
2019-04-13,17644167.32459001
2019-04-14,17645692.32459001
2019-04-15,17647504.82458455
2019-04-16,17649317.32457909
2019-04-17,17651042.32457308
2019-04-18,17652904.82457308
2019-04-19,17654804.82456762
2019-04-20,17656442.32456762
2019-04-21,17658467.32456762
2019-04-22,17660142.32456762
2019-04-23,17661592.32456216
2019-04-24,17663629.8245567
2019-04-25,17665417.3245567
2019-04-26,17667304.82455124
2019-04-27,17669017.32455124
2019-04-28,17671054.82455124
2019-04-29,17673092.32454578
2019-04-30,17674842.32454032
2019-05-01,17676979.82454032
2019-05-02,17679279.82453486
2019-05-03,17681179.8244194
2019-05-04,17682829.8244194
2019-05-05,17684442.3244194
2019-05-06,17686329.82441394
2019-05-07,17687917.32440848
2019-05-08,17689817.32440302
2019-05-09,17691692.32439756
2019-05-10,17693254.82439756
2019-05-11,17694879.82439756
2019-05-12,17696854.8243915
2019-05-13,17698942.32438604
2019-05-14,17700842.32438058
2019-05-15,17702704.82438058
2019-05-16,17704529.82438058
2019-05-17,17706417.32438048
2019-05-18,17708329.82437492
2019-05-19,17710367.32437492
2019-05-20,17712379.82436936
2019-05-21,17714292.32436936
2019-05-22,17716379.82435844
2019-05-23,17718354.82435298
2019-05-24,17720267.32434752
2019-05-25,17722017.32434752
2019-05-26,17724079.82434752
2019-05-27,17726167.32434206
2019-05-28,17728217.3243366
2019-05-29,17730392.32433104
2019-05-30,17732392.32433104
2019-05-31,17733854.82433104
2019-06-01,17735742.32432548
2019-06-02,17737379.82432002
2019-06-03,17738867.32431992
2019-06-04,17740792.32431992
2019-06-05,17742792.32431446
2019-06-06,17744754.82431436
2019-06-07,17746729.82431436
2019-06-08,17748279.82431436
2019-06-09,17750117.32431436
2019-06-10,17752079.82431436
2019-06-11,17753867.32431436
2019-06-12,17755504.82431436
2019-06-13,17757392.32431436
2019-06-14,17759504.82431436
2019-06-15,17761329.82431436
2019-06-16,17762954.82431436
2019-06-17,17764617.32431436
2019-06-18,17766654.82431426
2019-06-19,17768867.32431416
2019-06-20,17770667.32431416
2019-06-21,17772329.82431416
2019-06-22,17774092.32431416
2019-06-23,17776354.82431406
2019-06-24,17778567.32431406
2019-06-25,17780392.32431406
2019-06-26,17782454.82431406
2019-06-27,17784229.82431406
2019-06-28,17786267.32431406
2019-06-29,17788442.32431406
2019-06-30,17790342.32431396
2019-07-01,17792129.82431386
2019-07-02,17794104.82431386
2019-07-03,17796254.82431386
2019-07-04,17798342.32416642
2019-07-05,17800704.82404084
2019-07-06,17802929.82404084
2019-07-07,17804842.32403538
2019-07-08,17807067.32403538
2019-07-09,17808992.32395348
2019-07-10,17810604.82394802
2019-07-11,17812217.32364226
2019-07-12,17814267.32362588
2019-07-13,17816029.82349484
2019-07-14,17817842.32349484
2019-07-15,17819667.32349484
2019-07-16,17821692.32349474
2019-07-17,17823354.82335824
2019-07-18,17824867.32331456
2019-07-19,17826342.3232545
2019-07-20,17828554.8232544
2019-07-21,17830417.3232544
2019-07-22,17832392.3232544
2019-07-23,17834179.82314518
2019-07-24,17835917.32314518
2019-07-25,17837792.32303598
2019-07-26,17839867.3230195
2019-07-27,17841767.32301948
2019-07-28,17843954.82301948
