time,FlowInExNtv
2022-04-21,72371.39904935
2022-04-22,21011.15084022
2022-04-23,10050.1009437
2022-04-24,8974.29238238
2022-04-25,30641.79811716
2022-04-26,29678.15238601
2022-04-27,25589.57353518
2022-04-28,22570.61721622
2022-04-29,28866.22876176
2022-04-30,12044.99875111
2022-05-01,12956.20528451
2022-05-02,29849.74969321
2022-05-03,30102.05223985
2022-05-04,45106.94444478
2022-05-05,50955.44860705
2022-05-06,67837.48489584
2022-05-07,17352.52344014
2022-05-08,35730.9701152
2022-05-09,149767.82568314
2022-05-10,50072.95478328
2022-05-11,93319.23256782
2022-05-12,92503.71601326
2022-05-13,54785.83597659
2022-05-14,45769.41652234
2022-05-15,17437.22290689
2022-05-16,45144.13234917
2022-05-17,53524.64262929
2022-05-18,42133.15450108
2022-05-19,63169.33016226
2022-05-20,38632.84064025
2022-05-21,13042.66842739
2022-05-22,15937.31200834
2022-05-23,38305.40153088
2022-05-24,38774.05566483
2022-05-25,29438.99261875
2022-05-26,41481.05449273
2022-05-27,47156.52213741
2022-05-28,11443.23443885
2022-05-29,15027.60768108
2022-05-30,32519.73624585
2022-05-31,32994.65621837
2022-06-01,51743.76412819
2022-06-02,24728.43926554
2022-06-03,18911.6643463
2022-06-04,19442.13109616
2022-06-05,8190.09364834
2022-06-06,30205.24426527
2022-06-07,30417.32064672
2022-06-08,23521.40871174
2022-06-09,28607.20274064
2022-06-10,27827.29182916
2022-06-11,26090.04963602
2022-06-12,33384.51198156
2022-06-13,130003.00394287
2022-06-14,107118.75787844
2022-06-15,92956.92377546
2022-06-16,80038.63554981
2022-06-17,85452.46928541
2022-06-18,89759.84649108
2022-06-19,37110.59013009
2022-06-20,39775.70931754
2022-06-21,58506.33480211
2022-06-22,38633.26959451
2022-06-23,37042.10157601
2022-06-24,43281.5138012
2022-06-25,14074.84948212
2022-06-26,11553.37882917
2022-06-27,47467.64967195
2022-06-28,33676.45524564
2022-06-29,49333.43942118
2022-06-30,54132.54426068
2022-07-01,53402.94818931
2022-07-02,15900.70932989
2022-07-03,17587.54913273
2022-07-04,27035.75728502
2022-07-05,28210.20235821
2022-07-06,32307.80716302
2022-07-07,42067.99229842
2022-07-08,37185.09807115
2022-07-09,14447.30426675
2022-07-10,17110.78396435
2022-07-11,33050.50919815
2022-07-12,32226.21286034
2022-07-13,28831.09752304
2022-07-14,25706.5936201
2022-07-15,41026.46574149
2022-07-16,15085.2105257
2022-07-17,26761.57081998
2022-07-18,44289.31200712
2022-07-19,60848.86244963
2022-07-20,31807.22453564
2022-07-21,101176.23376957
2022-07-22,37517.12062215
2022-07-23,14639.64677022
2022-07-24,12020.13881048
2022-07-25,23428.5517031
2022-07-26,30818.61931642
2022-07-27,25609.3920382
2022-07-28,43604.8775324
2022-07-29,29970.40742128
2022-07-30,13833.97348909
2022-07-31,10628.64917095
2022-08-01,30464.12154911
2022-08-02,30327.5443039
2022-08-03,23839.66238861
2022-08-04,21807.17709991
2022-08-05,26050.51214753
2022-08-06,14058.85290621
2022-08-07,14191.79496283
2022-08-08,31333.09359051
2022-08-09,27305.40003535
2022-08-10,33730.34599968
2022-08-11,29638.71686764
2022-08-12,24065.40704343
2022-08-13,14746.55779148
2022-08-14,12068.4955761
2022-08-15,28625.95951819
2022-08-16,21095.32094618
2022-08-17,30724.64978172
2022-08-18,24179.6634808
2022-08-19,51810.85825253
2022-08-20,13316.44727449
2022-08-21,10163.40988912
2022-08-22,23407.010552
2022-08-23,21748.76558797
2022-08-24,21435.26300506
2022-08-25,21608.40369585
2022-08-26,27949.88028802
2022-08-27,16253.75810408
2022-08-28,20088.50197305
2022-08-29,30446.37936445
2022-08-30,47942.81977348
2022-08-31,45019.69789995
2022-09-01,33911.32662821
2022-09-02,42548.9837901
2022-09-03,13135.09755289
2022-09-04,22627.18474167
2022-09-05,46700.10347392
2022-09-06,55183.70057251
2022-09-07,30450.73537802
2022-09-08,35893.09979242
2022-09-09,41701.8915052
2022-09-10,18353.19295803
2022-09-11,14575.59746264
2022-09-12,27848.26761352
2022-09-13,84787.6497312
2022-09-14,290227.04363035
2022-09-15,116890.45711753
2022-09-16,23140.12593524
2022-09-17,16027.30143651
2022-09-18,13907.31466359
2022-09-19,33311.66434939
2022-09-20,24720.82053247
2022-09-21,29735.85852779
2022-09-22,31052.26927103
2022-09-23,29306.67124504
2022-09-24,10658.48336042
2022-09-25,16444.57768507
2022-09-26,21523.80972206
2022-09-27,36156.52496689
2022-09-28,39854.28277563
2022-09-29,30198.02173225
2022-09-30,31635.87526047
2022-10-01,11952.61911564
2022-10-02,16836.03760897
2022-10-03,23240.0352324
2022-10-04,30259.05173671
2022-10-05,23859.11925918
2022-10-06,20191.89652911
2022-10-07,29029.70311296
2022-10-08,12836.90211457
2022-10-09,10217.66131068
2022-10-10,17522.69812245
2022-10-11,47231.40738988
2022-10-12,33813.12418558
2022-10-13,34194.00906995
2022-10-14,31364.49891567
2022-10-15,10900.16640106
2022-10-16,9332.32181486
2022-10-17,22743.14809041
2022-10-18,36654.59103325
2022-10-19,19446.58609096
2022-10-20,23671.12151709
2022-10-21,21881.68556416
2022-10-22,13238.79772249
2022-10-23,11078.0808793
2022-10-24,25376.98278569
2022-10-25,31198.92220299
2022-10-26,51306.13676501
2022-10-27,30712.71605514
2022-10-28,22166.73137658
2022-10-29,19841.97143459
2022-10-30,12904.26370435
2022-10-31,32316.84201034
2022-11-01,32799.06240815
2022-11-02,31936.43653499
2022-11-03,28680.46007982
2022-11-04,123401.35401838
2022-11-05,17479.82885794
2022-11-06,22787.8698434
2022-11-07,68185.98709373
2022-11-08,74800.4328071
2022-11-09,90860.06918796
2022-11-10,65944.73700829
2022-11-11,56300.20566637
2022-11-12,26272.87972311
2022-11-13,39736.53217846
2022-11-14,72769.42841002
2022-11-15,59423.69056756
2022-11-16,44528.57497324
2022-11-17,35801.26789895
2022-11-18,124591.16244641
2022-11-19,21436.04069383
2022-11-20,16765.11993551
2022-11-21,39102.91735949
2022-11-22,32665.92665979
2022-11-23,38674.25790084
2022-11-24,24761.33580938
2022-11-25,32163.72660926
2022-11-26,18396.04264189
2022-11-27,14040.03586071
2022-11-28,22066.14093203
2022-11-29,30376.16657797
2022-11-30,37901.64403423
2022-12-01,34775.33233746
2022-12-02,26899.27005384
2022-12-03,12061.08628142
2022-12-04,10232.29351913
2022-12-05,24790.71928092
2022-12-06,28184.96607823
2022-12-07,24449.68576485
2022-12-08,25783.86163156
2022-12-09,20637.47703231
2022-12-10,13599.13927034
2022-12-11,13613.78470355
2022-12-12,25943.55718963
2022-12-13,34758.02162143
2022-12-14,30734.68228182
2022-12-15,27168.65792195
2022-12-16,27450.82036464
2022-12-17,17292.48821415
2022-12-18,12027.80565269
2022-12-19,23587.07240046
2022-12-20,24430.74342925
2022-12-21,29876.59425795
2022-12-22,26717.34542413
2022-12-23,24327.03715553
2022-12-24,11501.63348794
2022-12-25,9617.1415
2022-12-26,12800.83435406
2022-12-27,19688.54558564
2022-12-28,26294.81356025
2022-12-29,22713.18363131
2022-12-30,25027.5348855
2022-12-31,20926.10636766
2023-01-01,15925.11673028
2023-01-02,16351.94318484
2023-01-03,16662.22095506
2023-01-04,26328.1897336
2023-01-05,18271.41059611
2023-01-06,18853.33539778
2023-01-07,12043.2000337
2023-01-08,11100.00670791
2023-01-09,24262.56478716
2023-01-10,23802.63451661
2023-01-11,20626.73340859
2023-01-12,32822.31181625
2023-01-13,41060.05860632
2023-01-14,39595.73265848
2023-01-15,16096.51604073
2023-01-16,18628.79623097
2023-01-17,19866.2252101
2023-01-18,27435.3486702
2023-01-19,32703.13736608
2023-01-20,26851.24365454
2023-01-21,22864.6127349
2023-01-22,15225.59076478
2023-01-23,21186.24158085
2023-01-24,17814.04870006
2023-01-25,24146.40924182
2023-01-26,18407.32809273
2023-01-27,33120.8795116
2023-01-28,11464.42608128
2023-01-29,13943.48688818
2023-01-30,26609.20600498
2023-01-31,21265.23355222
2023-02-01,20159.24075774
2023-02-02,23373.42447664
2023-02-03,20410.8839627
2023-02-04,12896.80979713
2023-02-05,12844.71429892
2023-02-06,16407.25045063
2023-02-07,20627.0406704
2023-02-08,14911.80309198
2023-02-09,25401.57516969
2023-02-10,28894.54470434
2023-02-11,13771.77182092
2023-02-12,9957.06386814
2023-02-13,24502.68714006
2023-02-14,19207.92190512
2023-02-15,29643.01639442
2023-02-16,31340.98434811
2023-02-17,26046.47022807
2023-02-18,11464.37693423
2023-02-19,11169.77459962
2023-02-20,21207.47736428
2023-02-21,23351.63674231
2023-02-22,18778.06118731
2023-02-23,21966.79735838
2023-02-24,27967.61504451
2023-02-25,12908.0708104
2023-02-26,10228.59551034
2023-02-27,20252.59978649
2023-02-28,20337.41404517
2023-03-01,32420.0202221
2023-03-02,17423.936904
2023-03-03,27789.2123084
2023-03-04,11945.64579894
2023-03-05,14998.52520525
2023-03-06,25470.55835432
2023-03-07,31080.57241245
2023-03-08,25720.35728337
2023-03-09,30943.11768358
2023-03-10,35688.85282598
2023-03-11,36153.08770748
2023-03-12,25569.84126697
2023-03-13,71261.04986264
2023-03-14,58935.71428507
2023-03-15,32263.08843343
2023-03-16,27156.61708586
2023-03-17,51334.51758241
2023-03-18,23464.47769396
2023-03-19,28107.50883579
2023-03-20,35304.36136468
2023-03-21,26837.26598239
2023-03-22,34451.01525636
2023-03-23,28853.28648156
2023-03-24,21002.11914699
2023-03-25,13496.30227721
2023-03-26,11698.91972245
2023-03-27,19144.78203352
2023-03-28,27001.06489327
2023-03-29,22901.70327066
2023-03-30,28795.77141156
2023-03-31,23080.61607114
2023-04-01,13348.66237283
2023-04-02,10781.57359269
2023-04-03,19684.31284835
2023-04-04,14688.99412705
2023-04-05,21707.43554116
2023-04-06,15662.65433743
2023-04-07,12900.60749482
2023-04-08,10117.98603186
2023-04-09,8549.12348736
2023-04-10,20709.86003495
2023-04-11,25104.2267225
2023-04-12,33129.14562108
2023-04-13,19203.36454708
2023-04-14,23276.93627223
2023-04-15,12405.21360318
2023-04-16,11496.5335007
2023-04-17,21845.11726549
2023-04-18,18742.95253577
2023-04-19,21201.53256028
2023-04-20,23345.85200338
2023-04-21,34540.80634499
2023-04-22,13330.80628864
2023-04-23,9321.2431795
2023-04-24,17849.75086043
2023-04-25,17212.24601183
2023-04-26,22937.46671119
2023-04-27,18292.45515773
2023-04-28,16893.13673626
2023-04-29,10050.3051225
2023-04-30,11176.85402448
2023-05-01,17848.34425559
2023-05-02,14253.08316602
2023-05-03,16760.90003319
2023-05-04,18145.75612206
2023-05-05,15188.14576752
2023-05-06,11181.20575672
2023-05-07,6435.19495252
2023-05-08,20267.10649076
2023-05-09,20530.92926514
2023-05-10,16613.94171544
2023-05-11,21808.93117868
2023-05-12,22739.51015764
2023-05-13,9120.83184307
2023-05-14,9764.20173345
2023-05-15,30608.84134679
2023-05-16,24705.08719233
2023-05-17,20132.02010802
2023-05-18,20434.35604093
2023-05-19,15150.36594371
2023-05-20,8941.50074194
2023-05-21,9398.95491273
2023-05-22,16161.43367777
2023-05-23,19348.52290951
2023-05-24,20991.62976398
2023-05-25,19618.96005421
2023-05-26,21167.04162798
2023-05-27,11338.09558169
2023-05-28,15530.70087394
2023-05-29,18847.34772758
2023-05-30,30934.50116495
2023-05-31,29074.327961
2023-06-01,23682.55076523
2023-06-02,30618.08128334
2023-06-03,20195.95155183
2023-06-04,21223.40418639
2023-06-05,32565.28376058
2023-06-06,32037.08983986
2023-06-07,28010.65147148
2023-06-08,27785.32525076
2023-06-09,25286.15273956
2023-06-10,32278.0670998
2023-06-11,42489.55572631
2023-06-12,37271.00513135
2023-06-13,32910.04823873
2023-06-14,31724.61647059
2023-06-15,37220.54290887
2023-06-16,40397.73826958
2023-06-17,26872.75658998
2023-06-18,32741.22224544
2023-06-19,31982.47262538
2023-06-20,42405.73856493
2023-06-21,59530.7652281
2023-06-22,44466.32311304
2023-06-23,44507.46156731
2023-06-24,35677.26605339
2023-06-25,34430.57723902
2023-06-26,34297.46004595
2023-06-27,35177.59221607
2023-06-28,30224.3805535
2023-06-29,40797.39311041
2023-06-30,48738.6196304
2023-07-01,34921.58783155
2023-07-02,26543.89727242
2023-07-03,31419.32499162
2023-07-04,33508.64237843
2023-07-05,35278.43067993
2023-07-06,36527.23835057
2023-07-07,31965.21511473
2023-07-08,27224.4995471
2023-07-09,25643.69074103
2023-07-10,35450.40665149
2023-07-11,34455.49442611
2023-07-12,44325.15558853
2023-07-13,42024.85667299
2023-07-14,42655.58168713
2023-07-15,21673.63575355
2023-07-16,22786.3316003
2023-07-17,26661.13550042
2023-07-18,35128.14856766
2023-07-19,35315.81286346
2023-07-20,28514.16957136
2023-07-21,23242.27432412
2023-07-22,18055.98696206
2023-07-23,19977.27224945
2023-07-24,31779.33184937
2023-07-25,27027.46254308
2023-07-26,31697.5665002
2023-07-27,36544.83851386
2023-07-28,31513.44388626
2023-07-29,19785.34151891
2023-07-30,19210.14437444
2023-07-31,24614.83181504
2023-08-01,33611.26459828
2023-08-02,29060.7490034
2023-08-03,25564.23907346
2023-08-04,23350.21404503
2023-08-05,23936.29197431
2023-08-06,21778.02386131
2023-08-07,38500.95978457
2023-08-08,28809.5323246
2023-08-09,30161.75527472
2023-08-10,26351.27401601
2023-08-11,26798.83496057
2023-08-12,24464.03874504
2023-08-13,18838.64874689
2023-08-14,27345.27522689
2023-08-15,28624.33357025
2023-08-16,27278.33018639
2023-08-17,42288.42359056
2023-08-18,36553.71473881
2023-08-19,20322.53616841
2023-08-20,18504.3556436
2023-08-21,26798.17624527
2023-08-22,33590.67466063
2023-08-23,39880.56674016
2023-08-24,25364.37843616
2023-08-25,20423.21021047
2023-08-26,16560.60238968
2023-08-27,15916.36774985
2023-08-28,24420.89737018
2023-08-29,39881.61649366
2023-08-30,27431.42770076
2023-08-31,28004.50707031
2023-09-01,37467.73594174
2023-09-02,18644.74432971
2023-09-03,17930.50129932
2023-09-04,25389.26576294
2023-09-05,22221.58674495
2023-09-06,27553.84913728
2023-09-07,25720.36784615
2023-09-08,23784.2340593
2023-09-09,19856.75987861
2023-09-10,20128.85378018
2023-09-11,30165.93014612
2023-09-12,33626.57368877
2023-09-13,24192.07514878
2023-09-14,34443.43850734
2023-09-15,29527.1926048
2023-09-16,17645.76822707
2023-09-17,17479.0953247
2023-09-18,28473.23229194
2023-09-19,26102.37865171
2023-09-20,24431.2748108
2023-09-21,22841.20738708
2023-09-22,25085.75010914
2023-09-23,14648.98576503
2023-09-24,19100.3376899
2023-09-25,30787.89351562
2023-09-26,27361.16864553
2023-09-27,27743.82935959
2023-09-28,32819.36671352
2023-09-29,23382.90346297
2023-09-30,23595.87609684
2023-10-01,22007.54241422
2023-10-02,44892.70152439
2023-10-03,26358.6630094
2023-10-04,32262.48004044
2023-10-05,27763.65112723
2023-10-06,26325.65509662
2023-10-07,20394.08136541
2023-10-08,22853.8056932
2023-10-09,27336.2594089
2023-10-10,28636.12749161
2023-10-11,35650.00076476
2023-10-12,32516.33007607
2023-10-13,25528.88198679
2023-10-14,18306.3559741
2023-10-15,20760.88666436
2023-10-16,41384.61073745
2023-10-17,31826.45698108
2023-10-18,28501.23128631
2023-10-19,29300.46527967
2023-10-20,42303.36930759
2023-10-21,26880.47425045
2023-10-22,21787.65954331
2023-10-23,46612.96072036
2023-10-24,59027.34365441
2023-10-25,37772.41847207
2023-10-26,29975.11534363
2023-10-27,37052.54427946
2023-10-28,24011.68333458
2023-10-29,24007.8972139
2023-10-30,34886.61181328
2023-10-31,33034.88839675
2023-11-01,37227.56331685
2023-11-02,45722.19548537
2023-11-03,31409.94341995
2023-11-04,22431.0511418
2023-11-05,25302.98605982
2023-11-06,31185.87501086
2023-11-07,36590.66639965
2023-11-08,26098.08027868
2023-11-09,34030.35836059
2023-11-10,57840.20161745
2023-11-11,24875.66495855
2023-11-12,23335.57936259
2023-11-13,27802.15021913
2023-11-14,36259.76053438
2023-11-15,38656.95397904
2023-11-16,26588.09309401
2023-11-17,29553.24932035
2023-11-18,15568.57400581
2023-11-19,21554.47099893
2023-11-20,33344.90127401
2023-11-21,34126.08764711
2023-11-22,35385.98113938
2023-11-23,27225.7213247
2023-11-24,38828.37392574
2023-11-25,25644.08425323
2023-11-26,25258.59914643
2023-11-27,36046.37753144
2023-11-28,36127.61163336
2023-11-29,34679.81399372
2023-11-30,31003.64750161
2023-12-01,43624.76683092
2023-12-02,26272.00892636
2023-12-03,26496.14048292
2023-12-04,51871.15262364
2023-12-05,43372.41878723
2023-12-06,48555.2727034
2023-12-07,41288.17799804
2023-12-08,37677.57697918
2023-12-09,30855.32686394
2023-12-10,23543.21295055
2023-12-11,50246.03372245
2023-12-12,41206.81068326
2023-12-13,36523.32333713
2023-12-14,27174.87390863
2023-12-15,30555.74913557
2023-12-16,15954.5135746
2023-12-17,16743.25302382
2023-12-18,31742.32871829
2023-12-19,35015.96430927
2023-12-20,32447.48377653
2023-12-21,25333.6501708
2023-12-22,37057.46134097
2023-12-23,19356.72762279
2023-12-24,19215.26776368
2023-12-25,32693.48625898
2023-12-26,23156.47511118
2023-12-27,38528.17469566
2023-12-28,23401.32433813
2023-12-29,26934.84588055
2023-12-30,35200.07066787
2023-12-31,28983.68070966
2024-01-01,27857.71335187
2024-01-02,42075.00438481
2024-01-03,39870.75652943
2024-01-04,38460.70963035
2024-01-05,36061.47438733
2024-01-06,45643.6522566
2024-01-07,38422.03734243
2024-01-08,40425.74392637
2024-01-09,56276.99643089
2024-01-10,53291.02636124
2024-01-11,63243.76652952
2024-01-12,63831.39401766
2024-01-13,27950.579954
2024-01-14,19069.90545241
2024-01-15,32681.33156514
2024-01-16,45447.4642616
2024-01-17,44155.49579322
2024-01-18,47290.0701449
2024-01-19,44220.76032853
2024-01-20,24475.52847892
2024-01-21,19441.69040466
2024-01-22,45135.94103771
2024-01-23,52912.78355817
2024-01-24,49734.55020424
2024-01-25,46177.85256059
2024-01-26,55623.56406492
2024-01-27,24826.44109611
2024-01-28,24800.90163965
2024-01-29,43501.0838548
2024-01-30,41010.19077763
2024-01-31,37171.37238731
2024-02-01,38938.79593477
2024-02-02,37394.93825176
2024-02-03,22002.63727456
2024-02-04,21837.48433556
2024-02-05,34542.54581874
2024-02-06,34169.05201127
2024-02-07,34540.19897134
2024-02-08,47451.99907736
2024-02-09,47677.01677732
2024-02-10,28226.3670937
2024-02-11,28718.0442757
2024-02-12,54647.58031374
2024-02-13,39881.57821139
2024-02-14,58308.57861199
2024-02-15,50398.53687093
2024-02-16,40171.04765294
2024-02-17,28438.46255344
2024-02-18,24762.4971238
2024-02-19,42543.38982064
2024-02-20,46294.15592322
2024-02-21,42427.01292216
2024-02-22,36577.86118703
2024-02-23,41684.33431631
2024-02-24,30056.70823545
2024-02-25,32905.53705952
2024-02-26,43275.42122412
2024-02-27,60709.1303951
2024-02-28,75984.96302114
2024-02-29,68516.07386206
2024-03-01,71414.79714785
2024-03-02,31691.05314612
2024-03-03,30983.91536948
2024-03-04,56495.56779154
2024-03-05,74704.95689097
2024-03-06,53800.07767636
2024-03-07,60499.80884393
2024-03-08,54686.36472567
2024-03-09,33656.60958373
2024-03-10,36083.86914384
2024-03-11,61910.40542698
2024-03-12,51509.94706077
2024-03-13,56279.12714195
2024-03-14,55793.16028504
2024-03-15,56414.66979033
2024-03-16,35789.7568322
2024-03-17,39071.25656037
2024-03-18,39436.90807375
2024-03-19,63661.74007127
2024-03-20,47393.59178572
2024-03-21,42632.98143362
2024-03-22,47572.32831686
2024-03-23,23532.48635394
2024-03-24,23762.82705716
2024-03-25,43743.16246097
2024-03-26,50154.84836708
2024-03-27,52144.97824827
2024-03-28,51422.06067928
2024-03-29,32738.00396544
2024-03-30,19435.72726775
2024-03-31,18819.31141143
2024-04-01,39533.88782833
2024-04-02,41306.52130034
2024-04-03,33034.17100029
2024-04-04,35344.07492234
2024-04-05,41627.84287517
2024-04-06,23342.14533618
2024-04-07,22827.96956517
2024-04-08,35233.93305487
2024-04-09,35814.94329457
2024-04-10,29280.9211635
2024-04-11,17841.98455399
2024-04-12,34108.70526212
2024-04-13,20444.46405526
2024-04-14,17884.80436157
2024-04-15,20703.2306483
2024-04-16,31205.02427182
2024-04-17,25298.12972759
2024-04-18,40567.52437717
2024-04-19,27955.43320185
2024-04-20,6211.42380459
2024-04-21,7996.269433
2024-04-22,13809.65893685
2024-04-23,18280.55337892
2024-04-24,23660.40420107
2024-04-25,15051.80909534
2024-04-26,16016.68377214
2024-04-27,14747.67803128
2024-04-28,19026.43452862
2024-04-29,24410.67234949
2024-04-30,32357.36854714
2024-05-01,32735.92189626
2024-05-02,29119.74462177
2024-05-03,21309.37484123
2024-05-04,14109.17993264
2024-05-05,12541.47217564
2024-05-06,18387.18700382
2024-05-07,18300.23795434
2024-05-08,19549.29968806
2024-05-09,19546.62714988
2024-05-10,23093.89712533
2024-05-11,13541.87361764
2024-05-12,15454.09485482
2024-05-13,27624.81886517
2024-05-14,19439.57616178
2024-05-15,31778.3132853
2024-05-16,25549.39033439
2024-05-17,20565.33904653
2024-05-18,13182.55754452
2024-05-19,13769.53993198
2024-05-20,24954.02682479
2024-05-21,49365.26853876
2024-05-22,31536.23430928
2024-05-23,27719.685362
2024-05-24,31348.56023552
2024-05-25,11525.7962952
2024-05-26,11875.03406095
2024-05-27,16587.69168744
2024-05-28,17933.04134551
2024-05-29,21944.74408664
2024-05-30,16867.14722248
2024-05-31,32433.19757965
2024-06-01,12503.04803585
2024-06-02,11367.15227189
2024-06-03,25291.49844618
2024-06-04,19570.8065023
2024-06-05,34754.042106
2024-06-06,21077.66037308
2024-06-07,15918.28149208
2024-06-08,15962.96051785
2024-06-09,8298.26472603
2024-06-10,15763.92690324
2024-06-11,36411.7531
2024-06-12,26316.3026382
2024-06-13,21396.45598772
2024-06-14,25022.04117668
2024-06-15,11253.20569726
2024-06-16,10815.19413629
2024-06-17,20403.83308316
2024-06-18,25156.13287587
2024-06-19,20080.87502986
2024-06-20,22556.78998403
2024-06-21,21415.10551088
2024-06-22,10603.7003458
2024-06-23,9311.84515869
2024-06-24,33068.56453586
2024-06-25,22604.97195497
2024-06-26,29819.86367777
2024-06-27,33645.20757504
2024-06-28,34393.59686509
2024-06-29,12655.05653931
2024-06-30,10855.96509388
2024-07-01,22999.80794523
2024-07-02,20064.0670853
2024-07-03,20741.22971243
2024-07-04,32175.29694051
2024-07-05,36491.51878487
2024-07-06,15796.91796877
2024-07-07,12909.28834148
2024-07-08,31502.67834573
2024-07-09,24343.684324
2024-07-10,26347.77934238
2024-07-11,27828.2672744
2024-07-12,23798.59549127
2024-07-13,12959.98872735
2024-07-14,11499.78976235
2024-07-15,28132.13349637
2024-07-16,68848.87217639
2024-07-17,19726.76390472
2024-07-18,20077.69657102
2024-07-19,22578.99094594
2024-07-20,10725.57654698
2024-07-21,8181.70924198
2024-07-22,20894.28631443
2024-07-23,40397.86426178
2024-07-24,21675.50618395
2024-07-25,31005.83775081
2024-07-26,26459.11261336
2024-07-27,17288.73533042
2024-07-28,9176.04192251
2024-07-29,25411.03106997
2024-07-30,21084.43622126
2024-07-31,16522.2119542
2024-08-01,27188.05173743
2024-08-02,26161.75073183
2024-08-03,13501.36479875
2024-08-04,16479.79757633
2024-08-05,60764.2070374
2024-08-06,32742.59898003
2024-08-07,34474.4202138
2024-08-08,26870.24406047
2024-08-09,30883.66954017
2024-08-10,10010.32452227
2024-08-11,11907.79825079
2024-08-12,27403.02346304
2024-08-13,28906.87098541
2024-08-14,20642.66833334
2024-08-15,19676.44219453
2024-08-16,21231.37264077
2024-08-17,10509.06337368
2024-08-18,11138.50966887
2024-08-19,23465.14827068
2024-08-20,21606.85605499
2024-08-21,21702.74272785
2024-08-22,23170.43288296
2024-08-23,26418.15887714
2024-08-24,17730.3562481
2024-08-25,12589.6812672
2024-08-26,21661.94028306
2024-08-27,24613.4363061
2024-08-28,33322.14672916
2024-08-29,20984.91476712
2024-08-30,21698.3302508
2024-08-31,12096.70778524
2024-09-01,11525.69912684
2024-09-02,17924.63258332
2024-09-03,20346.70285863
2024-09-04,19139.75183686
2024-09-05,20976.69263808
2024-09-06,28686.30350318
2024-09-07,10190.45265365
2024-09-08,14192.25880385
2024-09-09,20969.46956603
2024-09-10,46071.15481919
2024-09-11,29889.44228958
2024-09-12,26507.49232334
2024-09-13,24696.88844154
2024-09-14,16306.40183249
2024-09-15,14518.32655076
2024-09-16,27163.75260702
2024-09-17,23848.07739295
2024-09-18,25746.8577771
2024-09-19,34887.88210203
2024-09-20,27598.53049419
2024-09-21,13800.69089371
2024-09-22,12436.46636844
2024-09-23,22798.3952747
2024-09-24,23421.41589157
2024-09-25,31378.81108352
2024-09-26,26782.02875
2024-09-27,26132.53939881
2024-09-28,14520.55159056
2024-09-29,14307.92519052
2024-09-30,35378.39830962
2024-10-01,31789.93060843
2024-10-02,24702.15841762
2024-10-03,22491.37466581
2024-10-04,21880.76839584
2024-10-05,10781.67261422
2024-10-06,12856.22588118
2024-10-07,24445.33713735
2024-10-08,24646.33535088
2024-10-09,25364.38401665
2024-10-10,21592.70527609
2024-10-11,24937.76490267
2024-10-12,12646.55903045
2024-10-13,11245.62166811
2024-10-14,33791.40950429
2024-10-15,35851.22644034
2024-10-16,38227.95845513
2024-10-17,26158.24566087
2024-10-18,33629.12532284
2024-10-19,14279.01503652
2024-10-20,12605.57634766
2024-10-21,27634.69766177
2024-10-22,26785.81284194
2024-10-23,30977.74891419
2024-10-24,21683.96017051
2024-10-25,30356.39022356
2024-10-26,17260.99678309
2024-10-27,13667.93275623
2024-10-28,32402.86040153
2024-10-29,48861.97368147
2024-10-30,35711.87944179
2024-10-31,40335.71230802
2024-11-01,36101.44449892
2024-11-02,14145.78667639
2024-11-03,18367.85936137
2024-11-04,30438.96974423
2024-11-05,44546.96844544
2024-11-06,63107.62318077
2024-11-07,40553.04065602
2024-11-08,53734.87759788
2024-11-09,21294.80517891
2024-11-10,34542.113408
2024-11-11,47863.68091427
2024-11-12,69480.99651903
2024-11-13,52355.42603467
2024-11-14,55141.22869237
2024-11-15,44770.28623742
2024-11-16,25210.47695025
2024-11-17,21227.14440609
2024-11-18,41565.26292859
2024-11-19,42279.00806119
2024-11-20,39955.14010398
2024-11-21,55714.98075017
2024-11-22,67089.13855067
2024-11-23,33896.50219019
2024-11-24,29553.66521087
2024-11-25,45322.59868929
2024-11-26,54303.76877225
2024-11-27,41788.19146568
2024-11-28,30303.22666942
2024-11-29,30009.45597977
2024-11-30,22354.33220727
2024-12-01,24106.17273985
2024-12-02,37838.00394082
2024-12-03,42897.76027614
2024-12-04,39624.77860505
2024-12-05,58444.7112441
2024-12-06,43756.20590006
2024-12-07,25799.712075
2024-12-08,21987.19338274
2024-12-09,60367.18074196
2024-12-10,42728.36463665
2024-12-11,43243.05665335
2024-12-12,28113.88524217
2024-12-13,27933.12499344
2024-12-14,16377.66342576
2024-12-15,19230.61836381
2024-12-16,39136.45070226
2024-12-17,32150.15545998
2024-12-18,36510.27004242
2024-12-19,42175.17973865
2024-12-20,55099.6896371
2024-12-21,19329.27164776
2024-12-22,20361.60114811
2024-12-23,37524.45324059
2024-12-24,56991.20230122
2024-12-25,21252.93073332
2024-12-26,28666.31319072
2024-12-27,35312.66595895
2024-12-28,16692.13394067
2024-12-29,18254.94352398
2024-12-30,33175.19620056
2024-12-31,29585.82726528
2025-01-01,24910.46620094
2025-01-02,32198.28884388
2025-01-03,28738.7494404
2025-01-04,15774.75650014
2025-01-05,17597.36121899
2025-01-06,35275.52023596
2025-01-07,33170.09875076
2025-01-08,34281.54427781
2025-01-09,33811.46883865
2025-01-10,33606.49106683
2025-01-11,18467.33238749
2025-01-12,17539.94710334
2025-01-13,31104.79352184
2025-01-14,35766.11803115
