time,TxTfrCnt
2018-09-25,592225.0
2018-09-26,560370.0
2018-09-27,596364.0
2018-09-28,604033.0
2018-09-29,540987.0
2018-09-30,472881.0
2018-10-01,586595.0
2018-10-02,560407.0
2018-10-03,642030.0
2018-10-04,610670.0
2018-10-05,618265.0
2018-10-06,512501.0
2018-10-07,530473.0
2018-10-08,569338.0
2018-10-09,535461.0
2018-10-10,589306.0
2018-10-11,615835.0
2018-10-12,595737.0
2018-10-13,460279.0
2018-10-14,444618.0
2018-10-15,636172.0
2018-10-16,586007.0
2018-10-17,582976.0
2018-10-18,601225.0
2018-10-19,613448.0
2018-10-20,510344.0
2018-10-21,476611.0
2018-10-22,598698.0
2018-10-23,597322.0
2018-10-24,566916.0
2018-10-25,648617.0
2018-10-26,587903.0
2018-10-27,528747.0
2018-10-28,480995.0
2018-10-29,610219.0
2018-10-30,643356.0
2018-10-31,623801.0
2018-11-01,639179.0
2018-11-02,693971.0
2018-11-03,564867.0
2018-11-04,506398.0
2018-11-05,660901.0
2018-11-06,644881.0
2018-11-07,640985.0
2018-11-08,618047.0
2018-11-09,643861.0
2018-11-10,541938.0
2018-11-11,551430.0
2018-11-12,635121.0
2018-11-13,583105.0
2018-11-14,671808.0
2018-11-15,633085.0
2018-11-16,649167.0
2018-11-17,547803.0
2018-11-18,504177.0
2018-11-19,591734.0
2018-11-20,682597.0
2018-11-21,566182.0
2018-11-22,596149.0
2018-11-23,592991.0
2018-11-24,530873.0
2018-11-25,543812.0
2018-11-26,571131.0
2018-11-27,555143.0
2018-11-28,580751.0
2018-11-29,570975.0
2018-11-30,567715.0
2018-12-01,515788.0
2018-12-02,468451.0
2018-12-03,557988.0
2018-12-04,598135.0
2018-12-05,566534.0
2018-12-06,616695.0
2018-12-07,606990.0
2018-12-08,504199.0
2018-12-09,490692.0
2018-12-10,539883.0
2018-12-11,567720.0
2018-12-12,540037.0
2018-12-13,573983.0
2018-12-14,611193.0
2018-12-15,533914.0
2018-12-16,475463.0
2018-12-17,603154.0
2018-12-18,602031.0
2018-12-19,633604.0
2018-12-20,598419.0
2018-12-21,626090.0
2018-12-22,518060.0
2018-12-23,521843.0
2018-12-24,555157.0
2018-12-25,514043.0
2018-12-26,541634.0
2018-12-27,607971.0
2018-12-28,672026.0
2018-12-29,561903.0
2018-12-30,516115.0
2018-12-31,548944.0
2019-01-01,448759.0
2019-01-02,545632.0
2019-01-03,599287.0
2019-01-04,581832.0
2019-01-05,533367.0
2019-01-06,508201.0
2019-01-07,602831.0
2019-01-08,612637.0
2019-01-09,633976.0
2019-01-10,654062.0
2019-01-11,646270.0
2019-01-12,565546.0
2019-01-13,531588.0
2019-01-14,637600.0
2019-01-15,611876.0
2019-01-16,630417.0
2019-01-17,627707.0
2019-01-18,616148.0
2019-01-19,549525.0
2019-01-20,557663.0
2019-01-21,624172.0
2019-01-22,590852.0
2019-01-23,640715.0
2019-01-24,617467.0
2019-01-25,647713.0
2019-01-26,608410.0
2019-01-27,527715.0
2019-01-28,657183.0
2019-01-29,635134.0
2019-01-30,660341.0
2019-01-31,679939.0
2019-02-01,677883.0
2019-02-02,616757.0
2019-02-03,571212.0
2019-02-04,618658.0
2019-02-05,691605.0
2019-02-06,666286.0
2019-02-07,660286.0
2019-02-08,689501.0
2019-02-09,593020.0
2019-02-10,563495.0
2019-02-11,598984.0
2019-02-12,620420.0
2019-02-13,717731.0
2019-02-14,671656.0
2019-02-15,619537.0
2019-02-16,633732.0
2019-02-17,604917.0
2019-02-18,692922.0
2019-02-19,732552.0
2019-02-20,670060.0
2019-02-21,636704.0
2019-02-22,729279.0
2019-02-23,643622.0
2019-02-24,616499.0
2019-02-25,696499.0
2019-02-26,735532.0
2019-02-27,711774.0
2019-02-28,719452.0
2019-03-01,755671.0
2019-03-02,664990.0
2019-03-03,642524.0
2019-03-04,647648.0
2019-03-05,674295.0
2019-03-06,635535.0
2019-03-07,654802.0
2019-03-08,661530.0
2019-03-09,563665.0
2019-03-10,484251.0
2019-03-11,682623.0
2019-03-12,655426.0
2019-03-13,649478.0
2019-03-14,683149.0
2019-03-15,693632.0
2019-03-16,577534.0
2019-03-17,516619.0
2019-03-18,681426.0
2019-03-19,683603.0
2019-03-20,690380.0
2019-03-21,671870.0
2019-03-22,697538.0
2019-03-23,543414.0
2019-03-24,514946.0
2019-03-25,712763.0
2019-03-26,744617.0
2019-03-27,780458.0
2019-03-28,808702.0
2019-03-29,783358.0
2019-03-30,750575.0
2019-03-31,703754.0
2019-04-01,757051.0
2019-04-02,866393.0
2019-04-03,809606.0
2019-04-04,779907.0
2019-04-05,853018.0
2019-04-06,694851.0
2019-04-07,671188.0
2019-04-08,787931.0
2019-04-09,768380.0
2019-04-10,830732.0
2019-04-11,868850.0
2019-04-12,799256.0
2019-04-13,716499.0
2019-04-14,634995.0
2019-04-15,787593.0
2019-04-16,777530.0
2019-04-17,727023.0
2019-04-18,789795.0
2019-04-19,838284.0
2019-04-20,649524.0
2019-04-21,723905.0
2019-04-22,702367.0
2019-04-23,708809.0
2019-04-24,909412.0
2019-04-25,804847.0
2019-04-26,831840.0
2019-04-27,709128.0
2019-04-28,681037.0
2019-04-29,815876.0
2019-04-30,817227.0
2019-05-01,841552.0
2019-05-02,885307.0
2019-05-03,846463.0
2019-05-04,716831.0
2019-05-05,731998.0
2019-05-06,843057.0
2019-05-07,806482.0
2019-05-08,974173.0
2019-05-09,831076.0
2019-05-10,788227.0
2019-05-11,751498.0
2019-05-12,739687.0
2019-05-13,866149.0
2019-05-14,861979.0
2019-05-15,882803.0
2019-05-16,896552.0
2019-05-17,884993.0
2019-05-18,791603.0
2019-05-19,738933.0
2019-05-20,852899.0
2019-05-21,912798.0
2019-05-22,879507.0
2019-05-23,861894.0
2019-05-24,900849.0
2019-05-25,721489.0
2019-05-26,739953.0
2019-05-27,899436.0
2019-05-28,914153.0
2019-05-29,935588.0
2019-05-30,889472.0
2019-05-31,776414.0
2019-06-01,775393.0
2019-06-02,651499.0
2019-06-03,734325.0
2019-06-04,927087.0
2019-06-05,863376.0
2019-06-06,830580.0
2019-06-07,850315.0
2019-06-08,631583.0
2019-06-09,636014.0
2019-06-10,822710.0
2019-06-11,839478.0
2019-06-12,796557.0
2019-06-13,889322.0
2019-06-14,967067.0
2019-06-15,798738.0
2019-06-16,680915.0
2019-06-17,833054.0
2019-06-18,916917.0
2019-06-19,892947.0
2019-06-20,867899.0
2019-06-21,853946.0
2019-06-22,827796.0
2019-06-23,814859.0
2019-06-24,897669.0
2019-06-25,912055.0
2019-06-26,987562.0
2019-06-27,896022.0
2019-06-28,942057.0
2019-06-29,791035.0
2019-06-30,721563.0
2019-07-01,834660.0
2019-07-02,861278.0
2019-07-03,881133.0
2019-07-04,810946.0
2019-07-05,891641.0
2019-07-06,714244.0
2019-07-07,653539.0
2019-07-08,842595.0
2019-07-09,795153.0
2019-07-10,815027.0
2019-07-11,788930.0
2019-07-12,836574.0
2019-07-13,650433.0
2019-07-14,626312.0
2019-07-15,791048.0
2019-07-16,823808.0
2019-07-17,750751.0
2019-07-18,823317.0
2019-07-19,704255.0
2019-07-20,660545.0
2019-07-21,586599.0
2019-07-22,733286.0
2019-07-23,693969.0
2019-07-24,651774.0
2019-07-25,735334.0
2019-07-26,735242.0
2019-07-27,613685.0
2019-07-28,544862.0
2019-07-29,717489.0
2019-07-30,712874.0
2019-07-31,775014.0
2019-08-01,716569.0
2019-08-02,776755.0
2019-08-03,647834.0
2019-08-04,601500.0
2019-08-05,753424.0
2019-08-06,801041.0
2019-08-07,772807.0
2019-08-08,727263.0
2019-08-09,743204.0
2019-08-10,608823.0
2019-08-11,577268.0
2019-08-12,638904.0
2019-08-13,779289.0
2019-08-14,751765.0
2019-08-15,748088.0
2019-08-16,731268.0
2019-08-17,609418.0
2019-08-18,557481.0
2019-08-19,712515.0
2019-08-20,772532.0
2019-08-21,855954.0
2019-08-22,811792.0
2019-08-23,753552.0
2019-08-24,634546.0
2019-08-25,562074.0
2019-08-26,726100.0
2019-08-27,702383.0
2019-08-28,705498.0
2019-08-29,737906.0
2019-08-30,752758.0
2019-08-31,663128.0
2019-09-01,602605.0
2019-09-02,711844.0
2019-09-03,796372.0
2019-09-04,706833.0
2019-09-05,744911.0
2019-09-06,795763.0
2019-09-07,652461.0
2019-09-08,598332.0
2019-09-09,700956.0
2019-09-10,739344.0
2019-09-11,727159.0
2019-09-12,751767.0
2019-09-13,689165.0
2019-09-14,662230.0
2019-09-15,566718.0
2019-09-16,752131.0
2019-09-17,743632.0
2019-09-18,770062.0
2019-09-19,739176.0
2019-09-20,759488.0
2019-09-21,667964.0
2019-09-22,699547.0
2019-09-23,703320.0
2019-09-24,796517.0
2019-09-25,735121.0
2019-09-26,743570.0
2019-09-27,700543.0
2019-09-28,654446.0
2019-09-29,600229.0
2019-09-30,700812.0
2019-10-01,711678.0
2019-10-02,699637.0
2019-10-03,689533.0
2019-10-04,721395.0
2019-10-05,675545.0
2019-10-06,567904.0
2019-10-07,705142.0
2019-10-08,698456.0
2019-10-09,674656.0
2019-10-10,731053.0
2019-10-11,733124.0
2019-10-12,608003.0
2019-10-13,587591.0
2019-10-14,660417.0
2019-10-15,712876.0
2019-10-16,704331.0
2019-10-17,704100.0
2019-10-18,701118.0
2019-10-19,672304.0
2019-10-20,571275.0
2019-10-21,756436.0
2019-10-22,731627.0
2019-10-23,711264.0
2019-10-24,675424.0
2019-10-25,720051.0
2019-10-26,669163.0
2019-10-27,565316.0
2019-10-28,672865.0
2019-10-29,669109.0
2019-10-30,668386.0
2019-10-31,660394.0
2019-11-01,697210.0
2019-11-02,613180.0
2019-11-03,601849.0
2019-11-04,691354.0
2019-11-05,727421.0
2019-11-06,687165.0
2019-11-07,709206.0
2019-11-08,692034.0
2019-11-09,646038.0
2019-11-10,606831.0
2019-11-11,681107.0
2019-11-12,650302.0
2019-11-13,685777.0
2019-11-14,708249.0
2019-11-15,743022.0
2019-11-16,621324.0
2019-11-17,560996.0
2019-11-18,659239.0
2019-11-19,698024.0
2019-11-20,684785.0
2019-11-21,818496.0
2019-11-22,778059.0
2019-11-23,691231.0
2019-11-24,561006.0
2019-11-25,635421.0
2019-11-26,710520.0
2019-11-27,700717.0
2019-11-28,683235.0
2019-11-29,666194.0
2019-11-30,635189.0
2019-12-01,575718.0
2019-12-02,695074.0
2019-12-03,706770.0
2019-12-04,718682.0
2019-12-05,691990.0
2019-12-06,676590.0
2019-12-07,596915.0
2019-12-08,574315.0
2019-12-09,700015.0
2019-12-10,693650.0
2019-12-11,628773.0
2019-12-12,669662.0
2019-12-13,717576.0
2019-12-14,611891.0
2019-12-15,537246.0
2019-12-16,708779.0
2019-12-17,694240.0
2019-12-18,706874.0
2019-12-19,685094.0
2019-12-20,707460.0
2019-12-21,629572.0
2019-12-22,581628.0
2019-12-23,678316.0
2019-12-24,614622.0
2019-12-25,521120.0
2019-12-26,640446.0
2019-12-27,713245.0
2019-12-28,613686.0
2019-12-29,592498.0
2019-12-30,712451.0
2019-12-31,634527.0
2020-01-01,538376.0
2020-01-02,638974.0
2020-01-03,709851.0
2020-01-04,625582.0
2020-01-05,632341.0
2020-01-06,686604.0
2020-01-07,782930.0
2020-01-08,692757.0
2020-01-09,693775.0
2020-01-10,753293.0
2020-01-11,641525.0
2020-01-12,575450.0
2020-01-13,650755.0
2020-01-14,765736.0
2020-01-15,715279.0
2020-01-16,707278.0
2020-01-17,704309.0
2020-01-18,636149.0
2020-01-19,592806.0
2020-01-20,672694.0
2020-01-21,676784.0
2020-01-22,689664.0
2020-01-23,717457.0
2020-01-24,662102.0
2020-01-25,605178.0
2020-01-26,531800.0
2020-01-27,630967.0
2020-01-28,729595.0
2020-01-29,719566.0
2020-01-30,719569.0
2020-01-31,712109.0
2020-02-01,661148.0
2020-02-02,626983.0
2020-02-03,726566.0
2020-02-04,678436.0
2020-02-05,769652.0
2020-02-06,704415.0
2020-02-07,738136.0
2020-02-08,666903.0
2020-02-09,671165.0
2020-02-10,639126.0
2020-02-11,784904.0
2020-02-12,775863.0
2020-02-13,732839.0
2020-02-14,719784.0
2020-02-15,690352.0
2020-02-16,635987.0
2020-02-17,734474.0
2020-02-18,719837.0
2020-02-19,741299.0
2020-02-20,691890.0
2020-02-21,740148.0
2020-02-22,664760.0
2020-02-23,620605.0
2020-02-24,715274.0
2020-02-25,732443.0
2020-02-26,736079.0
2020-02-27,723201.0
2020-02-28,776535.0
2020-02-29,667306.0
2020-03-01,668835.0
2020-03-02,763498.0
2020-03-03,751499.0
2020-03-04,763543.0
2020-03-05,757116.0
2020-03-06,744747.0
2020-03-07,677753.0
2020-03-08,657994.0
2020-03-09,750710.0
2020-03-10,734353.0
2020-03-11,656778.0
2020-03-12,809677.0
2020-03-13,715954.0
2020-03-14,669014.0
2020-03-15,523178.0
2020-03-16,658977.0
2020-03-17,703462.0
2020-03-18,595548.0
2020-03-19,643931.0
2020-03-20,690942.0
2020-03-21,583946.0
2020-03-22,542520.0
2020-03-23,615489.0
2020-03-24,672794.0
2020-03-25,550273.0
2020-03-26,677667.0
2020-03-27,665246.0
2020-03-28,600091.0
2020-03-29,565641.0
2020-03-30,666408.0
2020-03-31,689857.0
2020-04-01,698594.0
2020-04-02,709673.0
2020-04-03,676016.0
2020-04-04,614859.0
2020-04-05,572796.0
2020-04-06,681611.0
2020-04-07,740253.0
2020-04-08,686937.0
2020-04-09,693751.0
2020-04-10,690036.0
2020-04-11,606338.0
2020-04-12,560809.0
2020-04-13,678477.0
2020-04-14,748547.0
2020-04-15,759669.0
2020-04-16,792934.0
2020-04-17,718141.0
2020-04-18,723114.0
2020-04-19,630894.0
2020-04-20,769558.0
2020-04-21,769281.0
2020-04-22,719577.0
2020-04-23,808402.0
2020-04-24,798408.0
2020-04-25,684057.0
2020-04-26,631687.0
2020-04-27,779331.0
2020-04-28,800610.0
2020-04-29,826192.0
2020-04-30,819275.0
2020-05-01,813614.0
2020-05-02,736979.0
2020-05-03,695231.0
2020-05-04,796918.0
2020-05-05,797177.0
2020-05-06,825799.0
2020-05-07,858571.0
2020-05-08,813528.0
2020-05-09,770222.0
2020-05-10,701661.0
2020-05-11,798730.0
2020-05-12,839246.0
2020-05-13,760497.0
2020-05-14,699629.0
2020-05-15,783536.0
2020-05-16,730243.0
2020-05-17,590990.0
2020-05-18,733532.0
2020-05-19,691084.0
2020-05-20,710716.0
2020-05-21,787429.0
2020-05-22,703663.0
2020-05-23,669135.0
2020-05-24,560043.0
2020-05-25,678606.0
2020-05-26,707375.0
2020-05-27,754551.0
2020-05-28,750495.0
2020-05-29,720987.0
2020-05-30,694952.0
2020-05-31,632960.0
2020-06-01,740634.0
2020-06-02,792778.0
2020-06-03,778277.0
2020-06-04,774350.0
2020-06-05,814163.0
2020-06-06,689728.0
2020-06-07,616745.0
2020-06-08,773607.0
2020-06-09,801168.0
2020-06-10,800996.0
2020-06-11,852005.0
2020-06-12,770427.0
2020-06-13,687752.0
2020-06-14,659481.0
2020-06-15,740624.0
2020-06-16,852832.0
2020-06-17,818096.0
2020-06-18,725586.0
2020-06-19,835551.0
2020-06-20,696990.0
2020-06-21,598903.0
2020-06-22,761454.0
2020-06-23,866378.0
2020-06-24,771029.0
2020-06-25,792339.0
2020-06-26,807202.0
2020-06-27,676330.0
2020-06-28,635666.0
2020-06-29,771368.0
2020-06-30,778086.0
2020-07-01,929008.0
2020-07-02,841747.0
2020-07-03,824532.0
2020-07-04,721840.0
2020-07-05,649161.0
2020-07-06,831075.0
2020-07-07,877312.0
2020-07-08,870325.0
2020-07-09,872584.0
2020-07-10,852859.0
2020-07-11,777275.0
2020-07-12,653890.0
2020-07-13,782344.0
2020-07-14,893336.0
2020-07-15,830062.0
2020-07-16,879820.0
2020-07-17,757876.0
2020-07-18,783359.0
2020-07-19,675748.0
2020-07-20,784724.0
2020-07-21,814250.0
2020-07-22,918390.0
2020-07-23,850319.0
2020-07-24,926658.0
2020-07-25,753048.0
2020-07-26,746960.0
2020-07-27,834328.0
2020-07-28,901937.0
2020-07-29,885885.0
2020-07-30,846718.0
2020-07-31,907870.0
2020-08-01,767003.0
2020-08-02,758682.0
2020-08-03,864566.0
2020-08-04,876195.0
2020-08-05,784319.0
2020-08-06,924515.0
2020-08-07,869514.0
2020-08-08,751256.0
2020-08-09,715059.0
2020-08-10,816913.0
2020-08-11,914387.0
2020-08-12,893762.0
2020-08-13,868369.0
2020-08-14,936696.0
2020-08-15,811877.0
2020-08-16,743139.0
2020-08-17,775898.0
2020-08-18,896769.0
2020-08-19,897226.0
2020-08-20,861635.0
2020-08-21,835368.0
2020-08-22,791611.0
2020-08-23,717866.0
2020-08-24,851066.0
2020-08-25,818373.0
2020-08-26,860124.0
2020-08-27,864127.0
2020-08-28,897279.0
2020-08-29,762061.0
2020-08-30,685976.0
2020-08-31,817705.0
2020-09-01,968040.0
2020-09-02,876574.0
2020-09-03,848291.0
2020-09-04,837818.0
2020-09-05,855532.0
2020-09-06,681624.0
2020-09-07,840212.0
2020-09-08,854082.0
2020-09-09,868761.0
2020-09-10,920630.0
2020-09-11,826241.0
2020-09-12,767641.0
2020-09-13,681981.0
2020-09-14,903415.0
2020-09-15,896314.0
2020-09-16,909889.0
2020-09-17,918417.0
2020-09-18,862015.0
2020-09-19,768684.0
2020-09-20,680167.0
2020-09-21,797929.0
2020-09-22,818072.0
2020-09-23,917986.0
2020-09-24,832903.0
2020-09-25,899906.0
2020-09-26,749690.0
2020-09-27,665105.0
2020-09-28,778666.0
2020-09-29,891973.0
2020-09-30,929678.0
2020-10-01,818669.0
2020-10-02,848341.0
2020-10-03,772955.0
2020-10-04,718955.0
2020-10-05,767254.0
2020-10-06,840537.0
2020-10-07,936265.0
2020-10-08,847097.0
2020-10-09,879586.0
2020-10-10,767321.0
2020-10-11,666953.0
2020-10-12,808023.0
2020-10-13,886164.0
2020-10-14,855281.0
2020-10-15,894070.0
2020-10-16,858625.0
2020-10-17,733665.0
2020-10-18,631907.0
2020-10-19,807322.0
2020-10-20,859552.0
2020-10-21,822654.0
2020-10-22,911508.0
2020-10-23,854970.0
2020-10-24,797874.0
2020-10-25,652362.0
2020-10-26,697650.0
2020-10-27,720689.0
2020-10-28,718473.0
2020-10-29,782748.0
2020-10-30,771221.0
2020-10-31,741491.0
2020-11-01,732775.0
2020-11-02,648865.0
2020-11-03,877175.0
2020-11-04,851092.0
2020-11-05,882354.0
2020-11-06,885622.0
2020-11-07,740384.0
2020-11-08,660591.0
2020-11-09,845845.0
2020-11-10,838384.0
2020-11-11,850536.0
2020-11-12,889050.0
2020-11-13,828186.0
2020-11-14,735407.0
2020-11-15,663929.0
2020-11-16,821243.0
2020-11-17,931185.0
2020-11-18,972985.0
2020-11-19,841778.0
2020-11-20,927307.0
2020-11-21,803189.0
2020-11-22,720496.0
2020-11-23,812946.0
2020-11-24,887484.0
2020-11-25,974988.0
2020-11-26,870424.0
2020-11-27,875828.0
2020-11-28,768436.0
2020-11-29,691973.0
2020-11-30,743109.0
2020-12-01,1014716.0
2020-12-02,894703.0
2020-12-03,924975.0
2020-12-04,863409.0
2020-12-05,779296.0
2020-12-06,680599.0
2020-12-07,819047.0
2020-12-08,886678.0
2020-12-09,898361.0
2020-12-10,852516.0
2020-12-11,858493.0
2020-12-12,783945.0
2020-12-13,723896.0
2020-12-14,833434.0
2020-12-15,872171.0
2020-12-16,898073.0
2020-12-17,878530.0
2020-12-18,1033658.0
2020-12-19,889901.0
2020-12-20,760627.0
2020-12-21,767024.0
2020-12-22,891868.0
2020-12-23,949179.0
2020-12-24,765266.0
2020-12-25,787233.0
2020-12-26,764468.0
2020-12-27,808638.0
2020-12-28,874761.0
2020-12-29,924443.0
2020-12-30,975313.0
2020-12-31,960459.0
2021-01-01,745255.0
2021-01-02,846740.0
2021-01-03,957490.0
2021-01-04,1009564.0
2021-01-05,1005028.0
2021-01-06,1104746.0
2021-01-07,1115281.0
2021-01-08,1036933.0
2021-01-09,884016.0
2021-01-10,913440.0
2021-01-11,950119.0
2021-01-12,929373.0
2021-01-13,913399.0
2021-01-14,949194.0
2021-01-15,981277.0
2021-01-16,888677.0
2021-01-17,742141.0
2021-01-18,852578.0
2021-01-19,908622.0
2021-01-20,920474.0
2021-01-21,852253.0
2021-01-22,955079.0
2021-01-23,827907.0
2021-01-24,720775.0
2021-01-25,877433.0
2021-01-26,926805.0
2021-01-27,939179.0
2021-01-28,916205.0
2021-01-29,1047347.0
2021-01-30,904952.0
2021-01-31,825511.0
2021-02-01,864659.0
2021-02-02,1026196.0
2021-02-03,995520.0
2021-02-04,1062627.0
2021-02-05,1031685.0
2021-02-06,919214.0
2021-02-07,846532.0
2021-02-08,990101.0
2021-02-09,1048055.0
2021-02-10,1030557.0
2021-02-11,921764.0
2021-02-12,1024658.0
2021-02-13,931336.0
2021-02-14,830729.0
2021-02-15,910674.0
2021-02-16,877533.0
2021-02-17,975067.0
2021-02-18,966333.0
2021-02-19,1044807.0
2021-02-20,977014.0
2021-02-21,808015.0
2021-02-22,892176.0
2021-02-23,935488.0
2021-02-24,1033742.0
2021-02-25,1007803.0
2021-02-26,959347.0
2021-02-27,939300.0
2021-02-28,747622.0
2021-03-01,868448.0
2021-03-02,963783.0
2021-03-03,1009379.0
2021-03-04,896852.0
2021-03-05,968424.0
2021-03-06,853619.0
2021-03-07,756614.0
2021-03-08,860982.0
2021-03-09,938346.0
2021-03-10,982213.0
2021-03-11,922585.0
2021-03-12,983349.0
2021-03-13,870843.0
2021-03-14,873448.0
2021-03-15,936741.0
2021-03-16,990064.0
2021-03-17,949209.0
2021-03-18,1075406.0
2021-03-19,997376.0
2021-03-20,866711.0
2021-03-21,745964.0
2021-03-22,921864.0
2021-03-23,981580.0
2021-03-24,919379.0
2021-03-25,1034886.0
2021-03-26,928803.0
2021-03-27,866821.0
2021-03-28,733563.0
2021-03-29,935905.0
2021-03-30,998704.0
2021-03-31,1046861.0
2021-04-01,986465.0
2021-04-02,953329.0
2021-04-03,831654.0
2021-04-04,733139.0
2021-04-05,913882.0
2021-04-06,1000305.0
2021-04-07,1029572.0
2021-04-08,913314.0
2021-04-09,1014980.0
2021-04-10,926332.0
2021-04-11,771342.0
2021-04-12,904352.0
2021-04-13,996975.0
2021-04-14,986936.0
2021-04-15,1146432.0
2021-04-16,864154.0
2021-04-17,691956.0
2021-04-18,906052.0
2021-04-19,778735.0
2021-04-20,978450.0
2021-04-21,832341.0
2021-04-22,868847.0
2021-04-23,939047.0
2021-04-24,848395.0
2021-04-25,704296.0
2021-04-26,792605.0
2021-04-27,882117.0
2021-04-28,850990.0
2021-04-29,799892.0
2021-04-30,884282.0
2021-05-01,784881.0
2021-05-02,684574.0
2021-05-03,880035.0
2021-05-04,907743.0
2021-05-05,956064.0
2021-05-06,990964.0
2021-05-07,954463.0
2021-05-08,874422.0
2021-05-09,793545.0
2021-05-10,976754.0
2021-05-11,1013447.0
2021-05-12,974409.0
2021-05-13,936799.0
2021-05-14,883900.0
2021-05-15,751144.0
2021-05-16,707629.0
2021-05-17,810549.0
2021-05-18,715142.0
2021-05-19,878191.0
2021-05-20,806751.0
2021-05-21,813884.0
2021-05-22,694860.0
2021-05-23,650899.0
2021-05-24,768556.0
2021-05-25,751985.0
2021-05-26,745658.0
2021-05-27,717516.0
2021-05-28,728153.0
2021-05-29,612592.0
2021-05-30,567818.0
2021-05-31,719911.0
2021-06-01,710535.0
2021-06-02,789932.0
2021-06-03,810066.0
2021-06-04,746465.0
2021-06-05,627510.0
2021-06-06,567807.0
2021-06-07,731741.0
2021-06-08,778662.0
2021-06-09,698981.0
2021-06-10,806865.0
2021-06-11,704062.0
2021-06-12,695956.0
2021-06-13,551589.0
2021-06-14,779952.0
2021-06-15,769523.0
2021-06-16,776189.0
2021-06-17,719295.0
2021-06-18,689842.0
2021-06-19,564103.0
2021-06-20,523473.0
2021-06-21,669730.0
2021-06-22,642798.0
2021-06-23,693002.0
2021-06-24,691079.0
2021-06-25,692253.0
2021-06-26,582897.0
2021-06-27,435561.0
2021-06-28,655702.0
2021-06-29,675857.0
2021-06-30,685290.0
2021-07-01,708161.0
2021-07-02,627111.0
2021-07-03,700266.0
2021-07-04,529255.0
2021-07-05,651348.0
2021-07-06,702385.0
2021-07-07,668540.0
2021-07-08,696003.0
2021-07-09,668163.0
2021-07-10,610588.0
2021-07-11,489206.0
2021-07-12,680498.0
2021-07-13,644313.0
2021-07-14,683671.0
2021-07-15,678017.0
2021-07-16,664823.0
2021-07-17,552491.0
2021-07-18,499313.0
2021-07-19,661773.0
2021-07-20,670708.0
2021-07-21,697662.0
2021-07-22,666892.0
2021-07-23,708172.0
2021-07-24,589767.0
2021-07-25,509858.0
2021-07-26,774609.0
2021-07-27,709931.0
2021-07-28,745928.0
2021-07-29,775846.0
2021-07-30,757075.0
2021-07-31,620924.0
2021-08-01,569610.0
2021-08-02,674463.0
2021-08-03,710627.0
2021-08-04,691236.0
2021-08-05,743134.0
2021-08-06,752144.0
2021-08-07,613503.0
2021-08-08,580901.0
2021-08-09,719280.0
2021-08-10,739093.0
2021-08-11,742030.0
2021-08-12,725296.0
2021-08-13,746063.0
2021-08-14,621947.0
2021-08-15,542984.0
2021-08-16,762510.0
2021-08-17,721915.0
2021-08-18,710469.0
2021-08-19,731638.0
2021-08-20,801058.0
2021-08-21,646444.0
2021-08-22,557571.0
2021-08-23,759983.0
2021-08-24,753118.0
2021-08-25,761507.0
2021-08-26,731759.0
2021-08-27,752347.0
2021-08-28,626377.0
2021-08-29,576632.0
2021-08-30,704989.0
2021-08-31,798735.0
2021-09-01,798395.0
2021-09-02,855173.0
2021-09-03,794598.0
2021-09-04,683913.0
2021-09-05,602006.0
2021-09-06,742384.0
2021-09-07,792260.0
2021-09-08,789264.0
2021-09-09,818515.0
2021-09-10,766311.0
2021-09-11,625446.0
2021-09-12,586108.0
2021-09-13,706208.0
2021-09-14,773993.0
2021-09-15,768167.0
2021-09-16,794297.0
2021-09-17,784062.0
2021-09-18,670401.0
2021-09-19,589280.0
2021-09-20,776709.0
2021-09-21,699377.0
2021-09-22,758146.0
2021-09-23,786599.0
2021-09-24,803603.0
2021-09-25,629892.0
2021-09-26,572743.0
2021-09-27,742719.0
2021-09-28,739420.0
2021-09-29,688494.0
2021-09-30,844585.0
2021-10-01,834832.0
2021-10-02,760649.0
2021-10-03,646767.0
2021-10-04,746986.0
2021-10-05,868565.0
2021-10-06,795789.0
2021-10-07,917546.0
2021-10-08,814226.0
2021-10-09,728105.0
2021-10-10,630283.0
2021-10-11,781140.0
2021-10-12,821995.0
2021-10-13,812352.0
2021-10-14,826283.0
2021-10-15,882874.0
2021-10-16,795475.0
2021-10-17,647306.0
2021-10-18,831346.0
2021-10-19,875427.0
2021-10-20,838275.0
2021-10-21,900217.0
2021-10-22,813864.0
2021-10-23,718041.0
2021-10-24,643155.0
2021-10-25,836322.0
2021-10-26,855129.0
2021-10-27,826953.0
2021-10-28,897594.0
2021-10-29,910262.0
2021-10-30,789253.0
2021-10-31,676230.0
2021-11-01,844833.0
2021-11-02,875785.0
2021-11-03,869430.0
2021-11-04,842974.0
2021-11-05,844937.0
2021-11-06,738147.0
2021-11-07,679533.0
2021-11-08,853472.0
2021-11-09,937311.0
2021-11-10,864710.0
2021-11-11,852800.0
2021-11-12,848836.0
2021-11-13,720298.0
2021-11-14,679130.0
2021-11-15,834489.0
2021-11-16,875206.0
2021-11-17,828898.0
2021-11-18,869683.0
2021-11-19,852183.0
2021-11-20,745110.0
2021-11-21,678017.0
2021-11-22,823898.0
2021-11-23,811577.0
2021-11-24,861821.0
2021-11-25,870763.0
2021-11-26,880916.0
2021-11-27,724709.0
2021-11-28,658040.0
2021-11-29,859247.0
2021-11-30,888788.0
