time,FlowOutExNtv
2018-08-26,13135.99545555
2018-08-27,27011.4088356
2018-08-28,25022.76580578
2018-08-29,25243.66252464
2018-08-30,23164.17860004
2018-08-31,29941.90377459
2018-09-01,15992.63434473
2018-09-02,15146.69781644
2018-09-03,20823.39103468
2018-09-04,26074.80560631
2018-09-05,30079.30348718
2018-09-06,34150.10717132
2018-09-07,31277.55267881
2018-09-08,13694.82214147
2018-09-09,18049.00285341
2018-09-10,24482.55972407
2018-09-11,25751.60968088
2018-09-12,28166.37111925
2018-09-13,64383.87793923
2018-09-14,19872.81654567
2018-09-15,12190.79285655
2018-09-16,10197.69178052
2018-09-17,17762.58944676
2018-09-18,21106.13149726
2018-09-19,21249.11191129
2018-09-20,23719.47644723
2018-09-21,35000.83517797
2018-09-22,22270.93396695
2018-09-23,11050.15761696
2018-09-24,16392.91276504
2018-09-25,29261.87182587
2018-09-26,25080.19913157
2018-09-27,26651.03865026
2018-09-28,31832.80656095
2018-09-29,17028.56939735
2018-09-30,11436.71296673
2018-10-01,25759.21739758
2018-10-02,22232.69339066
2018-10-03,24999.34905485
2018-10-04,27696.62103216
2018-10-05,20193.84981305
2018-10-06,13162.9463294
2018-10-07,13250.56169382
2018-10-08,19628.71317334
2018-10-09,20649.56157848
2018-10-10,24295.49332134
2018-10-11,45139.94817496
2018-10-12,36189.55485018
2018-10-13,15409.46365679
2018-10-14,14844.68892516
2018-10-15,81701.74591069
2018-10-16,31953.36443301
2018-10-17,28215.03438885
2018-10-18,29401.6971242
2018-10-19,26448.07041247
2018-10-20,16341.98383335
2018-10-21,11168.13289816
2018-10-22,35921.46804158
2018-10-23,26401.41547898
2018-10-24,23088.7223044
2018-10-25,34923.54975783
2018-10-26,23073.08260754
2018-10-27,12793.1429567
2018-10-28,8598.26311011
2018-10-29,27138.03303807
2018-10-30,22089.98296596
2018-10-31,25119.08752649
2018-11-01,27807.86229655
2018-11-02,28494.26043545
2018-11-03,18259.94351513
2018-11-04,12717.33264289
2018-11-05,30602.83581508
2018-11-06,27991.89257829
2018-11-07,28306.10820786
2018-11-08,26138.2147059
2018-11-09,28031.16413265
2018-11-10,10729.94184023
2018-11-11,10226.6111284
2018-11-12,21567.18455588
2018-11-13,23595.96797019
2018-11-14,40232.91805574
2018-11-15,65639.19622444
2018-11-16,43740.22475324
2018-11-17,19567.49408001
2018-11-18,18590.80696336
2018-11-19,44497.46819978
2018-11-20,84591.16669709
2018-11-21,50753.23221132
2018-11-22,39053.18585424
2018-11-23,33458.18203412
2018-11-24,26460.56244723
2018-11-25,38055.86297572
2018-11-26,48342.38297225
2018-11-27,53950.05414265
2018-11-28,71444.81555075
2018-11-29,47262.25220276
2018-11-30,118410.89013278
2018-12-01,43882.2587726
2018-12-02,23883.69092305
2018-12-03,53468.90489505
2018-12-04,63345.15702428
2018-12-05,53843.44959739
2018-12-06,63389.34839842
2018-12-07,50396.62601854
2018-12-08,27420.54478337
2018-12-09,26027.47847129
2018-12-10,46547.70158261
2018-12-11,43177.81182496
2018-12-12,44993.31025871
2018-12-13,33810.49651298
2018-12-14,44505.25332134
2018-12-15,21032.86216939
2018-12-16,17320.72860793
2018-12-17,44104.82587685
2018-12-18,44720.50887292
2018-12-19,61099.38729193
2018-12-20,54104.8639988
2018-12-21,44112.3372394
2018-12-22,22857.51425342
2018-12-23,23740.12539069
2018-12-24,38863.31309871
2018-12-25,26216.24047289
2018-12-26,27138.45326388
2018-12-27,36148.69985316
2018-12-28,46518.88608054
2018-12-29,35579.4499035
2018-12-30,16333.24690378
2018-12-31,32832.19288575
2019-01-01,14814.4780841
2019-01-02,30912.41938277
2019-01-03,41097.63097235
2019-01-04,35139.12770704
2019-01-05,16238.97004975
2019-01-06,14072.62008576
2019-01-07,28471.60790209
2019-01-08,28533.78989214
2019-01-09,32566.66978765
2019-01-10,40808.48428414
2019-01-11,42688.12713624
2019-01-12,16285.41853691
2019-01-13,13790.98722924
2019-01-14,32251.72587578
2019-01-15,40737.24395996
2019-01-16,29913.590406
2019-01-17,31562.69642137
2019-01-18,26727.87848655
2019-01-19,16329.42534
2019-01-20,14733.0262866
2019-01-21,32830.72692736
2019-01-22,34650.73691571
2019-01-23,29551.93002312
2019-01-24,30163.81096474
2019-01-25,28142.5563084
2019-01-26,14995.21412554
2019-01-27,13950.4449908
2019-01-28,48199.94090582
2019-01-29,34729.26731124
2019-01-30,40635.36818103
2019-01-31,40028.66948413
2019-02-01,57262.89661179
2019-02-02,20277.79124026
2019-02-03,13120.15536405
2019-02-04,23381.35037671
2019-02-05,22418.65593081
2019-02-06,29737.01678797
2019-02-07,25511.340992
2019-02-08,35743.86086235
2019-02-09,17123.83344889
2019-02-10,15330.69980906
2019-02-11,33533.85164671
2019-02-12,27989.3745333
2019-02-13,31792.78508858
2019-02-14,25176.04627461
2019-02-15,33908.42852135
2019-02-16,14020.80735835
2019-02-17,14741.86357766
2019-02-18,34997.70988865
2019-02-19,39832.25631516
2019-02-20,38453.72756864
2019-02-21,34509.84078629
2019-02-22,32153.31837057
2019-02-23,18889.69475423
2019-02-24,26898.77569454
2019-02-25,41511.47933698
2019-02-26,36514.5754992
2019-02-27,30409.00334561
2019-02-28,97276.14288715
2019-03-01,35364.61337334
2019-03-02,13716.60582899
2019-03-03,18371.33002482
2019-03-04,35618.86412794
2019-03-05,37249.69992165
2019-03-06,45262.89110181
2019-03-07,29191.37652779
2019-03-08,38031.30760497
2019-03-09,24005.81866659
2019-03-10,16955.16344225
2019-03-11,34975.59650528
2019-03-12,31250.66787637
2019-03-13,32850.64025229
2019-03-14,51330.33337907
2019-03-15,31939.46069598
2019-03-16,18207.13946061
2019-03-17,14465.28634246
2019-03-18,30704.66020597
2019-03-19,30545.30150467
2019-03-20,39777.7305268
2019-03-21,35330.19894141
2019-03-22,32875.67081001
2019-03-23,17567.70291716
2019-03-24,13996.55827281
2019-03-25,36915.92475059
2019-03-26,31140.60481111
2019-03-27,44848.46711916
2019-03-28,36436.32655378
2019-03-29,44253.86201213
2019-03-30,26840.90725784
2019-03-31,19831.66377891
2019-04-01,47366.22294043
2019-04-02,74943.93826696
2019-04-03,59920.45941548
2019-04-04,59925.07503755
2019-04-05,36223.92653191
2019-04-06,20656.31597875
2019-04-07,25569.04912247
2019-04-08,51045.42964139
2019-04-09,36859.40306943
2019-04-10,54119.26701149
2019-04-11,52506.06734045
2019-04-12,39250.64511132
2019-04-13,27148.31309312
2019-04-14,28055.36681363
2019-04-15,36419.67346669
2019-04-16,44420.16422792
2019-04-17,39310.1032474
2019-04-18,45216.47645088
2019-04-19,26108.9665134
2019-04-20,19355.44025947
2019-04-21,20601.88605492
2019-04-22,26237.34943766
2019-04-23,36141.77504461
2019-04-24,47546.82586509
2019-04-25,45102.41090524
2019-04-26,63596.59834872
2019-04-27,26047.42668417
2019-04-28,28336.82107091
2019-04-29,57606.33922762
2019-04-30,40872.06804433
2019-05-01,27312.38211775
2019-05-02,34304.26067611
2019-05-03,41692.6342795
2019-05-04,25040.70998683
2019-05-05,29704.97089343
2019-05-06,35794.4371821
2019-05-07,45232.35442324
2019-05-08,40793.22964544
2019-05-09,39004.42468519
2019-05-10,35128.92686242
2019-05-11,49217.90675525
2019-05-12,28715.23819663
2019-05-13,43750.89066686
2019-05-14,48177.96620538
2019-05-15,44678.27012399
2019-05-16,47524.48222367
2019-05-17,52885.88763315
2019-05-18,21852.50100436
2019-05-19,19349.4110784
2019-05-20,34098.70004438
2019-05-21,27101.13661885
2019-05-22,38747.13648978
2019-05-23,31895.85924027
2019-05-24,39946.20390388
2019-05-25,14025.85909828
2019-05-26,15612.82920001
2019-05-27,30717.16883215
2019-05-28,28440.01109814
2019-05-29,32182.77637248
2019-05-30,34390.72024452
2019-05-31,54053.66772895
2019-06-01,17630.21800765
2019-06-02,13949.45516766
2019-06-03,35037.62488108
2019-06-04,44946.68104598
2019-06-05,37111.29643497
2019-06-06,30709.42701889
2019-06-07,31679.06198376
2019-06-08,13916.63437526
2019-06-09,14025.00680342
2019-06-10,29730.83490873
2019-06-11,31662.74557596
2019-06-12,26686.9459914
2019-06-13,27245.09606924
2019-06-14,36259.55169691
2019-06-15,17781.00313229
2019-06-16,21767.78389752
2019-06-17,32282.31578708
2019-06-18,28094.61906616
2019-06-19,27284.34900613
2019-06-20,27585.27357554
2019-06-21,39702.9795285
2019-06-22,28296.5153698
2019-06-23,18916.38250365
2019-06-24,34312.42290565
2019-06-25,36472.80080492
2019-06-26,49656.06274302
2019-06-27,50937.6966238
2019-06-28,46597.58878625
2019-06-29,18034.21318731
2019-06-30,18878.28103412
2019-07-01,35971.45649304
2019-07-02,32409.08590425
2019-07-03,35876.04561726
2019-07-04,28779.93007053
2019-07-05,36340.11751406
2019-07-06,13037.38934169
2019-07-07,12405.0127046
2019-07-08,22687.43010979
2019-07-09,26482.64250001
2019-07-10,29589.71036301
2019-07-11,38283.41469477
2019-07-12,38429.60515449
2019-07-13,18211.61702652
2019-07-14,16613.91116823
2019-07-15,34048.22425439
2019-07-16,37848.12582748
2019-07-17,40346.26543868
2019-07-18,33681.22723855
2019-07-19,34189.49694968
2019-07-20,14486.58104109
2019-07-21,12516.73058969
2019-07-22,23290.76312702
2019-07-23,33586.8000542
2019-07-24,25278.43970685
2019-07-25,24405.12270157
2019-07-26,28406.34492605
2019-07-27,15973.83165503
2019-07-28,11033.93630385
2019-07-29,20366.07493659
2019-07-30,28444.45383796
2019-07-31,22964.99774581
2019-08-01,23178.54622549
2019-08-02,27825.98065123
2019-08-03,11247.43165172
2019-08-04,9684.87591214
2019-08-05,32805.61036711
2019-08-06,65560.18347502
2019-08-07,46639.74361366
2019-08-08,23541.69579488
2019-08-09,23893.10056657
2019-08-10,15609.84317613
2019-08-11,8949.48742673
2019-08-12,14129.23135541
2019-08-13,20574.00322932
2019-08-14,29944.80380342
2019-08-15,34164.57112095
2019-08-16,27822.09142185
2019-08-17,10413.14358427
2019-08-18,8026.92616424
2019-08-19,26203.33063458
2019-08-20,21443.19652685
2019-08-21,27589.73107987
2019-08-22,18461.06321517
2019-08-23,19708.58819172
2019-08-24,12755.20477467
2019-08-25,8497.92199401
2019-08-26,19374.92548439
2019-08-27,20772.92681511
2019-08-28,25374.6663606
2019-08-29,32012.90086091
2019-08-30,31712.30269981
2019-08-31,10055.95166517
2019-09-01,9191.41024336
2019-09-02,20039.71083264
2019-09-03,21644.31855534
2019-09-04,20976.4008218
2019-09-05,17712.52320049
2019-09-06,25661.32604289
2019-09-07,11195.2711051
2019-09-08,9692.82941993
2019-09-09,22832.79166363
2019-09-10,25402.12491265
2019-09-11,21619.09855868
2019-09-12,18268.05700914
2019-09-13,22508.31735022
2019-09-14,9407.27529291
2019-09-15,8529.37029156
2019-09-16,21879.63792293
2019-09-17,21398.70964353
2019-09-18,23745.31952658
2019-09-19,33373.56397512
2019-09-20,26728.42767235
2019-09-21,8771.81951604
2019-09-22,12042.04284188
2019-09-23,22217.77325028
2019-09-24,51642.56403637
2019-09-25,48954.89567158
2019-09-26,31498.29343506
2019-09-27,35996.76048632
2019-09-28,16560.61973454
2019-09-29,14390.27280416
2019-09-30,33072.82115904
2019-10-01,30277.96188485
2019-10-02,24071.07207956
2019-10-03,24012.4538332
2019-10-04,23897.2111
2019-10-05,9877.94564432
2019-10-06,11815.11157841
2019-10-07,25768.68614401
2019-10-08,21763.42041246
2019-10-09,27017.78588082
2019-10-10,27682.9151795
2019-10-11,34931.54515953
2019-10-12,10860.51626523
2019-10-13,10472.84518107
2019-10-14,134130.97663952
2019-10-15,20063.94567673
2019-10-16,30389.68591505
2019-10-17,35025.60384547
2019-10-18,30319.36437387
2019-10-19,9254.22668649
2019-10-20,9443.94113082
2019-10-21,24575.06892336
2019-10-22,31516.8433535
2019-10-23,36152.76002747
2019-10-24,29456.51284782
2019-10-25,33207.09557354
2019-10-26,27879.91738878
2019-10-27,13781.14896283
2019-10-28,29940.92969574
2019-10-29,26211.43327899
2019-10-30,25550.25277305
2019-10-31,21266.04301736
2019-11-01,27907.17192755
2019-11-02,9568.19552911
2019-11-03,10079.92870739
2019-11-04,25138.30040247
2019-11-05,26437.87535536
2019-11-06,20098.47369732
2019-11-07,22270.04286067
2019-11-08,37403.97607624
2019-11-09,12272.30595746
2019-11-10,9822.33418039
2019-11-11,19529.55510222
2019-11-12,35369.84027504
2019-11-13,20196.60340812
2019-11-14,24063.72149125
2019-11-15,28333.40732062
2019-11-16,10292.11054014
2019-11-17,9431.01931979
2019-11-18,26961.52849671
2019-11-19,31426.49648684
2019-11-20,23898.0610134
2019-11-21,33916.36169948
2019-11-22,53946.07167465
2019-11-23,19303.08299126
2019-11-24,18144.58896327
2019-11-25,46308.37337978
2019-11-26,36889.2894032
2019-11-27,33757.66244254
2019-11-28,24256.93430568
2019-11-29,31651.3062001
2019-11-30,19631.24799183
2019-12-01,14752.11861457
2019-12-02,24656.6631643
2019-12-03,30284.12709482
2019-12-04,34273.39923026
2019-12-05,27488.13725372
2019-12-06,28901.9154521
2019-12-07,10360.45173706
2019-12-08,10284.49551524
2019-12-09,32520.85496002
2019-12-10,34756.5768748
2019-12-11,29278.24982705
2019-12-12,25714.03321884
2019-12-13,27773.33251991
2019-12-14,12677.07303025
2019-12-15,9851.24850997
2019-12-16,27284.04006444
2019-12-17,31394.77516807
2019-12-18,36271.73626204
2019-12-19,36775.73402171
2019-12-20,29773.82613315
2019-12-21,11230.37311376
2019-12-22,9634.80713483
2019-12-23,27993.26921894
2019-12-24,27267.68149056
2019-12-25,11731.0277789
2019-12-26,18735.65098204
2019-12-27,31427.00999358
2019-12-28,10388.76982079
2019-12-29,9791.92843023
2019-12-30,29782.20002361
2019-12-31,26200.12185159
2020-01-01,8431.83156576
2020-01-02,23507.28381431
2020-01-03,28117.66238858
2020-01-04,11461.55456219
2020-01-05,9980.34842919
2020-01-06,27430.93701735
2020-01-07,26719.21028296
2020-01-08,29487.87913213
2020-01-09,25942.83781866
2020-01-10,37710.70639726
2020-01-11,15230.63856097
2020-01-12,10591.14474915
2020-01-13,27093.84274985
2020-01-14,42170.74120516
2020-01-15,44469.11932627
2020-01-16,32291.04565276
2020-01-17,31405.90927559
2020-01-18,12663.0012258
2020-01-19,15879.60067599
2020-01-20,25946.05760256
2020-01-21,28578.09000562
2020-01-22,35280.7414092
2020-01-23,26733.2741686
2020-01-24,28391.54156877
2020-01-25,9223.90732425
2020-01-26,9009.07434247
2020-01-27,24029.76038613
2020-01-28,22140.25676799
2020-01-29,22465.34827516
2020-01-30,30954.95282092
2020-01-31,33216.13213479
2020-02-01,10947.04992377
2020-02-02,13636.52278884
2020-02-03,25421.24338677
2020-02-04,21810.65625669
2020-02-05,26792.01341518
2020-02-06,30843.65630493
2020-02-07,28457.59510409
2020-02-08,24515.58085877
2020-02-09,16827.46492015
2020-02-10,37598.90250263
2020-02-11,27077.76619269
2020-02-12,35218.01105105
2020-02-13,32863.28210285
2020-02-14,32124.70695824
2020-02-15,23049.0616323
2020-02-16,16489.25407946
2020-02-17,26818.06155055
2020-02-18,37266.06826241
2020-02-19,35531.59858064
2020-02-20,41648.21997356
2020-02-21,36212.73934156
2020-02-22,13457.15992549
2020-02-23,19080.10678645
2020-02-24,32571.94990445
2020-02-25,31763.82091258
2020-02-26,40748.41105121
2020-02-27,40588.31224462
2020-02-28,39967.71552786
2020-02-29,15545.93760635
2020-03-01,13033.61864058
2020-03-02,33124.17156441
2020-03-03,31066.79735773
2020-03-04,34352.1400211
2020-03-05,34757.37350519
2020-03-06,41915.75923909
2020-03-07,11482.94959526
2020-03-08,24483.04462279
2020-03-09,63847.99249309
2020-03-10,41405.6282248
2020-03-11,31879.54726183
2020-03-12,120730.10999664
2020-03-13,165154.5928113
2020-03-14,56897.54334433
2020-03-15,33783.29036109
2020-03-16,107127.52593195
2020-03-17,74434.65650412
2020-03-18,65880.89057703
2020-03-19,70666.5783724
2020-03-20,64183.94835878
2020-03-21,31928.72763576
2020-03-22,20841.66319526
2020-03-23,49524.79956835
2020-03-24,52900.72073872
2020-03-25,45694.40755716
2020-03-26,31870.26002759
2020-03-27,46540.70614669
2020-03-28,32991.64814426
2020-03-29,26326.98981927
2020-03-30,42833.79247639
2020-03-31,36474.20195564
2020-04-01,40325.92754966
2020-04-02,40167.75213367
2020-04-03,44330.4016813
2020-04-04,19966.75184468
2020-04-05,17820.16239614
2020-04-06,53656.15806113
2020-04-07,41849.52199072
2020-04-08,37077.39037602
2020-04-09,59384.88979506
2020-04-10,44659.27705096
2020-04-11,23334.84750911
2020-04-12,17004.35336043
2020-04-13,41046.01313766
2020-04-14,30553.95878092
2020-04-15,49712.97411246
2020-04-16,50924.19563792
2020-04-17,51564.01943416
2020-04-18,18347.89326972
2020-04-19,15232.09114647
2020-04-20,41977.12734372
2020-04-21,40794.94974079
2020-04-22,38851.03832764
2020-04-23,32269.49262252
2020-04-24,56374.89488359
2020-04-25,17728.48508293
2020-04-26,21149.39761465
2020-04-27,38999.65717558
2020-04-28,42517.83323512
2020-04-29,64358.13906287
2020-04-30,63715.26565983
2020-05-01,44224.03273525
2020-05-02,16133.7202651
2020-05-03,20478.90563776
2020-05-04,42521.29862315
2020-05-05,29457.59822761
2020-05-06,36885.36061895
2020-05-07,52119.13544408
2020-05-08,51194.35232423
2020-05-09,33491.1168191
2020-05-10,37697.2810012
2020-05-11,61730.64934869
2020-05-12,50911.93457839
2020-05-13,51004.36720581
2020-05-14,38771.12180323
2020-05-15,65513.20677731
2020-05-16,14146.18570562
2020-05-17,16016.42216608
2020-05-18,45003.56191174
2020-05-19,41241.73151631
2020-05-20,36092.14802085
2020-05-21,43525.17380626
2020-05-22,35234.04179553
2020-05-23,13171.69499552
2020-05-24,16652.88986223
2020-05-25,43054.42204847
2020-05-26,31638.34794439
2020-05-27,33339.68706932
2020-05-28,31261.89812082
2020-05-29,34361.38563843
2020-05-30,17086.23932208
2020-05-31,15932.08176823
2020-06-01,49643.93500536
2020-06-02,64992.85326395
2020-06-03,43031.17145528
2020-06-04,31166.30283563
2020-06-05,56158.8118542
2020-06-06,15825.68822696
2020-06-07,13468.99289412
2020-06-08,64241.08307384
2020-06-09,31686.29686848
2020-06-10,28309.40064889
2020-06-11,49025.9453588
2020-06-12,32922.89465171
2020-06-13,17146.47138319
2020-06-14,13421.79504541
2020-06-15,34320.28050223
2020-06-16,35946.51018681
2020-06-17,30148.50306863
2020-06-18,40705.93008204
2020-06-19,38189.16048264
2020-06-20,14607.43436168
2020-06-21,12984.63183967
2020-06-22,33373.524885
2020-06-23,64443.51482014
2020-06-24,36129.42516966
2020-06-25,40316.46837726
2020-06-26,33958.31237999
2020-06-27,15591.81056765
2020-06-28,13626.8088808
2020-06-29,33805.47176416
2020-06-30,30414.55766688
2020-07-01,30674.63050758
2020-07-02,32764.35873364
2020-07-03,34601.31129713
2020-07-04,15954.34725283
2020-07-05,10731.34277975
2020-07-06,29567.71168388
2020-07-07,36928.10875201
2020-07-08,52658.24274952
2020-07-09,32804.05650242
2020-07-10,35489.99466202
2020-07-11,13970.21497455
2020-07-12,12293.59077345
2020-07-13,41438.41662418
2020-07-14,29687.77927456
2020-07-15,38491.33274461
2020-07-16,34314.87113372
2020-07-17,37116.00676069
2020-07-18,14282.66132591
2020-07-19,19936.20661459
2020-07-20,27835.48192797
2020-07-21,31598.42262276
2020-07-22,35275.4414435
2020-07-23,48067.82448389
2020-07-24,44699.5799291
2020-07-25,24707.48449938
2020-07-26,24063.81132054
2020-07-27,54559.44816833
2020-07-28,51644.85440057
2020-07-29,44671.17320871
2020-07-30,50910.15103344
2020-07-31,53593.21691434
2020-08-01,30439.13797078
2020-08-02,26394.55290355
2020-08-03,45275.8795361
2020-08-04,41048.7153656
2020-08-05,35826.24090742
2020-08-06,41081.85082709
2020-08-07,49289.72281973
2020-08-08,18234.30592301
2020-08-09,23724.3241629
2020-08-10,49860.7979613
2020-08-11,40628.08768626
2020-08-12,37999.28409893
2020-08-13,45317.3381348
2020-08-14,54699.74332808
2020-08-15,27049.44310827
2020-08-16,24289.01523435
2020-08-17,61519.36312353
2020-08-18,45718.74409875
2020-08-19,60167.44137691
2020-08-20,35938.23712156
2020-08-21,37753.26602262
2020-08-22,17969.44859382
2020-08-23,13527.16286831
2020-08-24,31624.27148056
2020-08-25,41444.01859118
2020-08-26,38838.78802176
2020-08-27,32506.31479654
2020-08-28,55649.28781987
2020-08-29,21603.27800539
2020-08-30,16579.13984497
2020-08-31,74724.62732971
2020-09-01,40920.66758325
2020-09-02,61116.43471228
2020-09-03,56892.14384762
2020-09-04,61814.60156548
2020-09-05,31419.64366813
2020-09-06,21952.93491926
2020-09-07,36827.75653632
2020-09-08,43120.45414483
2020-09-09,40554.51265018
2020-09-10,46706.41525472
2020-09-11,36322.33608748
2020-09-12,21027.43862431
2020-09-13,17032.9249095
2020-09-14,39269.71832433
2020-09-15,40998.94882427
2020-09-16,45514.75465938
2020-09-17,44912.08622205
2020-09-18,47809.48599908
2020-09-19,38968.4852681
2020-09-20,18189.20057329
2020-09-21,39747.34769039
2020-09-22,42374.89576152
2020-09-23,73857.94410321
2020-09-24,35146.96573526
2020-09-25,49951.53434322
2020-09-26,18305.7735818
2020-09-27,23089.43404223
2020-09-28,42877.87830063
2020-09-29,50428.72612267
2020-09-30,33928.26963393
2020-10-01,49021.24924571
2020-10-02,55783.18871573
2020-10-03,17595.24306899
2020-10-04,15399.67402381
2020-10-05,36846.15324279
2020-10-06,29438.66559514
2020-10-07,57962.52583093
2020-10-08,33529.82172259
2020-10-09,46263.55818329
2020-10-10,23658.17818704
2020-10-11,13663.68834937
2020-10-12,31382.00137335
2020-10-13,33086.98707397
2020-10-14,40150.92021111
2020-10-15,42396.4366876
2020-10-16,57919.94785794
2020-10-17,23285.40076695
2020-10-18,11761.10138769
2020-10-19,36580.77255854
2020-10-20,32642.85954858
2020-10-21,49202.77546621
2020-10-22,55926.84711509
2020-10-23,38957.68119003
2020-10-24,17258.86691742
2020-10-25,14539.53861874
2020-10-26,36752.085304
2020-10-27,40465.96296025
2020-10-28,41637.26732544
2020-10-29,39092.02512662
2020-10-30,49177.63177003
2020-10-31,22692.08597332
2020-11-01,15449.50193994
2020-11-02,53232.88921127
2020-11-03,52869.81371599
2020-11-04,41613.97842372
2020-11-05,65670.92549097
2020-11-06,55575.67697964
2020-11-07,19946.42394576
2020-11-08,18134.50752289
2020-11-09,57975.54799244
2020-11-10,51523.20196617
2020-11-11,44299.37242811
2020-11-12,52987.08131945
2020-11-13,41484.62857238
2020-11-14,15658.00554541
2020-11-15,19128.9800668
2020-11-16,47322.70328802
2020-11-17,40891.17564701
2020-11-18,62987.80745325
2020-11-19,32822.33841959
2020-11-20,52683.08674163
2020-11-21,18537.00151171
2020-11-22,23406.56154736
2020-11-23,38888.27588954
2020-11-24,52056.38213179
2020-11-25,45908.52182823
2020-11-26,59973.15693119
2020-11-27,53734.22139948
2020-11-28,23612.57700081
2020-11-29,23956.7160271
2020-11-30,47535.12016794
2020-12-01,53488.594787
2020-12-02,34484.88346957
2020-12-03,37037.50819813
2020-12-04,51370.84563582
2020-12-05,16350.09916733
2020-12-06,15100.03924735
2020-12-07,28029.05103631
2020-12-08,38467.01040505
2020-12-09,50259.08782481
2020-12-10,54209.19718595
2020-12-11,36332.97399869
2020-12-12,28376.45601413
2020-12-13,18232.76275405
2020-12-14,32342.08922894
2020-12-15,41079.206917
2020-12-16,49759.98163058
2020-12-17,53184.6269938
2020-12-18,51947.18585096
2020-12-19,19692.45308082
2020-12-20,21628.09781361
2020-12-21,43642.87472211
2020-12-22,70368.09780923
2020-12-23,83109.71815197
2020-12-24,36734.21160763
2020-12-25,19689.86173313
2020-12-26,24081.57269687
2020-12-27,33152.70941815
2020-12-28,43932.21330854
2020-12-29,52433.98439751
2020-12-30,61594.76863478
2020-12-31,57792.67807213
2021-01-01,49481.89669741
2021-01-02,92642.37432235
2021-01-03,29840.24538839
2021-01-04,67369.23016421
2021-01-05,47466.93270452
2021-01-06,58854.5495731
2021-01-07,68189.75188404
2021-01-08,60907.06704736
2021-01-09,31118.0960485
2021-01-10,28313.27248286
2021-01-11,65955.40665968
2021-01-12,59317.44078339
2021-01-13,41101.87126327
2021-01-14,54584.09412844
2021-01-15,55997.50475859
2021-01-16,20693.96514383
2021-01-17,21951.05328618
2021-01-18,26348.24392919
2021-01-19,47964.51450631
2021-01-20,41004.86345279
2021-01-21,56794.3883276
2021-01-22,48348.61327386
2021-01-23,15987.3675746
2021-01-24,16189.20266102
2021-01-25,36089.89647139
2021-01-26,37505.87219265
2021-01-27,59337.23190717
2021-01-28,55312.74507318
2021-01-29,71681.52585095
2021-01-30,36431.7818951
2021-01-31,36503.58116329
2021-02-01,43821.77539446
2021-02-02,31792.27575793
2021-02-03,39787.80953466
2021-02-04,61956.72584352
2021-02-05,49580.79236112
2021-02-06,21806.90129693
2021-02-07,31658.40351284
2021-02-08,53309.30372105
2021-02-09,55903.5641811
2021-02-10,39044.50032333
2021-02-11,37572.59082351
2021-02-12,38462.09040119
2021-02-13,20477.05828074
2021-02-14,20006.39809919
2021-02-15,31798.65804893
2021-02-16,32352.37828747
2021-02-17,44612.69424572
2021-02-18,42738.90656628
2021-02-19,42275.71674327
2021-02-20,39661.49802209
2021-02-21,19984.23009454
2021-02-22,49056.28814932
2021-02-23,63770.7411081
2021-02-24,61384.00751935
2021-02-25,65815.20229729
2021-02-26,42863.3641951
2021-02-27,17983.83084556
2021-02-28,20471.81181362
2021-03-01,41138.99376608
2021-03-02,44414.56179973
2021-03-03,36524.72279846
2021-03-04,27369.13995609
2021-03-05,43067.24726465
2021-03-06,17883.08389364
2021-03-07,21329.86084203
2021-03-08,44352.37589691
2021-03-09,34658.86034702
2021-03-10,32821.46285248
2021-03-11,31267.85799965
2021-03-12,33118.9465554
2021-03-13,23048.67172611
2021-03-14,19813.40078565
2021-03-15,39633.52249255
2021-03-16,35927.57460353
2021-03-17,39337.48995515
2021-03-18,32863.84491521
2021-03-19,27212.14920847
2021-03-20,17910.04229339
2021-03-21,37318.44405567
2021-03-22,43136.75599077
2021-03-23,57183.70343051
2021-03-24,36092.89408149
2021-03-25,51187.66791405
2021-03-26,45459.46513056
2021-03-27,19061.89225779
2021-03-28,12042.29597818
2021-03-29,37764.77000884
2021-03-30,27317.15807153
2021-03-31,35903.50377551
2021-04-01,41479.52350345
2021-04-02,34332.91363977
2021-04-03,18493.32574733
2021-04-04,22746.17890407
2021-04-05,31735.71977919
2021-04-06,53497.25139718
2021-04-07,42521.07909879
2021-04-08,34694.32795166
2021-04-09,23979.59622291
2021-04-10,33694.61656732
2021-04-11,16521.17143407
2021-04-12,35586.80569491
2021-04-13,37877.71545459
2021-04-14,34147.51583202
2021-04-15,36005.79349037
2021-04-16,41373.45010452
2021-04-17,40858.78342909
2021-04-18,61054.1789189
2021-04-19,34950.53440347
2021-04-20,57984.71396958
2021-04-21,43865.00997329
2021-04-22,52079.31629773
2021-04-23,59524.83467462
2021-04-24,20875.66389661
2021-04-25,22153.1468182
2021-04-26,41590.45744474
2021-04-27,28970.29348806
2021-04-28,25731.09074449
2021-04-29,33613.03264241
2021-04-30,41060.38521662
2021-05-01,12915.74171353
2021-05-02,11296.636144
2021-05-03,43149.48270181
2021-05-04,29211.79550612
2021-05-05,38790.86282789
2021-05-06,51079.01256299
2021-05-07,43856.86129782
2021-05-08,20211.08443305
2021-05-09,23872.36949388
2021-05-10,47448.57939671
2021-05-11,41880.17029816
2021-05-12,44648.55499844
2021-05-13,65603.26500672
2021-05-14,47401.21257183
2021-05-15,24022.80885382
2021-05-16,40451.01808874
2021-05-17,57181.83771322
2021-05-18,49651.65048145
2021-05-19,113275.09064838
2021-05-20,69149.40462951
