time,value
2025-03-06,1.009762950795294
2025-03-07,1.012864592202817
2025-03-08,1.0101239476087591
2025-03-09,1.0087840702792452
2025-03-10,1.0110195484467532
2025-03-11,1.014125577321739
2025-03-12,1.0108367330928103
2025-03-13,1.0111349430742138
2025-03-14,1.01233302828169
2025-03-15,1.0120806942787879
2025-03-16,1.0090690564413796
2025-03-17,1.0107380898285714
2025-03-18,1.0099564386704225
2025-03-19,1.0112879032210527
2025-03-20,1.0125334537915491
2025-03-21,1.0109198127889654
2025-03-22,1.0209504463573333
2025-03-23,1.012118893497436
2025-03-24,1.0129310467324675
2025-03-25,1.0286604893422817
2025-03-26,1.0199580929894736
2025-03-27,1.0112381785081082
2025-03-28,1.0128751378077923
2025-03-29,1.0093125369418439
2025-03-30,1.0074426941664234
2025-03-31,1.0106535872648648
2025-04-01,1.0101726026903703
2025-04-02,1.0084145866418606
2025-04-03,1.011954975936842
2025-04-04,1.0098979835022224
2025-04-05,1.0087174879024392
2025-04-06,1.0091418748248275
2025-04-07,1.0164888181848277
2025-04-08,1.014744177254902
2025-04-09,1.013898470864122
2025-04-10,1.0114291423777777
2025-04-11,1.0165717275243242
2025-04-12,1.0122257198888889
2025-04-13,1.0077204237581396
2025-04-14,1.0137955794684563
2025-04-15,1.0127592806
2025-04-16,1.012617600454054
2025-04-17,1.0126505038431373
2025-04-18,1.0125100460235295
2025-04-19,1.014596686664748
2025-04-20,1.0144474354731707
2025-04-21,1.016285632863492
2025-04-22,1.013206482683871
2025-04-23,1.0319666224561403
